Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G24850,0.34,1.03784E-51,1.92188E-47,3
AT3G02720,0.34,3.94417E-60,7.30381E-56,3
AT1G09780,0.34,2.95406E-42,5.47034E-38,3
AT5G07220,0.34,2.25951E-28,4.18416E-24,3
AT3G07810,0.34,1.41045E-53,2.61187E-49,3
AT5G55940,0.34,1.25643E-42,2.32666E-38,3
AT1G27310,0.34,3.98037E-49,7.37084E-45,3
AT2G20360,0.34,5.72907E-46,1.06091E-41,3
AT5G02420,0.34,1.07003E-34,1.98148E-30,3
AT1G45688,0.34,4.85E-31,8.98124E-27,3
AT3G02180,0.34,4.8163E-38,8.91883E-34,3
AT1G42960,0.34,8.66903E-37,1.60533E-32,3
AT2G45070,0.33,5.0275E-46,9.30992E-42,3
AT5G49540,0.33,1.2627E-44,2.33826E-40,3
AT5G53140,0.33,1.43111E-50,2.65014E-46,3
AT4G26650,0.33,4.42521E-55,8.19461E-51,3
AT1G79550,0.33,8.78734E-58,1.62724E-53,3
AT5G07960,0.33,2.32741E-48,4.3099E-44,3
AT2G22425,0.33,2.61638E-41,4.84501E-37,3
AT1G31812,0.33,7.74012E-45,1.43332E-40,3
AT5G16450,0.33,1.286E-64,2.38142E-60,3
AT1G76490,0.33,3.20304E-40,5.93139E-36,3
AT3G15115,0.33,1.31324E-49,2.43185E-45,3
AT5G23860,0.33,9.01563E-70,1.66951E-65,3
AT5G45550,0.33,1.78138E-37,3.29875E-33,3
AT5G20165,0.33,7.35584E-45,1.36215E-40,3
AT2G30060,0.33,3.67856E-39,6.81196E-35,3
AT4G15470,0.33,1.40629E-37,2.60417E-33,3
AT2G02610,0.33,2.19218E-72,4.05947E-68,3
AT1G69460,0.33,3.97038E-43,7.35235E-39,3
AT1G19870,0.33,2.75032E-45,5.09304E-41,3
AT5G16440,0.33,2.00626E-48,3.71519E-44,3
AT3G46010,0.33,7.48911E-38,1.38683E-33,3
AT3G11590,0.33,1.41021E-61,2.61142E-57,3
AT1G22910,0.33,2.96829E-82,5.49668E-78,3
AT1G04850,0.33,1.63162E-42,3.02144E-38,3
AT3G56800,0.33,4.87272E-37,9.02331E-33,3
AT2G27030,0.32,1.99902E-43,3.70179E-39,3
AT2G46390,0.32,9.44405E-48,1.74885E-43,3
AT3G48260,0.32,6.78652E-89,1.25673E-84,3
AT5G42420,0.32,3.28407E-48,6.08145E-44,3
AT4G26940,0.32,1.84248E-46,3.4119E-42,3
AT1G49140,0.32,4.83496E-36,8.95338E-32,3
AT4G13940,0.32,3.11906E-40,5.77588E-36,3
AT4G29735,0.32,3.87335E-41,7.17267E-37,3
AT2G44370,0.32,2.69472E-73,4.99008E-69,3
AT2G32520,0.32,4.21337E-37,7.80232E-33,3
AT3G58120,0.32,1.43681E-56,2.66069E-52,3
AT5G60980,0.32,3.84191E-35,7.11445E-31,3
AT3G03100,0.32,2.5897E-37,4.7956E-33,3
AT4G19120,0.32,6.03687E-54,1.11791E-49,3
AT1G73250,0.32,1.66696E-61,3.08689E-57,3
AT2G34470,0.32,3.78601E-49,7.01094E-45,3
AT2G34585,0.32,2.00014E-59,3.70386E-55,3
AT2G05710,0.32,3.23308E-40,5.98702E-36,3
AT1G23480,0.32,3.94724E-73,7.3095E-69,3
AT3G62280,0.32,6.51965E-79,1.20731E-74,3
AT2G39960,0.32,1.03978E-35,1.92547E-31,3
AT1G05210,0.32,1.40911E-54,2.60939E-50,3
AT1G47740,0.32,1.53143E-50,2.8359E-46,3
AT1G16920,0.32,3.13663E-36,5.80842E-32,3
AT5G13870,0.32,1.00695E-33,1.86468E-29,3
AT5G60460,0.31,3.63161E-42,6.72501E-38,3
AT5G03460,0.31,4.51884E-31,8.36799E-27,3
AT3G02620,0.31,4.50093E-43,8.33483E-39,3
AT3G04940,0.31,2.68962E-82,4.98064E-78,3
AT1G51850,0.31,1.97447E-29,3.65633E-25,3
AT3G59760,0.31,6.06486E-41,1.12309E-36,3
AT2G37550,0.31,7.29907E-36,1.35164E-31,3
AT5G50850,0.31,4.86673E-42,9.0122E-38,3
AT5G11420,0.31,9.91105E-53,1.83533E-48,3
AT1G51160,0.31,3.1332E-41,5.80207E-37,3
AT5G54750,0.31,2.32846E-41,4.31185E-37,3
AT1G60780,0.31,4.23561E-37,7.84349E-33,3
AT5G15350,0.31,2.08634E-58,3.86349E-54,3
AT5G07110,0.31,1.28272E-53,2.37534E-49,3
AT2G46505,0.31,8.88947E-41,1.64615E-36,3
AT3G53610,0.31,1.43671E-44,2.6605E-40,3
AT4G33580,0.31,5.74063E-39,1.06305E-34,3
AT5G02580,0.31,1.60874E-64,2.97906E-60,3
AT1G16860,0.31,6.26982E-38,1.16105E-33,3
AT4G30550,0.31,5.48827E-43,1.01632E-38,3
AT1G04250,0.31,2.70079E-24,5.00132E-20,3
AT5G39240,0.31,6.0926E-33,1.12823E-28,3
AT5G52250,0.31,2.73024E-65,5.05585E-61,3
AT4G34640,0.31,1.80577E-46,3.34392E-42,3
AT1G04430,0.30,4.97326E-34,9.20949E-30,3
AT1G35430,0.30,5.92262E-46,1.09675E-41,3
AT3G18820,0.30,9.03049E-36,1.67227E-31,3
AT1G56190,0.30,3.2591E-51,6.0352E-47,3
AT5G40810,0.30,2.71517E-41,5.02796E-37,3
AT3G07990,0.30,1.31732E-63,2.43942E-59,3
AT3G11800,0.30,2.8766E-50,5.32689E-46,3
AT1G74920,0.30,8.11763E-38,1.50322E-33,3
AT1G50670,0.30,2.56098E-36,4.74242E-32,3
AT1G02500,0.30,8.19717E-79,1.51795E-74,3
AT5G25265,0.30,1.01598E-37,1.88139E-33,3
AT1G18193,0.30,3.63888E-57,6.73848E-53,3
AT3G05910,0.30,3.26708E-79,6.04997E-75,3
AT1G52600,0.30,1.9855E-34,3.67675E-30,3
AT5G47520,0.30,2.79446E-49,5.17478E-45,3
AT2G33040,0.30,5.64572E-45,1.04548E-40,3
AT1G12230,0.30,2.04149E-38,3.78043E-34,3
AT3G07460,0.30,7.14272E-55,1.32269E-50,3
AT3G11780,0.30,3.01264E-51,5.57881E-47,3
AT4G26970,0.30,2.49748E-56,4.62484E-52,3
AT1G07960,0.30,2.32911E-47,4.31305E-43,3
AT2G03120,0.30,7.52501E-36,1.39348E-31,3
AT5G11770,0.30,1.15874E-39,2.14575E-35,3
AT3G59920,0.30,3.39784E-40,6.29213E-36,3
AT5G02000,0.30,2.05645E-72,3.80814E-68,3
AT5G45470,0.30,2.80079E-60,5.1865E-56,3
AT4G39390,0.30,4.68211E-54,8.67033E-50,3
AT4G14640,0.30,2.29772E-82,4.25492E-78,3
AT2G25310,0.30,7.59369E-46,1.4062E-41,3
AT4G18930,0.29,8.74103E-26,1.61866E-21,3
AT1G79010,0.29,1.65388E-35,3.06266E-31,3
AT4G27080,0.29,5.85363E-45,1.08398E-40,3
AT3G05000,0.29,1.66903E-38,3.09071E-34,3
AT1G68000,0.29,3.22307E-32,5.96849E-28,3
AT1G64920,0.29,4.49635E-90,8.32634E-86,3
AT3G13320,0.29,1.86371E-48,3.45121E-44,3
AT3G27380,0.29,1.55236E-27,2.87466E-23,3
AT3G20510,0.29,2.61353E-38,4.83974E-34,3
AT4G36640,0.29,4.29853E-70,7.96001E-66,3
AT5G05010,0.29,2.68235E-31,4.96717E-27,3
AT3G08530,0.29,3.20462E-41,5.93431E-37,3
AT5G17190,0.29,3.39968E-37,6.29552E-33,3
AT5G19550,0.29,1.10299E-60,2.04251E-56,3
AT1G76550,0.29,1.04839E-44,1.94141E-40,3
AT3G02780,0.29,2.86926E-33,5.31329E-29,3
AT1G06890,0.29,1.31329E-41,2.43196E-37,3
AT4G14420,0.29,2.62268E-38,4.85668E-34,3
AT1G07140,0.29,1.39115E-49,2.57614E-45,3
AT5G47950,0.29,1.3957E-111,2.5846E-107,3
AT2G35880,0.29,3.22526E-51,5.97254E-47,3
AT2G45200,0.29,8.07094E-41,1.49458E-36,3
AT3G07680,0.29,1.68006E-47,3.11113E-43,3
AT5G58030,0.29,5.64832E-38,1.04596E-33,3
AT3G11340,0.29,1.07897E-50,1.99803E-46,3
AT2G01140,0.29,1.63864E-33,3.03443E-29,3
AT4G35260,0.29,7.09791E-43,1.31439E-38,3
AT5G48000,0.29,1.53036E-62,2.83392E-58,3
AT5G50460,0.29,5.82325E-24,1.07835E-19,3
AT1G29310,0.29,2.74527E-40,5.08369E-36,3
AT1G33240,0.29,9.43779E-60,1.74769E-55,3
AT2G45010,0.28,1.19974E-48,2.22168E-44,3
AT4G24190,0.28,1.03907E-18,1.92415E-14,3
AT5G48230,0.28,2.3026E-63,4.26395E-59,3
AT1G22300,0.28,3.75092E-43,6.94596E-39,3
AT2G02510,0.28,1.9328E-34,3.57915E-30,3
AT4G24330,0.28,1.29276E-38,2.39394E-34,3
AT5G08160,0.28,9.96206E-40,1.84477E-35,3
AT3G23180,0.28,7.72589E-46,1.43068E-41,3
AT5G60640,0.28,3.42561E-31,6.34354E-27,3
AT1G27930,0.28,1.04994E-48,1.94427E-44,3
AT2G35190,0.28,2.63811E-48,4.88526E-44,3
AT5G08680,0.28,1.73291E-35,3.20901E-31,3
AT5G43830,0.28,1.21121E-48,2.24291E-44,3
AT1G07670,0.28,1.1128E-33,2.06069E-29,3
AT1G79990,0.28,5.11009E-39,9.46287E-35,3
AT4G35100,0.28,3.27978E-14,6.07349E-10,3
AT5G57440,0.28,8.9819E-47,1.66327E-42,3
AT2G18040,0.28,1.62238E-36,3.00432E-32,3
AT2G20750,0.28,8.03169E-31,1.48731E-26,3
AT2G03590,0.28,6.38358E-82,1.18211E-77,3
AT5G56040,0.28,5.72817E-55,1.06074E-50,3
AT4G14800,0.28,5.39963E-30,9.99903E-26,3
AT2G01470,0.28,5.84318E-33,1.08204E-28,3
AT4G22530,0.28,7.20276E-55,1.33381E-50,3
AT1G47260,0.28,1.29759E-40,2.40288E-36,3
AT3G48750,0.28,4.04367E-37,7.48807E-33,3
AT3G28550,0.28,8.62645E-10,1.59745E-05,3
AT1G01830,0.28,4.33325E-63,8.02431E-59,3
AT5G66680,0.28,1.71493E-27,3.17571E-23,3
AT2G47710,0.28,1.03095E-29,1.90911E-25,3
AT3G11130,0.28,1.29403E-42,2.39629E-38,3
AT2G29050,0.28,2.64159E-65,4.8917E-61,3
AT4G12520,0.28,1.18822E-12,2.20035E-08,3
AT5G04120,0.28,9.22388E-09,0.000170808,3
AT4G24820,0.27,5.58812E-31,1.03481E-26,3
AT3G10660,0.27,1.02448E-80,1.89713E-76,3
AT5G12860,0.27,3.39448E-31,6.2859E-27,3
AT5G19230,0.27,6.77263E-34,1.25416E-29,3
AT4G02080,0.27,9.46288E-39,1.75234E-34,3
AT3G09470,0.27,8.58661E-44,1.59007E-39,3
AT5G25100,0.27,1.90594E-32,3.52941E-28,3
AT5G01800,0.27,3.99758E-23,7.40272E-19,3
AT5G15580,0.27,9.08037E-41,1.6815E-36,3
AT2G42870,0.27,5.23246E-56,9.68946E-52,3
AT3G28715,0.27,1.59875E-40,2.96057E-36,3
AT2G27190,0.27,4.6309E-39,8.57551E-35,3
AT2G45670,0.27,1.50977E-45,2.7958E-41,3
AT3G42050,0.27,5.61893E-36,1.04051E-31,3
AT4G27960,0.27,5.74559E-26,1.06397E-21,3
AT4G27270,0.27,6.00942E-44,1.11282E-39,3
AT1G15370,0.27,1.45205E-37,2.68891E-33,3
AT2G36380,0.27,2.29146E-34,4.24333E-30,3
AT5G19780,0.27,1.66802E-32,3.08885E-28,3
AT3G12240,0.27,1.98898E-68,3.68319E-64,3
AT3G47590,0.27,4.5934E-47,8.50606E-43,3
AT2G47470,0.27,2.01762E-19,3.73623E-15,3
AT5G08300,0.27,1.13282E-34,2.09775E-30,3
AT1G63460,0.27,5.34818E-35,9.90375E-31,3
AT2G38740,0.27,1.50012E-43,2.77792E-39,3
AT2G39900,0.27,6.23024E-33,1.15372E-28,3
AT2G32270,0.27,2.77403E-63,5.13694E-59,3
AT5G08530,0.27,4.86024E-36,9.00018E-32,3
AT1G24180,0.27,1.38948E-49,2.57303E-45,3
AT5G34850,0.27,3.58117E-26,6.63161E-22,3
AT1G04750,0.27,1.50123E-23,2.77997E-19,3
AT4G35410,0.27,4.10938E-44,7.60975E-40,3
AT3G45310,0.27,7.60086E-51,1.40753E-46,3
AT4G13930,0.27,3.91585E-36,7.25138E-32,3
AT5G42020,0.27,7.83871E-17,1.45157E-12,3
AT2G21520,0.27,1.88821E-40,3.49658E-36,3
AT5G57700,0.27,4.85824E-49,8.9965E-45,3
AT3G62790,0.27,2.27449E-31,4.2119E-27,3
AT1G80500,0.27,1.66269E-31,3.07897E-27,3
AT1G54000,0.27,4.93525E-26,9.13909E-22,3
AT3G59970,0.27,3.67889E-36,6.81256E-32,3
AT5G56350,0.27,5.03954E-39,9.33222E-35,3
AT3G06060,0.26,7.90044E-39,1.463E-34,3
AT1G14450,0.26,3.40784E-25,6.31064E-21,3
AT1G10950,0.26,7.06314E-36,1.30795E-31,3
AT2G47000,0.26,5.18853E-32,9.60812E-28,3
AT2G30970,0.26,4.40376E-31,8.15488E-27,3
AT3G61580,0.26,3.09399E-33,5.72945E-29,3
AT2G24290,0.26,2.00265E-43,3.7085E-39,3
AT5G09890,0.26,7.33746E-37,1.35875E-32,3
AT2G44360,0.26,1.93976E-44,3.59204E-40,3
AT2G35860,0.26,8.75813E-35,1.62183E-30,3
AT3G07568,0.26,1.29291E-27,2.3942E-23,3
AT1G27330,0.26,2.03533E-25,3.76902E-21,3
AT4G34450,0.26,1.55068E-32,2.87155E-28,3
AT4G12340,0.26,1.62577E-34,3.0106E-30,3
AT4G15230,0.26,5.25993E-56,9.74034E-52,3
AT5G38630,0.26,5.18066E-36,9.59355E-32,3
AT1G09330,0.26,4.51271E-41,8.35663E-37,3
AT1G09270,0.26,3.95157E-41,7.31751E-37,3
AT3G02350,0.26,3.23846E-36,5.99698E-32,3
AT3G57785,0.26,1.11686E-35,2.0682E-31,3
AT1G11670,0.26,1.78613E-31,3.30756E-27,3
AT2G44620,0.26,9.16357E-30,1.69691E-25,3
AT2G17130,0.26,1.12078E-54,2.07546E-50,3
AT3G54690,0.26,3.38728E-41,6.27257E-37,3
AT3G25140,0.26,7.24721E-30,1.34204E-25,3
AT4G34870,0.26,1.00048E-13,1.85269E-09,3
AT2G36580,0.26,2.71829E-35,5.03373E-31,3
AT1G64330,0.26,1.24106E-58,2.29819E-54,3
AT5G20110,0.26,4.94528E-37,9.15766E-33,3
AT3G56110,0.25,5.0934E-36,9.43196E-32,3
AT5G49760,0.25,2.56952E-60,4.75823E-56,3
AT5G47550,0.25,1.6048E-102,2.97182E-98,3
AT2G42500,0.25,8.02461E-32,1.486E-27,3
AT1G09430,0.25,3.35209E-40,6.2074E-36,3
AT1G22520,0.25,5.88171E-31,1.08917E-26,3
AT5G59520,0.25,4.65368E-54,8.61769E-50,3
AT3G09740,0.25,2.41079E-22,4.46429E-18,3
AT3G24210,0.25,2.54307E-70,4.70925E-66,3
AT5G37480,0.25,9.36542E-44,1.73429E-39,3
AT3G13060,0.25,6.69409E-54,1.23961E-49,3
AT5G40650,0.25,1.59523E-27,2.95405E-23,3
AT5G35360,0.25,5.84969E-21,1.08325E-16,3
AT5G27430,0.25,6.40107E-38,1.18535E-33,3
AT2G37940,0.25,3.97586E-40,7.3625E-36,3
