Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G19480,0.30,1.05848E-80,1.9601E-76,0
AT3G17820,0.30,2.00484E-39,3.71257E-35,0
AT1G24160,0.30,1.50709E-76,2.79083E-72,0
AT1G51510,0.30,2.24707E-67,4.16113E-63,0
AT1G76150,0.30,6.05932E-75,1.12206E-70,0
AT3G52740,0.30,2.38169E-38,4.41042E-34,0
AT2G36460,0.30,3.12962E-35,5.79543E-31,0
AT3G53120,0.30,6.3038E-50,1.16734E-45,0
AT5G66675,0.30,3.37092E-70,6.24226E-66,0
AT3G50210,0.30,3.67171E-84,6.79927E-80,0
AT3G23470,0.30,3.61528E-30,6.69477E-26,0
AT3G19100,0.30,1.12606E-75,2.08523E-71,0
AT5G65920,0.30,1.36506E-70,2.52782E-66,0
AT1G07170,0.30,2.07622E-71,3.84474E-67,0
AT1G13970,0.30,7.41621E-55,1.37333E-50,0
AT4G11850,0.30,3.14624E-54,5.8262E-50,0
AT3G42790,0.30,9.46421E-64,1.75258E-59,0
AT2G44730,0.30,7.34095E-58,1.3594E-53,0
AT2G03690,0.30,6.92606E-72,1.28257E-67,0
AT1G31950,0.30,2.97989E-55,5.51816E-51,0
AT5G16260,0.30,7.24922E-81,1.34241E-76,0
AT3G50530,0.30,1.8868E-61,3.49397E-57,0
AT2G43950,0.30,1.3207E-74,2.44567E-70,0
AT4G23650,0.30,1.31198E-44,2.42953E-40,0
AT1G79380,0.30,6.06266E-57,1.12268E-52,0
AT1G58280,0.30,1.02769E-82,1.90308E-78,0
AT5G07370,0.30,9.35606E-53,1.73255E-48,0
AT5G16150,0.30,1.18242E-76,2.1896E-72,0
AT1G78620,0.30,2.62221E-80,4.85581E-76,0
AT4G14430,0.29,4.18814E-61,7.75559E-57,0
AT1G10470,0.29,2.68714E-51,4.97605E-47,0
AT5G61500,0.29,1.23955E-68,2.2954E-64,0
AT3G17000,0.29,6.27093E-71,1.16125E-66,0
AT3G47670,0.29,3.91287E-54,7.24585E-50,0
AT3G07560,0.29,1.15451E-60,2.13792E-56,0
AT4G30440,0.29,2.61799E-43,4.848E-39,0
AT5G04860,0.29,2.02719E-46,3.75395E-42,0
AT5G46250,0.29,4.776E-61,8.84419E-57,0
AT4G22820,0.29,7.54871E-41,1.39787E-36,0
AT1G53708,0.29,7.28806E-14,1.3496E-09,0
AT5G40230,0.29,7.73933E-81,1.43317E-76,0
AT1G56580,0.29,1.61823E-42,2.99665E-38,0
AT1G17730,0.29,3.88466E-73,7.19362E-69,0
AT1G43890,0.29,3.278E-54,6.0702E-50,0
AT5G45490,0.29,8.07601E-38,1.49552E-33,0
AT5G53760,0.29,5.84723E-71,1.08279E-66,0
AT3G12130,0.29,4.4391E-78,8.22033E-74,0
AT3G54680,0.29,1.44397E-65,2.67395E-61,0
AT5G26270,0.29,7.99711E-19,1.48091E-14,0
AT2G28890,0.29,7.96257E-64,1.47451E-59,0
AT4G15470,0.29,4.51417E-45,8.35934E-41,0
AT4G25360,0.29,7.32747E-70,1.3569E-65,0
AT3G48260,0.29,1.07137E-40,1.98396E-36,0
AT3G01590,0.29,9.29227E-91,1.72074E-86,0
AT3G02910,0.29,2.96345E-55,5.48772E-51,0
AT1G07310,0.29,6.20718E-54,1.14945E-49,0
AT1G56200,0.29,9.24285E-54,1.71159E-49,0
AT2G33740,0.29,4.8334E-87,8.95049E-83,0
AT3G12600,0.29,5.3868E-58,9.97528E-54,0
AT1G33980,0.29,3.21309E-73,5.95E-69,0
AT3G04680,0.29,3.08462E-88,5.7121E-84,0
AT5G50180,0.29,4.85844E-75,8.99686E-71,0
AT5G53310,0.29,2.69398E-65,4.98872E-61,0
AT1G26670,0.29,1.96837E-52,3.64502E-48,0
AT1G21130,0.29,8.03795E-18,1.48847E-13,0
AT5G65210,0.29,7.69956E-41,1.4258E-36,0
AT3G27380,0.29,1.09383E-35,2.02555E-31,0
AT1G02090,0.28,3.73606E-66,6.91843E-62,0
AT5G39570,0.28,6.24769E-55,1.15695E-50,0
AT4G13430,0.28,2.60558E-59,4.82501E-55,0
AT5G58740,0.28,8.27778E-68,1.53288E-63,0
AT4G19030,0.28,7.76616E-51,1.43814E-46,0
AT3G54740,0.28,2.32822E-40,4.3114E-36,0
AT1G74210,0.28,4.39159E-50,8.13234E-46,0
AT4G35000,0.28,1.18736E-67,2.19876E-63,0
AT3G14990,0.28,1.08842E-24,2.01553E-20,0
AT1G08830,0.28,2.94944E-33,5.46176E-29,0
AT5G12120,0.28,1.04568E-73,1.93638E-69,0
AT4G32590,0.28,4.7124E-74,8.72642E-70,0
AT5G67380,0.28,5.25714E-88,9.73517E-84,0
AT2G26510,0.28,4.75191E-72,8.79958E-68,0
AT2G46830,0.28,6.26701E-59,1.16052E-54,0
AT3G29170,0.28,7.81729E-75,1.44761E-70,0
AT3G04670,0.28,2.26041E-53,4.18582E-49,0
AT4G26470,0.28,5.90328E-56,1.09317E-51,0
AT5G63905,0.28,4.26422E-62,7.89648E-58,0
AT5G10190,0.28,1.68458E-76,3.11951E-72,0
AT4G14300,0.28,5.23049E-80,9.68582E-76,0
AT1G53750,0.28,3.97158E-57,7.35457E-53,0
AT1G31930,0.28,9.65431E-61,1.78779E-56,0
AT2G48030,0.28,1.60231E-39,2.96717E-35,0
AT5G16780,0.28,3.28413E-69,6.08155E-65,0
AT5G56630,0.28,1.5771E-85,2.92048E-81,0
AT3G54300,0.28,4.81825E-73,8.92243E-69,0
AT5G24520,0.28,9.63802E-87,1.78477E-82,0
AT1G27000,0.28,3.70718E-57,6.86496E-53,0
AT3G54110,0.28,3.44433E-50,6.37822E-46,0
AT3G28920,0.28,3.41424E-62,6.3225E-58,0
AT5G62070,0.28,2.36423E-26,4.37809E-22,0
AT2G44350,0.28,2.78251E-51,5.15265E-47,0
AT3G14890,0.28,2.56105E-51,4.74256E-47,0
AT3G26980,0.28,1.92091E-58,3.55714E-54,0
AT1G52720,0.28,1.26946E-53,2.35078E-49,0
AT2G43630,0.28,8.34353E-85,1.54505E-80,0
AT5G57990,0.28,4.73089E-68,8.76066E-64,0
AT5G26030,0.28,1.06785E-74,1.97744E-70,0
AT5G42080,0.28,9.8838E-53,1.83028E-48,0
AT1G01500,0.28,7.74797E-33,1.43477E-28,0
AT1G18500,0.27,1.2836E-73,2.37698E-69,0
AT3G22950,0.27,3.18471E-63,5.89745E-59,0
AT4G38570,0.27,1.37426E-85,2.54486E-81,0
AT4G32940,0.27,4.16563E-48,7.71391E-44,0
AT1G02430,0.27,2.45754E-53,4.55088E-49,0
AT2G46490,0.27,3.72535E-43,6.8986E-39,0
AT1G49950,0.27,5.15993E-86,9.55515E-82,0
AT3G49800,0.27,3.67756E-58,6.81011E-54,0
AT2G26190,0.27,8.94526E-34,1.65648E-29,0
AT2G01180,0.27,2.93717E-51,5.43904E-47,0
AT1G09920,0.27,9.65937E-61,1.78872E-56,0
AT5G64170,0.27,7.55377E-74,1.39881E-69,0
AT5G45100,0.27,4.29273E-42,7.94928E-38,0
AT3G52890,0.27,2.37209E-72,4.39263E-68,0
AT5G54500,0.27,4.06976E-41,7.53638E-37,0
AT1G65220,0.27,9.25095E-69,1.71309E-64,0
AT1G07230,0.27,2.71563E-60,5.0288E-56,0
AT1G20980,0.27,1.46076E-75,2.70503E-71,0
AT5G13570,0.27,1.57225E-77,2.91149E-73,0
AT5G62700,0.27,1.23852E-41,2.29349E-37,0
AT2G28910,0.27,2.86231E-47,5.30043E-43,0
AT4G23420,0.27,1.9325E-51,3.5786E-47,0
AT5G07300,0.27,2.16555E-81,4.01016E-77,0
AT5G06750,0.27,8.59207E-64,1.59108E-59,0
AT5G57150,0.27,4.80828E-47,8.90397E-43,0
AT3G15730,0.27,4.37158E-36,8.09528E-32,0
AT2G05590,0.27,6.14388E-74,1.13772E-69,0
AT5G13370,0.27,2.72835E-29,5.05236E-25,0
AT4G20780,0.27,5.35981E-29,9.9253E-25,0
AT1G58030,0.27,6.94542E-56,1.28615E-51,0
AT4G04800,0.27,2.76691E-53,5.12376E-49,0
AT4G05530,0.27,9.77386E-95,1.80992E-90,0
AT1G51200,0.27,4.53497E-38,8.39785E-34,0
AT1G32790,0.27,3.27288E-48,6.06071E-44,0
AT1G35580,0.27,9.78895E-46,1.81272E-41,0
AT1G14685,0.27,1.90706E-75,3.53149E-71,0
AT3G21070,0.27,1.42543E-39,2.6396E-35,0
AT1G61730,0.27,4.90907E-84,9.09062E-80,0
AT4G37790,0.27,1.05383E-43,1.95149E-39,0
AT3G13440,0.26,1.94154E-93,3.59534E-89,0
AT4G32040,0.26,1.42581E-57,2.64032E-53,0
AT5G64410,0.26,2.11561E-31,3.91768E-27,0
AT1G23260,0.26,1.38598E-55,2.56656E-51,0
AT3G22440,0.26,2.2324E-61,4.13395E-57,0
AT4G04745,0.26,2.58477E-19,4.78647E-15,0
AT4G13160,0.26,2.84794E-48,5.27381E-44,0
AT3G57870,0.26,7.62511E-38,1.41202E-33,0
AT4G00570,0.26,8.06385E-74,1.49326E-69,0
AT2G19180,0.26,6.86258E-69,1.27081E-64,0
AT5G38470,0.26,1.27739E-67,2.36546E-63,0
AT1G11840,0.26,2.26675E-64,4.19757E-60,0
AT1G11020,0.26,3.30826E-65,6.12624E-61,0
AT5G03080,0.26,3.52336E-50,6.52456E-46,0
AT3G08590,0.26,6.0203E-74,1.11484E-69,0
AT1G76240,0.26,1.76646E-12,3.27113E-08,0
AT1G47128,0.26,1.43417E-18,2.65579E-14,0
AT1G30550,0.26,1.32782E-53,2.45885E-49,0
AT3G55560,0.26,1.18282E-38,2.19035E-34,0
AT4G14615,0.26,1.07163E-69,1.98445E-65,0
AT2G17440,0.26,3.45525E-61,6.39843E-57,0
AT3G59440,0.26,4.57632E-18,8.47443E-14,0
AT1G10410,0.26,9.32543E-55,1.72688E-50,0
AT5G04870,0.26,2.86945E-76,5.31365E-72,0
AT2G06850,0.26,9.89612E-33,1.83256E-28,0
AT1G36980,0.26,9.16952E-49,1.69801E-44,0
AT1G22180,0.26,2.87211E-33,5.31858E-29,0
AT5G43850,0.26,6.97413E-58,1.29147E-53,0
AT2G10950,0.26,7.65543E-70,1.41763E-65,0
AT1G55000,0.26,2.15942E-51,3.99881E-47,0
AT2G04900,0.26,2.30205E-43,4.26294E-39,0
AT3G07410,0.26,1.43568E-55,2.6586E-51,0
AT5G19590,0.26,1.56818E-61,2.90396E-57,0
AT1G01820,0.26,2.14726E-76,3.9763E-72,0
AT4G24670,0.26,1.37674E-31,2.54944E-27,0
AT1G30820,0.26,7.4741E-38,1.38405E-33,0
AT5G56140,0.26,3.34388E-69,6.19221E-65,0
AT1G52740,0.26,3.36179E-37,6.22536E-33,0
AT1G16890,0.26,7.6927E-38,1.42453E-33,0
AT1G18070,0.26,3.54726E-78,6.56882E-74,0
AT3G09470,0.26,3.33067E-71,6.16774E-67,0
AT5G66240,0.26,1.80274E-84,3.3383E-80,0
AT2G20080,0.26,3.82149E-29,7.07664E-25,0
AT1G49300,0.26,1.56064E-48,2.88999E-44,0
AT2G26800,0.26,2.02076E-54,3.74205E-50,0
AT4G30610,0.26,3.66485E-49,6.78656E-45,0
AT3G54500,0.26,4.54614E-65,8.41853E-61,0
AT3G19760,0.26,3.49E-69,6.46277E-65,0
AT4G25660,0.26,9.14142E-71,1.69281E-66,0
AT5G44585,0.25,1.64131E-21,3.03938E-17,0
AT4G21110,0.25,5.49004E-56,1.01665E-51,0
AT5G53570,0.25,7.4323E-71,1.37631E-66,0
AT1G76940,0.25,1.72974E-86,3.20313E-82,0
AT2G28840,0.25,9.89904E-59,1.8331E-54,0
AT3G12290,0.25,3.29091E-52,6.09411E-48,0
AT5G23530,0.25,1.63085E-40,3.02E-36,0
AT5G44320,0.25,1.88286E-69,3.48667E-65,0
AT1G12780,0.25,4.59732E-17,8.51332E-13,0
AT4G33360,0.25,1.4466E-38,2.67881E-34,0
AT2G02780,0.25,2.30394E-46,4.26644E-42,0
AT3G25840,0.25,4.91164E-58,9.09538E-54,0
AT5G27670,0.25,2.09168E-53,3.87337E-49,0
AT2G01670,0.25,5.97214E-12,1.10592E-07,0
AT1G15420,0.25,1.11556E-33,2.06579E-29,0
AT1G34220,0.25,9.36075E-62,1.73342E-57,0
AT4G28480,0.25,8.66585E-65,1.60474E-60,0
AT3G05990,0.25,3.40631E-49,6.3078E-45,0
AT1G13360,0.25,1.09399E-43,2.02585E-39,0
AT1G76810,0.25,7.06405E-49,1.30812E-44,0
AT1G80370,0.25,3.48492E-34,6.45338E-30,0
AT4G33140,0.25,1.55952E-75,2.88793E-71,0
AT5G08410,0.25,5.13578E-58,9.51043E-54,0
AT4G05000,0.25,3.09871E-80,5.73818E-76,0
