Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT1G27970,0.33,2.17147E-68,4.02113E-64,1
AT4G39730,0.33,3.23897E-60,5.99792E-56,1
AT4G11850,0.33,2.02752E-55,3.75456E-51,1
AT3G26440,0.33,1.37058E-23,2.53805E-19,1
AT3G50210,0.33,3.41211E-94,6.31855E-90,1
AT1G36160,0.33,2.91804E-63,5.40362E-59,1
AT4G14640,0.33,1.28299E-56,2.37585E-52,1
AT2G26230,0.33,1.64909E-83,3.05379E-79,1
AT3G04500,0.33,5.6959E-108,1.0548E-103,1
AT5G18850,0.32,9.43705E-73,1.74755E-68,1
AT5G59950,0.32,1.2032E-99,2.22815E-95,1
AT5G56150,0.32,7.26752E-93,1.3458E-88,1
AT4G32600,0.32,9.2406E-67,1.71117E-62,1
AT3G52400,0.32,7.15651E-26,1.32524E-21,1
AT2G01890,0.32,3.06991E-21,5.68486E-17,1
AT2G05940,0.32,3.34952E-22,6.20265E-18,1
AT1G49950,0.32,2.42241E-88,4.48583E-84,1
AT4G38930,0.32,3.84293E-82,7.11634E-78,1
AT1G54170,0.32,5.86639E-93,1.08634E-88,1
AT1G10670,0.32,6.44456E-50,1.1934E-45,1
AT3G59500,0.32,1.2163E-105,2.2524E-101,1
AT3G54300,0.32,5.22525E-95,9.67611E-91,1
AT3G03100,0.32,6.69E-59,1.23886E-54,1
AT3G47680,0.32,2.31135E-59,4.28016E-55,1
AT3G11100,0.32,4.41993E-85,8.18483E-81,1
AT3G56860,0.32,7.5456E-101,1.3973E-96,1
AT5G46030,0.32,1.8183E-107,3.3671E-103,1
AT3G27310,0.32,2.9957E-125,5.5474E-121,1
AT1G27320,0.32,1.08392E-41,2.00721E-37,1
AT1G14510,0.32,1.5995E-108,2.962E-104,1
AT4G09580,0.32,2.24869E-66,4.16412E-62,1
AT3G04880,0.32,2.59387E-75,4.80333E-71,1
AT1G18480,0.32,9.76023E-83,1.8074E-78,1
AT1G63830,0.32,2.81223E-67,5.20768E-63,1
AT2G41475,0.32,5.22668E-45,9.67876E-41,1
AT1G06210,0.32,7.95723E-95,1.47352E-90,1
AT1G66670,0.32,1.89453E-98,3.50829E-94,1
AT3G04680,0.32,2.66596E-93,4.93682E-89,1
AT5G59960,0.32,6.92758E-89,1.28285E-84,1
AT2G25900,0.32,6.35519E-38,1.17685E-33,1
AT2G44140,0.32,6.1862E-99,1.14557E-94,1
AT2G43240,0.32,1.23947E-84,2.29526E-80,1
AT4G27600,0.32,2.01649E-55,3.73414E-51,1
AT4G26400,0.32,9.77301E-77,1.80977E-72,1
AT2G31400,0.32,4.04154E-78,7.48413E-74,1
AT1G67730,0.32,1.86852E-93,3.46012E-89,1
AT4G13530,0.32,4.50664E-64,8.3454E-60,1
AT4G24740,0.32,3.68465E-85,6.82323E-81,1
AT2G25770,0.32,1.96352E-43,3.63604E-39,1
AT4G28540,0.32,1.54934E-97,2.86907E-93,1
AT1G15400,0.32,1.05583E-43,1.95518E-39,1
AT3G49601,0.32,3.63396E-90,6.72937E-86,1
AT1G61900,0.32,3.67697E-51,6.80901E-47,1
AT1G73655,0.32,4.7761E-34,8.84438E-30,1
AT1G80180,0.32,3.67348E-19,6.80255E-15,1
AT4G39050,0.32,4.86449E-76,9.00806E-72,1
AT5G18480,0.31,5.06057E-76,9.37116E-72,1
AT1G49300,0.31,4.98085E-74,9.22354E-70,1
AT1G61250,0.31,5.96304E-79,1.10424E-74,1
AT4G35230,0.31,3.32266E-65,6.15291E-61,1
AT1G02330,0.31,4.2962E-104,7.9558E-100,1
AT1G65510,0.31,3.49317E-34,6.46864E-30,1
AT3G56360,0.31,2.02496E-34,3.74982E-30,1
AT4G37760,0.31,5.74708E-27,1.06424E-22,1
AT5G50870,0.31,2.241E-101,4.14981E-97,1
AT4G01710,0.31,2.69395E-89,4.98866E-85,1
AT5G58000,0.31,1.33568E-56,2.47341E-52,1
AT3G14430,0.31,1.53313E-85,2.83905E-81,1
AT1G68300,0.31,1.42021E-74,2.62995E-70,1
AT2G19270,0.31,4.2826E-103,7.9306E-99,1
AT1G26690,0.31,1.24476E-67,2.30505E-63,1
AT3G52240,0.31,1.41801E-70,2.62586E-66,1
AT5G15930,0.31,1.1118E-76,2.05883E-72,1
AT3G01050,0.31,4.4177E-117,8.1808E-113,1
AT4G10110,0.31,1.0134E-108,1.8767E-104,1
AT1G17520,0.31,8.05257E-63,1.49117E-58,1
AT5G46760,0.31,3.3464E-62,6.19686E-58,1
AT4G23895,0.31,6.75675E-86,1.25121E-81,1
AT5G44290,0.31,8.53106E-49,1.57978E-44,1
AT5G57630,0.31,5.73004E-46,1.06109E-41,1
AT2G24860,0.31,3.60095E-56,6.66824E-52,1
AT4G13040,0.31,7.4809E-78,1.38531E-73,1
AT3G24050,0.31,3.46296E-91,6.41271E-87,1
AT5G67490,0.31,5.89736E-91,1.09207E-86,1
AT2G16280,0.31,9.95267E-89,1.84304E-84,1
AT2G41705,0.31,6.86413E-73,1.2711E-68,1
AT1G30110,0.31,2.83353E-47,5.24713E-43,1
AT5G04590,0.31,4.02299E-61,7.44978E-57,1
AT3G20250,0.31,5.76654E-45,1.06785E-40,1
AT3G53500,0.31,1.57613E-93,2.91867E-89,1
AT5G08410,0.31,1.01615E-54,1.88171E-50,1
AT4G28025,0.31,3.81287E-81,7.06067E-77,1
AT2G34660,0.31,1.09389E-55,2.02567E-51,1
AT4G33350,0.31,8.78166E-85,1.62619E-80,1
AT3G19260,0.31,4.2132E-61,7.80201E-57,1
AT2G22090,0.31,9.85387E-78,1.82474E-73,1
AT1G21700,0.31,6.93767E-94,1.28472E-89,1
AT1G12680,0.31,5.36132E-72,9.92809E-68,1
AT3G05010,0.31,4.88268E-64,9.04175E-60,1
AT5G08450,0.31,4.58595E-90,8.49226E-86,1
AT4G31550,0.31,1.04089E-32,1.92752E-28,1
AT2G46490,0.31,6.69828E-57,1.24039E-52,1
AT1G11310,0.31,1.11511E-55,2.06496E-51,1
AT5G61880,0.31,1.35011E-55,2.50014E-51,1
AT1G30270,0.31,2.28174E-68,4.22532E-64,1
AT3G18035,0.31,3.05395E-97,5.65531E-93,1
AT2G45790,0.31,1.71241E-39,3.17105E-35,1
AT1G03900,0.31,2.54988E-57,4.72187E-53,1
AT2G15230,0.31,2.98996E-75,5.53681E-71,1
AT1G80460,0.30,1.32243E-72,2.44887E-68,1
AT1G66260,0.30,2.66032E-71,4.92638E-67,1
AT1G27385,0.30,1.40334E-65,2.59871E-61,1
AT3G12350,0.30,2.49202E-84,4.61473E-80,1
AT5G26990,0.30,4.49123E-84,8.31686E-80,1
AT2G34730,0.30,2.83326E-41,5.24663E-37,1
AT5G59140,0.30,6.88724E-89,1.27538E-84,1
AT1G53708,0.30,3.3641E-11,6.22965E-07,1
AT1G23190,0.30,5.47289E-45,1.01347E-40,1
AT5G62070,0.30,2.00405E-23,3.71111E-19,1
AT1G79730,0.30,3.98981E-98,7.38832E-94,1
AT5G13460,0.30,1.66074E-97,3.07535E-93,1
AT1G77660,0.30,3.42373E-70,6.34006E-66,1
AT4G21110,0.30,1.67349E-69,3.09897E-65,1
AT5G39660,0.30,3.83909E-48,7.10923E-44,1
AT5G41350,0.30,4.39208E-50,8.13326E-46,1
AT2G14045,0.30,1.1286E-101,2.08987E-97,1
AT2G14110,0.30,1.8817E-71,3.48454E-67,1
AT3G24350,0.30,2.69408E-80,4.9889E-76,1
AT3G13670,0.30,6.50476E-96,1.20455E-91,1
AT3G05050,0.30,8.13913E-88,1.5072E-83,1
AT2G33585,0.30,3.0995E-96,5.73966E-92,1
AT5G53400,0.30,1.06955E-86,1.98059E-82,1
AT3G13910,0.30,3.60975E-26,6.68453E-22,1
AT1G19000,0.30,6.38711E-57,1.18276E-52,1
AT4G15470,0.30,9.59991E-48,1.77771E-43,1
AT5G59530,0.30,3.95982E-18,7.3328E-14,1
AT3G62190,0.30,9.54436E-80,1.76742E-75,1
AT5G37370,0.30,3.31018E-95,6.1298E-91,1
AT5G42220,0.30,2.1476E-107,3.9769E-103,1
AT3G26600,0.30,1.41062E-61,2.61218E-57,1
AT3G19900,0.30,1.27713E-45,2.36499E-41,1
AT5G03730,0.30,1.7439E-70,3.22936E-66,1
AT5G53970,0.30,1.75245E-47,3.24519E-43,1
AT5G58375,0.30,3.15121E-70,5.83541E-66,1
AT5G51410,0.30,5.2466E-96,9.71565E-92,1
AT4G30550,0.30,1.05847E-65,1.96008E-61,1
AT5G45710,0.30,1.80411E-62,3.34085E-58,1
AT3G57340,0.30,5.18167E-90,9.59541E-86,1
AT2G25190,0.30,4.52191E-75,8.37368E-71,1
AT4G32590,0.30,1.22865E-73,2.27522E-69,1
AT3G27090,0.30,2.5438E-79,4.7106E-75,1
AT4G30510,0.30,4.47127E-65,8.2799E-61,1
AT3G55610,0.30,3.13714E-71,5.80936E-67,1
AT2G42750,0.30,7.53182E-52,1.39474E-47,1
AT3G03990,0.30,9.01057E-22,1.66858E-17,1
AT4G37880,0.30,8.12775E-94,1.5051E-89,1
AT3G57280,0.30,2.23898E-97,4.14615E-93,1
AT4G17870,0.30,3.89569E-69,7.21404E-65,1
AT1G02750,0.30,1.13705E-49,2.10559E-45,1
AT3G58490,0.30,8.59E-101,1.5907E-96,1
AT1G03290,0.29,3.02983E-56,5.61064E-52,1
AT5G11770,0.29,4.26666E-59,7.90099E-55,1
AT5G20110,0.29,3.00007E-55,5.55554E-51,1
AT3G19220,0.29,2.91999E-58,5.40724E-54,1
AT1G06130,0.29,4.55176E-54,8.42894E-50,1
AT5G60410,0.29,3.03122E-76,5.61322E-72,1
AT1G60420,0.29,8.22184E-57,1.52252E-52,1
AT5G42810,0.29,4.16953E-93,7.72113E-89,1
AT5G38470,0.29,8.27312E-93,1.53202E-88,1
AT2G44770,0.29,4.27825E-61,7.92247E-57,1
AT5G13570,0.29,1.34309E-68,2.48714E-64,1
AT5G28050,0.29,3.75392E-25,6.9515E-21,1
AT5G01670,0.29,2.16755E-30,4.01386E-26,1
AT1G33270,0.29,1.84166E-49,3.41039E-45,1
AT3G14090,0.29,4.11915E-53,7.62783E-49,1
AT3G46690,0.29,7.48507E-37,1.38609E-32,1
AT1G49160,0.29,4.90806E-39,9.08874E-35,1
AT1G01500,0.29,8.13974E-28,1.50732E-23,1
AT2G26920,0.29,1.95191E-72,3.61455E-68,1
AT5G20920,0.29,1.37809E-78,2.55196E-74,1
AT5G50180,0.29,2.2622E-66,4.18915E-62,1
AT4G22740,0.29,2.00406E-85,3.71112E-81,1
AT2G17200,0.29,3.02906E-96,5.60921E-92,1
AT2G38860,0.29,8.07351E-24,1.49505E-19,1
AT3G10985,0.29,4.64365E-37,8.59911E-33,1
AT5G43190,0.29,1.27718E-59,2.36508E-55,1
AT4G26750,0.29,6.06966E-57,1.12398E-52,1
AT5G07460,0.29,2.06291E-42,3.8201E-38,1
AT3G02300,0.29,6.31912E-75,1.17017E-70,1
AT1G01240,0.29,4.97987E-30,9.22172E-26,1
AT1G14400,0.29,1.88616E-48,3.49279E-44,1
AT3G21215,0.29,1.1186E-103,2.0715E-99,1
AT1G56580,0.29,5.20251E-56,9.63401E-52,1
AT2G39805,0.29,6.39521E-75,1.18427E-70,1
AT5G04910,0.29,9.1805E-124,1.7E-119,1
AT3G54110,0.29,2.55484E-83,4.73105E-79,1
AT1G14740,0.29,7.45153E-64,1.37987E-59,1
AT2G25490,0.29,1.53211E-56,2.83715E-52,1
AT2G22720,0.29,4.05432E-95,7.50779E-91,1
AT1G76760,0.29,4.13682E-93,7.66057E-89,1
AT1G48440,0.29,3.06694E-69,5.67936E-65,1
AT5G23090,0.29,2.29121E-89,4.24285E-85,1
AT4G03110,0.29,4.20252E-78,7.78223E-74,1
AT1G66150,0.29,4.1858E-62,7.75126E-58,1
AT1G53670,0.29,1.20528E-47,2.23194E-43,1
AT3G48780,0.29,1.1458E-100,2.12172E-96,1
AT4G21534,0.29,7.16027E-41,1.32594E-36,1
AT1G66880,0.29,1.59769E-23,2.9586E-19,1
AT1G30475,0.29,2.64579E-69,4.89947E-65,1
AT3G48560,0.29,8.37395E-47,1.55069E-42,1
AT4G01660,0.29,3.81048E-94,7.05625E-90,1
AT4G26470,0.28,6.22835E-62,1.15337E-57,1
AT2G17440,0.28,1.79117E-69,3.31688E-65,1
AT1G03250,0.28,1.71427E-92,3.17449E-88,1
AT5G04920,0.28,5.49404E-82,1.01739E-77,1
AT1G15415,0.28,1.1837E-29,2.19197E-25,1
AT5G06560,0.28,1.10066E-68,2.03821E-64,1
AT4G17640,0.28,4.7695E-123,8.8321E-119,1
AT3G14067,0.28,2.15435E-41,3.98942E-37,1
AT5G56290,0.28,2.37359E-79,4.39541E-75,1
AT5G64730,0.28,5.05217E-81,9.35561E-77,1
AT1G30650,0.28,2.09991E-41,3.88861E-37,1
AT2G38730,0.28,4.41442E-87,8.17463E-83,1
AT1G76150,0.28,1.11244E-74,2.06001E-70,1
AT3G58730,0.28,1.3945E-41,2.58234E-37,1
AT2G17540,0.28,1.50218E-73,2.78174E-69,1
AT4G30890,0.28,8.90975E-98,1.64991E-93,1
AT1G01260,0.28,8.46996E-66,1.56847E-61,1
AT3G62560,0.28,3.11164E-98,5.76214E-94,1
AT1G30640,0.28,4.13457E-43,7.6564E-39,1
AT1G20630,0.28,8.88372E-31,1.64509E-26,1
AT1G34220,0.28,7.00881E-56,1.29789E-51,1
AT3G63400,0.28,1.50173E-86,2.7809E-82,1
AT2G28890,0.28,8.26293E-53,1.53013E-48,1
AT5G47080,0.28,9.63871E-81,1.7849E-76,1
AT1G23970,0.28,1.8306E-46,3.3899E-42,1
AT3G61160,0.28,7.61705E-30,1.41053E-25,1
AT5G11600,0.28,1.58728E-76,2.93932E-72,1
AT1G32940,0.28,1.40245E-32,2.59707E-28,1
AT3G13720,0.28,3.65421E-58,6.76687E-54,1
AT1G32127,0.28,3.82203E-81,7.07763E-77,1
AT3G50520,0.28,1.38E-132,2.5555E-128,1
AT3G25585,0.28,1.3971E-99,2.58714E-95,1
AT3G10250,0.28,5.64823E-68,1.04594E-63,1
AT1G25380,0.28,4.8177E-101,8.9214E-97,1
AT3G51040,0.28,7.69004E-89,1.42404E-84,1
AT1G49590,0.28,3.27345E-97,6.06177E-93,1
AT3G16190,0.28,2.40332E-71,4.45047E-67,1
AT5G53020,0.28,5.13871E-53,9.51586E-49,1
AT3G11910,0.28,1.5861E-102,2.93705E-98,1
AT3G15850,0.28,5.18837E-62,9.60782E-58,1
AT4G33510,0.28,4.47876E-67,8.29377E-63,1
AT3G52850,0.28,3.33628E-81,6.17812E-77,1
AT4G17890,0.28,8.03084E-72,1.48715E-67,1
AT1G17530,0.28,1.87384E-46,3.46998E-42,1
AT1G76140,0.28,7.5702E-109,1.4018E-104,1
AT5G58440,0.28,1.71477E-84,3.17542E-80,1
AT5G55660,0.28,3.11212E-91,5.76302E-87,1
AT5G20270,0.28,3.79385E-12,7.02545E-08,1
AT1G04780,0.28,1.55004E-81,2.87036E-77,1
AT5G58470,0.28,6.46306E-98,1.19683E-93,1
AT4G21160,0.28,6.5198E-99,1.20734E-94,1
AT2G03810,0.28,1.04408E-61,1.93342E-57,1
AT1G15880,0.28,1.62113E-95,3.00201E-91,1
AT4G10330,0.28,2.53468E-94,4.69371E-90,1
AT4G23885,0.28,8.8568E-88,1.6401E-83,1
AT5G07300,0.28,2.12698E-74,3.93874E-70,1
AT3G52990,0.27,1.09292E-48,2.02387E-44,1
AT2G21230,0.27,1.24076E-73,2.29765E-69,1
AT5G58005,0.27,6.4912E-98,1.20204E-93,1
AT1G15350,0.27,1.64634E-65,3.0487E-61,1
AT1G56200,0.27,2.00863E-60,3.71959E-56,1
AT3G62270,0.27,1.39446E-35,2.58227E-31,1
AT1G69010,0.27,1.06554E-77,1.97317E-73,1
AT5G64410,0.27,1.33337E-25,2.46913E-21,1
AT5G56190,0.27,4.31653E-74,7.99335E-70,1
AT1G64280,0.27,2.96863E-53,5.4973E-49,1
AT3G59300,0.27,5.12594E-84,9.49221E-80,1
AT1G21120,0.27,1.57026E-17,2.90781E-13,1
AT2G39970,0.27,1.7837E-110,3.3031E-106,1
AT1G23870,0.27,1.90076E-35,3.51984E-31,1
AT1G65020,0.27,1.6998E-74,3.14769E-70,1
AT3G48050,0.27,4.20822E-64,7.79277E-60,1
AT3G22290,0.27,3.6426E-100,6.74536E-96,1
AT4G34480,0.27,5.80619E-31,1.07519E-26,1
AT4G26140,0.27,6.32295E-17,1.17088E-12,1
AT5G56795,0.27,3.52292E-34,6.52375E-30,1
AT2G32600,0.27,3.98155E-91,7.37303E-87,1
AT2G36680,0.27,8.60143E-74,1.59281E-69,1
AT3G12977,0.27,1.1406E-29,2.11216E-25,1
AT5G08350,0.27,1.95515E-22,3.62054E-18,1
AT5G55070,0.27,2.6301E-110,4.8705E-106,1
AT1G32490,0.27,1.14945E-72,2.12856E-68,1
AT2G32070,0.27,2.94827E-61,5.4596E-57,1
AT1G66680,0.27,4.2311E-109,7.8352E-105,1
AT5G25940,0.27,3.53233E-72,6.54117E-68,1
AT3G02290,0.27,8.9972E-46,1.6661E-41,1
AT5G02800,0.27,8.53611E-53,1.58072E-48,1
AT3G56190,0.27,1.24355E-67,2.30281E-63,1
AT4G32650,0.27,1.84542E-38,3.41735E-34,1
AT5G48150,0.27,2.8248E-61,5.23097E-57,1
AT5G65050,0.27,9.41382E-96,1.74325E-91,1
AT4G11860,0.27,5.88719E-73,1.09019E-68,1
AT5G50330,0.27,4.07354E-56,7.54337E-52,1
AT5G10950,0.27,1.24274E-73,2.3013E-69,1
AT1G03090,0.27,6.35259E-34,1.17637E-29,1
AT2G27600,0.27,1.13851E-89,2.10829E-85,1
AT1G58235,0.27,7.48716E-78,1.38647E-73,1
AT1G70000,0.27,9.42488E-43,1.7453E-38,1
AT1G60440,0.27,5.12673E-76,9.49367E-72,1
AT3G11200,0.27,1.429E-114,2.6462E-110,1
AT5G10630,0.27,2.00927E-66,3.72076E-62,1
AT5G42960,0.27,2.3478E-115,4.3477E-111,1
AT2G27285,0.27,4.90883E-97,9.09017E-93,1
AT1G48770,0.27,2.99086E-58,5.53848E-54,1
AT5G67530,0.27,1.43107E-77,2.65005E-73,1
AT3G12050,0.27,7.35806E-47,1.36257E-42,1
AT1G05785,0.27,1.60052E-90,2.96385E-86,1
AT4G36690,0.27,3.4964E-100,6.47464E-96,1
AT2G20860,0.27,3.81178E-89,7.05865E-85,1
AT3G17240,0.27,4.55042E-54,8.42646E-50,1
AT5G39590,0.27,7.5255E-62,1.39357E-57,1
AT5G20680,0.27,9.51529E-86,1.76204E-81,1
AT3G02620,0.27,3.33106E-36,6.16845E-32,1
AT5G25760,0.27,1.78075E-97,3.2976E-93,1
AT5G52550,0.27,2.08007E-80,3.85188E-76,1
AT5G16260,0.27,4.26994E-71,7.90707E-67,1
AT5G66240,0.27,1.4063E-82,2.60419E-78,1
AT1G10865,0.27,3.05222E-97,5.65209E-93,1
AT2G26370,0.27,3.06331E-30,5.67264E-26,1
AT1G77080,0.27,2.35355E-77,4.3583E-73,1
AT4G16420,0.26,1.27793E-64,2.36647E-60,1
AT3G29180,0.26,6.88508E-61,1.27498E-56,1
AT3G53580,0.26,1.74984E-93,3.24036E-89,1
AT3G03320,0.26,2.4628E-114,4.5607E-110,1
AT2G26510,0.26,3.24573E-65,6.01044E-61,1
AT3G20960,0.26,5.92689E-36,1.09754E-31,1
AT5G51880,0.26,3.2934E-112,6.0988E-108,1
AT3G47490,0.26,5.25217E-63,9.72596E-59,1
AT1G78140,0.26,6.66813E-48,1.2348E-43,1
AT3G46820,0.26,9.4292E-94,1.7461E-89,1
AT1G50370,0.26,2.1765E-120,4.0305E-116,1
AT3G55640,0.26,2.18269E-45,4.04191E-41,1
AT2G45740,0.26,1.27885E-19,2.36817E-15,1
AT1G02120,0.26,1.00748E-75,1.86565E-71,1
AT2G16860,0.26,1.7327E-113,3.2086E-109,1
AT3G20970,0.26,1.36332E-85,2.52459E-81,1
AT1G65440,0.26,3.22564E-72,5.97324E-68,1
AT5G32450,0.26,7.4882E-102,1.38666E-97,1
AT5G38840,0.26,1.11489E-73,2.06455E-69,1
AT1G27840,0.26,1.89176E-60,3.50316E-56,1
AT1G27070,0.26,2.28513E-36,4.23161E-32,1
AT4G40050,0.26,4.9007E-77,9.07511E-73,1
AT1G69340,0.26,4.35634E-83,8.06707E-79,1
AT5G19590,0.26,3.0849E-80,5.71262E-76,1
AT5G19350,0.26,2.14416E-87,3.97055E-83,1
AT1G02090,0.26,2.52168E-86,4.66965E-82,1
AT1G48030,0.26,5.09149E-77,9.42843E-73,1
AT2G29700,0.26,9.60327E-70,1.77833E-65,1
AT1G29120,0.26,7.51757E-58,1.3921E-53,1
AT1G08620,0.26,2.00123E-63,3.70587E-59,1
AT5G57410,0.26,1.33427E-52,2.47079E-48,1
AT5G64920,0.26,3.5101E-107,6.5001E-103,1
AT2G37620,0.26,1.18855E-54,2.20096E-50,1
AT1G60610,0.26,1.13263E-36,2.0974E-32,1
AT2G15890,0.26,5.87766E-21,1.08842E-16,1
AT5G13560,0.26,1.39768E-89,2.58823E-85,1
AT5G19430,0.26,9.91447E-60,1.83596E-55,1
AT1G72710,0.26,3.00063E-77,5.55656E-73,1
AT5G17550,0.26,1.67813E-83,3.10756E-79,1
AT2G43630,0.26,2.30314E-70,4.26496E-66,1
AT4G26850,0.26,8.76909E-36,1.62386E-31,1
AT1G33360,0.26,1.45323E-87,2.69108E-83,1
AT4G14910,0.26,2.1017E-78,3.89193E-74,1
AT4G35580,0.26,3.30572E-67,6.12153E-63,1
AT2G31305,0.26,8.46319E-79,1.56721E-74,1
AT4G24440,0.26,6.88782E-89,1.27549E-84,1
AT5G14140,0.26,2.49147E-67,4.6137E-63,1
AT5G11960,0.26,1.74416E-79,3.22984E-75,1
AT1G72690,0.26,1.50823E-74,2.79295E-70,1
AT5G44800,0.26,3.76396E-87,6.9701E-83,1
AT1G71010,0.26,1.232E-82,2.28143E-78,1
AT5G11840,0.26,4.27174E-47,7.9104E-43,1
AT5G56140,0.26,1.9496E-75,3.61026E-71,1
AT3G10370,0.26,4.09608E-82,7.58511E-78,1
AT1G66410,0.26,1.3766E-33,2.54919E-29,1
AT5G22890,0.26,1.30134E-39,2.40982E-35,1
AT3G24840,0.26,1.38987E-71,2.57377E-67,1
AT3G09000,0.26,7.24315E-77,1.34129E-72,1
AT4G15940,0.26,8.55525E-96,1.58426E-91,1
AT3G61060,0.26,6.42138E-15,1.18911E-10,1
AT3G07310,0.26,8.06521E-23,1.49352E-18,1
AT4G10810,0.26,1.13338E-92,2.09879E-88,1
AT1G28540,0.26,2.57092E-87,4.76083E-83,1
AT5G48240,0.26,3.45396E-51,6.39604E-47,1
AT5G03040,0.26,1.76572E-67,3.26975E-63,1
AT2G27950,0.25,1.59348E-73,2.95081E-69,1
AT1G14570,0.25,2.12534E-94,3.93571E-90,1
AT5G21170,0.25,4.05088E-66,7.50143E-62,1
AT5G09978,0.25,1.41709E-10,2.62416E-06,1
AT1G16320,0.25,3.27913E-46,6.07228E-42,1
AT1G54000,0.25,2.55636E-25,4.73386E-21,1
AT5G19990,0.25,1.31141E-95,2.42847E-91,1
AT5G11390,0.25,2.68429E-83,4.97077E-79,1
AT1G62790,0.25,8.251E-39,1.52792E-34,1
AT5G07680,0.25,1.25694E-14,2.3276E-10,1
AT1G74250,0.25,5.20995E-79,9.64778E-75,1
AT1G60140,0.25,1.24479E-31,2.3051E-27,1
AT1G77610,0.25,1.51804E-98,2.8111E-94,1
AT2G01930,0.25,2.17238E-60,4.02281E-56,1
AT1G72340,0.25,1.28465E-81,2.37892E-77,1
AT3G09970,0.25,1.60336E-96,2.9691E-92,1
AT3G57810,0.25,7.79528E-57,1.44353E-52,1
AT4G14110,0.25,1.23869E-88,2.29382E-84,1
AT2G35540,0.25,3.05974E-39,5.66602E-35,1
AT2G02470,0.25,6.43814E-93,1.19221E-88,1
AT5G06600,0.25,2.36491E-82,4.37934E-78,1
AT2G20130,0.25,4.49648E-77,8.32658E-73,1
AT5G38830,0.25,2.8069E-111,5.1979E-107,1
AT2G01260,0.25,3.37001E-67,6.24058E-63,1
AT1G63720,0.25,6.96874E-23,1.29047E-18,1
AT1G33230,0.25,1.09732E-79,2.03202E-75,1
AT2G36460,0.25,7.96677E-35,1.47529E-30,1
AT1G02140,0.25,2.43258E-80,4.50465E-76,1
AT5G11970,0.25,5.25725E-32,9.73537E-28,1
AT2G37060,0.25,1.65824E-67,3.07073E-63,1
AT5G65910,0.25,2.58928E-77,4.79482E-73,1
AT1G55500,0.25,1.01409E-86,1.87788E-82,1
AT5G26751,0.25,1.11342E-69,2.06183E-65,1
AT1G74340,0.25,2.54624E-96,4.71512E-92,1
