Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT1G49240,0.52,6.55598E-26,1.21404E-21,12
AT1G75170,0.52,9.07439E-18,1.6804E-13,12
AT4G16140,0.52,2.47163E-19,4.57696E-15,12
AT3G19460,0.52,1.46344E-33,2.71E-29,12
AT1G20090,0.52,3.5422E-28,6.55945E-24,12
AT3G11640,0.52,2.24885E-76,4.16441E-72,12
AT1G75680,0.52,3.13611E-29,5.80744E-25,12
AT4G30350,0.52,1.84537E-27,3.41725E-23,12
AT2G44610,0.51,8.86687E-31,1.64197E-26,12
AT5G55950,0.51,1.78586E-37,3.30705E-33,12
AT2G37620,0.51,4.12132E-33,7.63186E-29,12
AT5G65270,0.51,4.64786E-39,8.60691E-35,12
AT3G42800,0.51,1.13356E-29,2.09913E-25,12
AT3G19290,0.51,4.98463E-20,9.23054E-16,12
AT3G60260,0.51,3.59457E-24,6.65643E-20,12
AT1G19835,0.51,1.07354E-28,1.98797E-24,12
AT1G27660,0.51,1.4313E-22,2.65048E-18,12
AT4G33640,0.51,1.10184E-21,2.0404E-17,12
AT1G65960,0.51,5.87897E-18,1.08867E-13,12
AT1G71830,0.51,2.01499E-51,3.73135E-47,12
AT1G30630,0.51,1.51353E-27,2.80275E-23,12
AT1G04430,0.51,1.26526E-20,2.343E-16,12
AT2G46890,0.51,1.34982E-19,2.49959E-15,12
AT1G55910,0.51,5.99163E-27,1.10953E-22,12
AT3G50780,0.51,4.4014E-30,8.15052E-26,12
AT3G17660,0.51,7.27647E-54,1.34746E-49,12
AT5G03300,0.50,7.00629E-17,1.29743E-12,12
AT2G27130,0.50,2.59265E-30,4.80108E-26,12
AT4G16790,0.50,1.82298E-49,3.37579E-45,12
AT4G28050,0.50,3.9723E-31,7.35591E-27,12
AT5G15460,0.50,5.82634E-42,1.07892E-37,12
AT1G22330,0.50,2.22704E-23,4.12404E-19,12
AT5G47200,0.50,2.99413E-33,5.54453E-29,12
AT2G39630,0.50,6.11773E-29,1.13288E-24,12
AT1G64980,0.50,2.75988E-25,5.11075E-21,12
AT3G27820,0.50,1.03925E-22,1.92448E-18,12
AT4G18260,0.50,1.45208E-59,2.68896E-55,12
AT1G69295,0.50,1.64787E-22,3.05152E-18,12
AT5G02420,0.50,5.42597E-18,1.00478E-13,12
AT1G10940,0.50,4.328E-27,8.01458E-23,12
AT5G06610,0.50,3.04964E-31,5.64733E-27,12
AT1G55740,0.49,1.60949E-39,2.98045E-35,12
AT3G57410,0.49,1.75187E-29,3.24412E-25,12
AT1G64650,0.49,4.08272E-25,7.56038E-21,12
AT5G05010,0.49,1.90887E-26,3.53484E-22,12
AT1G30900,0.49,5.70445E-09,0.000105635,12
AT1G78300,0.49,1.68492E-23,3.12014E-19,12
AT5G04510,0.49,1.12151E-34,2.07681E-30,12
AT5G54670,0.49,9.31865E-23,1.72563E-18,12
AT3G45230,0.49,1.21864E-24,2.25668E-20,12
AT3G54290,0.49,4.81115E-28,8.90928E-24,12
AT4G13160,0.49,3.75278E-26,6.9494E-22,12
AT1G52540,0.49,6.81087E-28,1.26124E-23,12
AT1G52760,0.49,3.72043E-18,6.88949E-14,12
AT5G22020,0.49,1.95351E-21,3.61751E-17,12
AT3G54260,0.49,2.16741E-28,4.0136E-24,12
AT5G16450,0.49,2.59195E-23,4.79977E-19,12
AT3G50360,0.49,4.85809E-26,8.99621E-22,12
AT5G01970,0.48,1.77535E-33,3.2876E-29,12
AT2G01970,0.48,1.89377E-26,3.50689E-22,12
AT4G20890,0.48,1.12994E-28,2.09242E-24,12
AT3G60600,0.48,1.15766E-26,2.14376E-22,12
AT5G47060,0.48,6.29873E-22,1.1664E-17,12
AT1G67300,0.48,6.8151E-19,1.26202E-14,12
AT1G75380,0.48,8.18683E-10,1.51604E-05,12
AT5G14210,0.48,5.5149E-23,1.02125E-18,12
AT3G58120,0.48,1.07846E-12,1.99709E-08,12
AT5G03530,0.48,1.29022E-24,2.38923E-20,12
AT2G43840,0.48,1.99874E-13,3.70127E-09,12
AT1G69420,0.48,1.46178E-39,2.70692E-35,12
AT5G42210,0.48,1.51905E-52,2.81298E-48,12
AT5G62380,0.48,2.23994E-26,4.14791E-22,12
AT1G54990,0.48,9.59011E-31,1.7759E-26,12
AT5G61240,0.48,1.37355E-22,2.54355E-18,12
AT1G50670,0.48,3.16191E-28,5.85522E-24,12
AT4G26220,0.48,1.44395E-09,2.67391E-05,12
AT3G08890,0.48,2.03744E-29,3.77293E-25,12
AT5G53140,0.48,8.67038E-25,1.60558E-20,12
AT2G41130,0.48,1.60992E-47,2.98125E-43,12
AT3G18060,0.48,2.32518E-27,4.30577E-23,12
AT3G43190,0.48,2.07444E-23,3.84145E-19,12
AT2G28110,0.48,1.97995E-25,3.66648E-21,12
AT4G31340,0.48,2.46723E-21,4.56882E-17,12
AT2G37630,0.47,1.33645E-32,2.47484E-28,12
AT3G19540,0.47,8.35119E-24,1.54647E-19,12
AT5G48460,0.47,4.28441E-41,7.93388E-37,12
AT4G30440,0.47,2.61079E-12,4.83466E-08,12
AT4G12110,0.47,5.11746E-34,9.47651E-30,12
AT4G10840,0.47,1.47426E-29,2.73003E-25,12
AT2G25190,0.47,6.8554E-24,1.26948E-19,12
AT4G09720,0.47,6.6693E-29,1.23502E-24,12
AT5G44670,0.47,6.07799E-26,1.12552E-21,12
AT5G43330,0.47,1.41512E-21,2.62051E-17,12
AT4G38620,0.47,1.91532E-08,0.000354679,12
AT5G54160,0.47,1.02762E-18,1.90295E-14,12
AT1G56220,0.47,1.3881E-12,2.57049E-08,12
AT2G01070,0.47,5.91813E-31,1.09592E-26,12
AT5G38970,0.47,1.00067E-26,1.85304E-22,12
AT1G49660,0.47,3.12964E-22,5.79547E-18,12
AT5G18520,0.47,6.81753E-24,1.26247E-19,12
AT4G22540,0.46,5.70679E-25,1.05678E-20,12
AT1G65295,0.46,5.7996E-34,1.07397E-29,12
AT5G14040,0.46,3.08095E-25,5.7053E-21,12
AT3G19370,0.46,7.15447E-39,1.32487E-34,12
AT5G22090,0.46,1.3921E-36,2.57789E-32,12
AT5G57270,0.46,1.6593E-32,3.07269E-28,12
AT2G02820,0.46,2.81298E-45,5.20908E-41,12
AT1G29890,0.46,3.47862E-30,6.4417E-26,12
AT1G73590,0.46,1.20282E-32,2.22738E-28,12
AT5G64530,0.46,5.87019E-42,1.08704E-37,12
AT1G22030,0.46,1.92956E-54,3.57315E-50,12
AT5G42200,0.46,1.18441E-30,2.1933E-26,12
AT3G18710,0.46,1.16308E-36,2.15379E-32,12
AT2G27960,0.46,2.52694E-27,4.6794E-23,12
AT3G53010,0.46,4.36672E-48,8.08628E-44,12
AT4G16980,0.46,5.85003E-19,1.08331E-14,12
AT3G28920,0.46,1.4754E-18,2.73215E-14,12
AT5G62070,0.45,8.67881E-21,1.60714E-16,12
AT5G55970,0.45,6.35971E-10,1.17769E-05,12
AT2G24040,0.45,6.32582E-17,1.17141E-12,12
AT2G44060,0.45,7.7681E-24,1.4385E-19,12
AT1G30890,0.45,1.50516E-24,2.78725E-20,12
AT2G35860,0.45,3.82168E-38,7.07698E-34,12
AT1G63300,0.45,2.13008E-25,3.94448E-21,12
AT3G05280,0.45,2.28088E-27,4.22374E-23,12
AT5G49900,0.45,3.46388E-29,6.41442E-25,12
AT1G22740,0.45,5.11293E-31,9.46813E-27,12
AT4G17890,0.45,4.60995E-19,8.53671E-15,12
AT1G51070,0.45,3.37793E-16,6.25525E-12,12
AT3G57420,0.45,2.25824E-23,4.1818E-19,12
AT3G03470,0.45,1.0027E-56,1.8568E-52,12
AT5G51585,0.45,7.92425E-32,1.46741E-27,12
AT5G36290,0.45,4.12691E-21,7.64221E-17,12
AT3G26720,0.45,1.65451E-24,3.06382E-20,12
AT2G40820,0.45,4.04346E-23,7.48769E-19,12
AT3G28860,0.45,4.81124E-16,8.90945E-12,12
AT1G24530,0.45,6.42845E-25,1.19042E-20,12
AT5G14240,0.45,1.84688E-23,3.42005E-19,12
AT1G75020,0.45,2.05729E-24,3.80969E-20,12
AT5G11970,0.45,1.55935E-23,2.88761E-19,12
AT3G09320,0.44,7.09236E-27,1.31336E-22,12
AT5G57410,0.44,8.23286E-28,1.52456E-23,12
AT5G47780,0.44,7.17856E-20,1.32933E-15,12
AT4G26570,0.44,7.30508E-25,1.35275E-20,12
AT2G28310,0.44,5.24939E-25,9.72082E-21,12
AT5G60850,0.44,2.21697E-24,4.10538E-20,12
AT4G26650,0.44,2.04532E-22,3.78753E-18,12
AT3G10480,0.44,1.03439E-19,1.91549E-15,12
AT1G23330,0.44,2.22432E-25,4.11899E-21,12
AT1G15690,0.44,1.51151E-18,2.79901E-14,12
AT5G24760,0.44,3.87161E-25,7.16945E-21,12
AT5G23360,0.44,1.09791E-38,2.03312E-34,12
AT5G64330,0.44,8.57031E-28,1.58705E-23,12
AT4G08810,0.44,1.87356E-21,3.46945E-17,12
AT3G55005,0.44,7.2601E-25,1.34443E-20,12
AT5G35160,0.44,5.09749E-21,9.43953E-17,12
AT1G09330,0.44,7.14243E-21,1.32264E-16,12
AT1G22220,0.44,1.97725E-18,3.66147E-14,12
AT1G79340,0.44,4.82869E-28,8.94177E-24,12
AT5G58710,0.44,1.03559E-19,1.91771E-15,12
AT5G55290,0.44,4.60378E-21,8.52529E-17,12
AT3G56370,0.44,2.02014E-24,3.7409E-20,12
AT2G45290,0.44,1.73018E-14,3.20395E-10,12
AT5G62700,0.44,1.29003E-19,2.38887E-15,12
AT5G47620,0.44,2.59839E-21,4.8117E-17,12
AT5G19390,0.43,7.4336E-21,1.37655E-16,12
AT1G75550,0.43,2.46807E-74,4.57037E-70,12
AT3G23800,0.43,2.09765E-21,3.88443E-17,12
AT3G16850,0.43,7.70667E-16,1.42712E-11,12
AT4G24760,0.43,2.5932E-19,4.8021E-15,12
AT2G19880,0.43,8.97092E-17,1.66123E-12,12
AT3G62600,0.43,6.0251E-14,1.11573E-09,12
AT1G11580,0.43,1.62875E-19,3.01612E-15,12
AT1G11360,0.43,4.80087E-22,8.89025E-18,12
AT1G10630,0.43,2.06633E-22,3.82642E-18,12
AT2G39870,0.43,1.147E-43,2.12401E-39,12
AT1G51160,0.43,1.20734E-21,2.23575E-17,12
AT5G40830,0.43,7.29013E-36,1.34999E-31,12
AT5G28540,0.43,2.60796E-15,4.82942E-11,12
AT2G21970,0.43,1.62912E-20,3.01681E-16,12
AT1G18840,0.43,1.02244E-19,1.89335E-15,12
AT1G74740,0.43,2.91357E-34,5.39536E-30,12
AT3G06070,0.42,1.07873E-15,1.99759E-11,12
AT5G23750,0.42,1.61937E-14,2.99875E-10,12
AT5G37590,0.42,5.81757E-46,1.0773E-41,12
AT5G22950,0.42,5.98214E-24,1.10777E-19,12
AT4G31480,0.42,6.23643E-19,1.15486E-14,12
AT2G30410,0.42,1.31065E-20,2.42705E-16,12
AT3G09820,0.42,7.65197E-19,1.41699E-14,12
AT1G63420,0.42,6.57519E-24,1.21759E-19,12
AT1G75730,0.42,5.23032E-27,9.6855E-23,12
AT4G24190,0.42,7.28497E-18,1.34903E-13,12
AT4G23670,0.42,1.76756E-37,3.27316E-33,12
AT2G34585,0.42,2.51912E-16,4.66491E-12,12
AT1G31070,0.42,6.5982E-34,1.22185E-29,12
AT2G41770,0.42,1.03377E-27,1.91434E-23,12
AT1G29470,0.42,8.47886E-16,1.57011E-11,12
AT5G23100,0.42,1.53486E-31,2.84226E-27,12
AT3G14595,0.42,5.30548E-14,9.82469E-10,12
AT3G05858,0.42,5.75686E-26,1.06605E-21,12
AT1G49740,0.42,4.14507E-38,7.67584E-34,12
AT4G33080,0.41,8.86367E-20,1.64137E-15,12
AT1G12500,0.41,5.97225E-20,1.10594E-15,12
AT3G51950,0.41,1.01625E-12,1.8819E-08,12
AT5G35730,0.41,8.668E-20,1.60514E-15,12
AT3G44730,0.41,8.98085E-64,1.66307E-59,12
AT5G56970,0.41,4.01336E-46,7.43193E-42,12
AT1G10950,0.41,2.8211E-21,5.22411E-17,12
AT5G23730,0.41,1.01434E-28,1.87836E-24,12
AT5G12300,0.41,9.60974E-29,1.77953E-24,12
AT3G04080,0.41,2.44768E-18,4.53261E-14,12
AT4G16370,0.41,3.59855E-28,6.6638E-24,12
AT3G21420,0.41,1.04164E-30,1.92892E-26,12
AT5G44340,0.41,5.38315E-28,9.96852E-24,12
AT1G72880,0.41,4.23269E-19,7.83809E-15,12
AT1G36940,0.41,1.97759E-28,3.6621E-24,12
AT3G10760,0.41,4.01102E-18,7.42762E-14,12
AT2G01190,0.41,2.39271E-19,4.43083E-15,12
AT5G15910,0.41,1.2792E-18,2.36882E-14,12
AT4G18050,0.41,1.09978E-18,2.03657E-14,12
AT2G16740,0.41,3.60994E-24,6.68488E-20,12
AT5G58060,0.40,4.11348E-19,7.61733E-15,12
AT1G14280,0.40,4.09437E-26,7.58195E-22,12
AT2G15320,0.40,5.94071E-12,1.1001E-07,12
AT1G04750,0.40,1.11254E-19,2.0602E-15,12
AT2G44010,0.40,1.57788E-11,2.92192E-07,12
AT4G32010,0.40,1.5918E-25,2.9477E-21,12
AT2G01910,0.40,1.58076E-10,2.92725E-06,12
AT3G24040,0.40,1.24973E-25,2.31425E-21,12
AT3G21690,0.40,4.50894E-15,8.34966E-11,12
AT5G57670,0.40,2.28248E-49,4.2267E-45,12
AT4G20870,0.40,1.46424E-16,2.71149E-12,12
AT5G11710,0.40,6.2593E-19,1.1591E-14,12
AT1G30490,0.40,6.62296E-53,1.22644E-48,12
AT4G09000,0.40,3.62354E-19,6.71007E-15,12
AT3G59920,0.40,1.32446E-18,2.45263E-14,12
AT3G52370,0.39,4.22661E-30,7.82683E-26,12
AT5G38900,0.39,1.03634E-21,1.91909E-17,12
AT1G45688,0.39,9.66007E-15,1.78885E-10,12
AT5G42020,0.39,1.41505E-16,2.62039E-12,12
AT3G49220,0.39,1.31513E-16,2.43537E-12,12
AT3G17440,0.39,2.08716E-21,3.865E-17,12
AT1G23260,0.39,4.26255E-15,7.8934E-11,12
AT1G04778,0.39,9.38231E-46,1.73742E-41,12
AT1G56340,0.39,1.42169E-13,2.63269E-09,12
AT4G34215,0.39,3.0014E-22,5.55799E-18,12
AT5G17190,0.39,1.31726E-15,2.4393E-11,12
AT3G17100,0.39,1.4492E-17,2.68362E-13,12
AT2G38970,0.39,3.13567E-38,5.80663E-34,12
AT5G10840,0.39,1.34502E-15,2.49071E-11,12
AT1G29310,0.39,5.3414E-20,9.8912E-16,12
AT2G05320,0.39,3.69906E-29,6.84992E-25,12
AT3G12830,0.39,8.92716E-09,0.000165313,12
AT5G01520,0.39,6.66131E-27,1.23354E-22,12
AT2G25110,0.39,3.7915E-14,7.02109E-10,12
AT3G17430,0.39,3.0759E-22,5.69595E-18,12
AT3G10850,0.39,7.22197E-15,1.33737E-10,12
AT2G01670,0.39,6.24124E-38,1.15575E-33,12
AT1G62820,0.39,3.14314E-15,5.82046E-11,12
AT3G15890,0.39,3.3259E-20,6.1589E-16,12
AT2G28570,0.39,1.19318E-11,2.20953E-07,12
AT4G13940,0.39,2.4499E-09,4.53673E-05,12
AT1G72160,0.39,1.1151E-11,2.06495E-07,12
AT1G07420,0.38,4.25148E-16,7.87289E-12,12
AT4G37650,0.38,1.20598E-30,2.23324E-26,12
AT1G60710,0.38,3.8499E-28,7.12925E-24,12
AT3G57320,0.38,1.2558E-23,2.3255E-19,12
AT5G14430,0.38,8.24936E-18,1.52762E-13,12
AT1G33700,0.38,7.58453E-28,1.4045E-23,12
AT2G36530,0.38,9.12219E-15,1.68925E-10,12
AT2G41330,0.38,2.30631E-29,4.27083E-25,12
AT5G14550,0.38,7.72172E-10,1.42991E-05,12
AT5G14890,0.38,7.73025E-58,1.43149E-53,12
AT5G42320,0.38,4.10166E-22,7.59546E-18,12
AT5G67470,0.38,4.88157E-24,9.03969E-20,12
AT4G33580,0.38,9.59693E-17,1.77716E-12,12
AT1G47480,0.38,6.87977E-10,1.274E-05,12
AT3G46830,0.38,1.87778E-20,3.47728E-16,12
AT3G56590,0.38,1.9619E-22,3.63304E-18,12
AT1G22410,0.38,1.16934E-12,2.16538E-08,12
AT1G61660,0.38,2.73003E-25,5.05546E-21,12
AT3G27010,0.38,1.05789E-29,1.959E-25,12
AT4G14360,0.38,6.46774E-19,1.1977E-14,12
AT1G68060,0.38,4.61813E-18,8.55185E-14,12
AT2G20760,0.38,4.40988E-23,8.16621E-19,12
AT1G35160,0.38,2.25676E-18,4.17907E-14,12
AT2G30520,0.38,1.46978E-07,0.002721735,12
AT3G51260,0.38,6.07518E-16,1.125E-11,12
AT4G39990,0.38,4.47858E-16,8.29343E-12,12
AT3G54690,0.38,5.94676E-16,1.10122E-11,12
AT2G27770,0.38,6.12131E-27,1.13354E-22,12
AT3G57010,0.38,3.98748E-17,7.38402E-13,12
AT5G11690,0.38,4.16772E-19,7.71778E-15,12
AT2G30930,0.38,4.94156E-13,9.15078E-09,12
AT1G23490,0.38,6.27502E-31,1.16201E-26,12
AT5G55550,0.37,7.26311E-26,1.34498E-21,12
AT5G50420,0.37,1.63254E-29,3.02313E-25,12
AT4G04910,0.37,1.49153E-18,2.76202E-14,12
AT1G08370,0.37,7.32499E-15,1.35644E-10,12
AT3G10525,0.37,3.6917E-19,6.8363E-15,12
AT5G19190,0.37,1.5896E-16,2.94362E-12,12
AT1G23760,0.37,1.19202E-29,2.20738E-25,12
AT5G23450,0.37,7.66949E-12,1.42024E-07,12
AT5G16660,0.37,4.85444E-15,8.98946E-11,12
AT2G38610,0.37,6.21162E-15,1.15027E-10,12
AT1G08230,0.37,7.70525E-25,1.42686E-20,12
AT3G07810,0.37,1.40422E-15,2.60034E-11,12
AT3G48550,0.37,7.01788E-19,1.29957E-14,12
AT1G34000,0.37,4.66557E-20,8.63969E-16,12
AT4G23710,0.37,1.2059E-26,2.23308E-22,12
AT5G25830,0.37,6.45391E-15,1.19514E-10,12
AT5G20650,0.36,3.84736E-15,7.12454E-11,12
AT3G46550,0.36,1.6356E-21,3.0288E-17,12
AT3G47620,0.36,5.98142E-37,1.10764E-32,12
AT1G75630,0.36,5.81344E-18,1.07653E-13,12
AT2G37210,0.36,6.19496E-26,1.14718E-21,12
AT3G21240,0.36,1.91464E-13,3.54554E-09,12
AT3G59110,0.36,5.01718E-23,9.29082E-19,12
AT4G38660,0.36,2.87429E-16,5.32262E-12,12
AT1G78880,0.36,1.39239E-19,2.57843E-15,12
AT5G05380,0.36,4.98419E-25,9.22972E-21,12
AT3G58170,0.36,1.05299E-14,1.94993E-10,12
AT2G26800,0.36,6.59843E-18,1.2219E-13,12
AT1G73640,0.36,1.64366E-39,3.04374E-35,12
AT2G32920,0.36,1.10791E-13,2.05163E-09,12
AT3G16630,0.36,5.34747E-20,9.90245E-16,12
AT1G31420,0.36,3.01127E-20,5.57627E-16,12
AT5G14450,0.36,2.565E-35,4.74986E-31,12
AT5G53280,0.36,1.28223E-27,2.37443E-23,12
AT5G43010,0.36,7.40081E-19,1.37048E-14,12
AT3G63280,0.36,1.18687E-46,2.19784E-42,12
AT5G65810,0.36,2.59187E-11,4.79962E-07,12
AT1G19170,0.36,3.20747E-20,5.93959E-16,12
AT1G47830,0.36,5.95214E-15,1.10222E-10,12
AT3G04940,0.36,1.31431E-13,2.43384E-09,12
AT5G67390,0.36,4.78246E-10,8.85617E-06,12
AT2G38650,0.36,2.6724E-17,4.94875E-13,12
AT2G32560,0.36,3.92215E-25,7.26304E-21,12
AT3G57040,0.36,6.13726E-17,1.1365E-12,12
AT2G36290,0.36,2.25066E-18,4.16777E-14,12
AT5G46080,0.35,1.77053E-10,3.27867E-06,12
AT5G59840,0.35,7.48682E-18,1.38641E-13,12
AT5G60400,0.35,1.08894E-14,2.01649E-10,12
AT3G20510,0.35,6.54905E-11,1.21275E-06,12
AT2G33845,0.35,1.47682E-20,2.73478E-16,12
AT4G36660,0.35,3.33216E-22,6.1705E-18,12
AT1G74690,0.35,1.19898E-12,2.22027E-08,12
AT4G33380,0.35,1.51345E-16,2.80262E-12,12
AT5G23280,0.35,4.41413E-16,8.17408E-12,12
AT5G24380,0.35,1.29276E-19,2.39393E-15,12
AT3G52880,0.35,8.07907E-17,1.49608E-12,12
AT3G05800,0.35,8.71186E-14,1.61326E-09,12
AT1G23080,0.35,6.07832E-28,1.12558E-23,12
AT1G03350,0.35,9.08953E-15,1.6832E-10,12
AT3G06360,0.35,6.17023E-39,1.1426E-34,12
AT3G06720,0.35,2.40983E-12,4.46252E-08,12
AT1G73760,0.35,1.05904E-23,1.96113E-19,12
AT5G35590,0.35,3.15437E-16,5.84127E-12,12
AT5G35580,0.35,2.17879E-49,4.03468E-45,12
AT3G47290,0.35,2.19364E-53,4.06218E-49,12
AT2G29890,0.35,2.03596E-41,3.77019E-37,12
AT3G06330,0.35,4.08469E-42,7.56404E-38,12
AT2G17380,0.35,3.01806E-15,5.58884E-11,12
AT5G11960,0.35,4.10504E-14,7.60172E-10,12
AT5G18280,0.35,1.479E-19,2.73882E-15,12
AT3G06080,0.35,7.45961E-19,1.38137E-14,12
AT2G37760,0.35,5.83432E-16,1.0804E-11,12
AT4G05060,0.35,3.44671E-16,6.38261E-12,12
AT1G57620,0.35,2.87398E-14,5.32204E-10,12
AT5G38480,0.35,5.61719E-19,1.04019E-14,12
AT1G06470,0.35,3.12841E-20,5.79319E-16,12
AT3G29370,0.35,9.22731E-14,1.70871E-09,12
AT3G57030,0.35,9.52041E-25,1.76299E-20,12
AT3G15610,0.34,4.90393E-18,9.0811E-14,12
AT4G20410,0.34,1.34286E-17,2.4867E-13,12
AT5G64850,0.34,1.06427E-12,1.97081E-08,12
AT2G38090,0.34,1.48808E-19,2.75563E-15,12
AT3G16760,0.34,3.33654E-17,6.1786E-13,12
AT3G59970,0.34,1.42137E-13,2.63209E-09,12
AT4G03210,0.34,2.19193E-16,4.05902E-12,12
AT1G01430,0.34,9.77151E-14,1.80949E-09,12
AT3G03550,0.34,1.3304E-17,2.46364E-13,12
AT1G70330,0.34,3.03223E-10,5.61509E-06,12
AT1G04690,0.34,5.22526E-12,9.67614E-08,12
AT2G22425,0.34,5.82104E-11,1.07794E-06,12
AT5G23460,0.34,2.32778E-21,4.31059E-17,12
AT5G06530,0.34,3.53718E-38,6.55015E-34,12
AT5G03540,0.34,3.13451E-10,5.80449E-06,12
AT4G02010,0.34,6.74676E-23,1.24936E-18,12
AT5G20360,0.34,3.30212E-12,6.11486E-08,12
AT1G10750,0.34,1.23864E-26,2.29372E-22,12
AT3G04830,0.34,1.50511E-13,2.78717E-09,12
AT2G20840,0.34,1.00157E-15,1.8547E-11,12
AT2G16510,0.34,8.40811E-17,1.55701E-12,12
AT4G29230,0.34,7.12056E-66,1.31859E-61,12
AT1G12580,0.34,4.62895E-11,8.57189E-07,12
AT3G52930,0.34,1.57007E-30,2.90745E-26,12
AT4G38950,0.34,4.72273E-07,0.008745551,12
AT4G16610,0.34,1.09511E-32,2.02793E-28,12
AT4G01120,0.34,1.09173E-13,2.02167E-09,12
AT5G11890,0.34,1.53688E-12,2.84599E-08,12
AT5G44110,0.34,2.95159E-17,5.46575E-13,12
AT1G79820,0.34,2.20595E-20,4.08497E-16,12
AT4G30500,0.34,6.78172E-16,1.25584E-11,12
AT1G32740,0.34,2.76602E-27,5.12211E-23,12
AT5G56460,0.34,3.88529E-42,7.19478E-38,12
AT1G12240,0.34,1.529E-17,2.8314E-13,12
AT5G11000,0.34,1.68031E-15,3.11161E-11,12
AT1G02500,0.34,2.90833E-17,5.38565E-13,12
AT5G11280,0.34,4.78715E-12,8.86485E-08,12
AT5G18900,0.34,7.55456E-16,1.39895E-11,12
AT5G21274,0.34,1.05486E-12,1.95338E-08,12
AT1G66260,0.34,4.88225E-10,9.04095E-06,12
AT5G48480,0.34,1.74826E-26,3.23742E-22,12
AT1G10480,0.33,1.04101E-26,1.92773E-22,12
AT2G25310,0.33,3.03453E-13,5.61935E-09,12
AT3G18000,0.33,9.70112E-10,1.79645E-05,12
AT5G64090,0.33,1.41325E-15,2.61706E-11,12
AT3G50550,0.33,3.65334E-15,6.76525E-11,12
AT5G59010,0.33,1.75873E-17,3.25681E-13,12
AT4G23790,0.33,3.73839E-22,6.92276E-18,12
AT5G64570,0.33,3.40205E-25,6.29991E-21,12
AT1G79420,0.33,1.73343E-25,3.20997E-21,12
AT3G25140,0.33,8.88325E-12,1.645E-07,12
AT4G29680,0.33,1.5071E-11,2.79085E-07,12
AT1G53290,0.33,3.58471E-18,6.63816E-14,12
AT3G22440,0.33,1.6674E-10,3.08769E-06,12
AT1G13440,0.33,1.34171E-10,2.48458E-06,12
AT3G29200,0.33,2.43818E-09,4.51503E-05,12
AT5G49540,0.33,1.39043E-12,2.57479E-08,12
AT5G65240,0.33,2.20253E-36,4.07864E-32,12
AT1G12000,0.33,1.18643E-10,2.19703E-06,12
AT1G03870,0.33,1.30209E-17,2.4112E-13,12
AT4G32890,0.33,4.19049E-16,7.75996E-12,12
AT1G75717,0.33,3.02736E-50,5.60606E-46,12
AT5G27950,0.33,5.24646E-21,9.71539E-17,12
AT1G62020,0.33,7.90868E-16,1.46453E-11,12
AT2G33120,0.33,8.1555E-17,1.51023E-12,12
AT4G35920,0.33,2.31236E-13,4.28203E-09,12
AT4G00230,0.33,2.02417E-18,3.74836E-14,12
AT1G03900,0.33,2.01114E-19,3.72422E-15,12
AT4G14650,0.32,5.86085E-29,1.08531E-24,12
AT1G31300,0.32,5.5948E-14,1.03604E-09,12
AT5G15900,0.32,8.89414E-40,1.64702E-35,12
AT4G09810,0.32,3.30822E-36,6.12616E-32,12
AT5G17310,0.32,1.79584E-15,3.32553E-11,12
AT5G65460,0.32,1.28649E-31,2.38232E-27,12
AT3G05420,0.32,3.03192E-12,5.6145E-08,12
AT5G13300,0.32,6.62642E-24,1.22708E-19,12
AT1G70730,0.32,2.02511E-15,3.7501E-11,12
AT1G35460,0.32,4.73206E-11,8.76283E-07,12
AT1G26300,0.32,1.93751E-14,3.58788E-10,12
AT3G07950,0.32,8.11148E-12,1.50208E-07,12
AT3G03690,0.32,2.28407E-16,4.22964E-12,12
AT3G23750,0.32,3.3131E-11,6.1352E-07,12
AT5G42090,0.32,4.03237E-12,7.46714E-08,12
AT1G52600,0.32,3.76571E-10,6.97335E-06,12
AT5G08260,0.32,6.32464E-19,1.1712E-14,12
AT2G03890,0.32,1.32657E-12,2.45654E-08,12
AT4G36860,0.32,7.23006E-25,1.33886E-20,12
AT3G26030,0.32,5.76011E-16,1.06666E-11,12
AT5G60580,0.32,1.214E-24,2.24809E-20,12
AT3G13870,0.32,3.7904E-13,7.01906E-09,12
AT5G56350,0.32,5.05399E-12,9.35898E-08,12
AT2G05840,0.32,2.96E-14,5.48133E-10,12
AT3G10190,0.32,4.72872E-10,8.75665E-06,12
AT2G46780,0.32,3.48223E-09,6.4484E-05,12
AT2G27020,0.32,6.94319E-13,1.28574E-08,12
AT3G01930,0.32,3.00377E-20,5.56238E-16,12
AT1G34010,0.32,2.2401E-17,4.14822E-13,12
AT3G63130,0.32,1.69227E-14,3.13375E-10,12
AT1G27350,0.32,5.51207E-08,0.001020725,12
AT2G03350,0.32,5.32329E-11,9.85767E-07,12
AT2G21060,0.32,4.07815E-15,7.55192E-11,12
AT3G56110,0.32,4.98229E-11,9.2262E-07,12
AT1G60070,0.32,1.44283E-12,2.67182E-08,12
AT1G29390,0.32,9.07223E-17,1.67999E-12,12
AT2G18170,0.32,2.43236E-08,0.000450424,12
AT2G43680,0.31,4.90512E-18,9.0833E-14,12
AT3G17210,0.31,1.45564E-11,2.69556E-07,12
AT5G58290,0.31,3.90496E-10,7.2312E-06,12
AT1G36050,0.31,7.15455E-11,1.32488E-06,12
