Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT1G49890,0.37,1.40419E-23,2.60027E-19,11
AT5G60810,0.37,6.56292E-39,1.21532E-34,11
AT5G21160,0.37,7.81873E-20,1.44787E-15,11
AT5G56500,0.37,1.11261E-19,2.06034E-15,11
AT5G48500,0.37,1.13391E-19,2.09978E-15,11
AT2G35605,0.37,1.13558E-18,2.10287E-14,11
AT2G18910,0.37,2.3748E-25,4.39766E-21,11
AT2G01505,0.37,4.51101E-19,8.35349E-15,11
AT1G60610,0.37,5.32706E-25,9.86466E-21,11
AT3G27150,0.37,5.93621E-37,1.09927E-32,11
AT3G58610,0.37,4.77219E-15,8.83714E-11,11
AT3G07750,0.36,8.75759E-25,1.62173E-20,11
AT4G32570,0.36,8.13583E-33,1.50659E-28,11
AT3G45030,0.36,6.28395E-27,1.16366E-22,11
AT3G19790,0.36,3.10538E-20,5.75053E-16,11
AT4G28820,0.36,7.75033E-22,1.43521E-17,11
AT2G21590,0.36,1.24361E-36,2.30291E-32,11
AT4G23493,0.36,3.1738E-09,5.87725E-05,11
AT2G46310,0.36,1.85708E-24,3.43895E-20,11
AT5G15200,0.36,3.66646E-35,6.78955E-31,11
AT5G47750,0.36,9.73409E-23,1.80256E-18,11
AT3G12670,0.36,4.52813E-18,8.38518E-14,11
AT1G62390,0.36,9.83971E-15,1.82212E-10,11
AT5G09770,0.36,4.08602E-13,7.56648E-09,11
AT4G09830,0.36,1.07164E-19,1.98445E-15,11
AT1G29250,0.36,5.42093E-15,1.00385E-10,11
AT5G62290,0.36,2.43015E-18,4.50015E-14,11
AT2G45720,0.36,1.94944E-18,3.60998E-14,11
AT4G02450,0.36,3.55315E-18,6.57972E-14,11
AT5G47440,0.36,4.18508E-28,7.74993E-24,11
AT3G23490,0.36,7.42056E-16,1.37414E-11,11
AT2G48100,0.36,5.10291E-19,9.44957E-15,11
AT1G27050,0.36,6.7833E-20,1.25613E-15,11
AT5G56460,0.36,1.1877E-22,2.19938E-18,11
AT4G31360,0.36,6.37594E-22,1.1807E-17,11
AT1G69295,0.36,1.42118E-22,2.63173E-18,11
AT2G30010,0.35,4.88724E-45,9.0502E-41,11
AT3G60260,0.35,2.51105E-13,4.64996E-09,11
AT5G16470,0.35,6.50375E-20,1.20436E-15,11
AT5G05210,0.35,1.90394E-14,3.52572E-10,11
AT4G25210,0.35,3.90644E-15,7.23395E-11,11
AT5G64940,0.35,2.99744E-19,5.55067E-15,11
AT3G05840,0.35,3.15748E-19,5.84702E-15,11
AT3G19100,0.35,9.10897E-12,1.6868E-07,11
AT1G52740,0.35,1.18438E-13,2.19324E-09,11
AT3G52890,0.35,1.28819E-17,2.38547E-13,11
AT1G76300,0.35,5.1162E-17,9.47418E-13,11
AT4G18590,0.35,6.40299E-16,1.18571E-11,11
AT1G23280,0.35,7.32412E-17,1.35628E-12,11
AT4G16830,0.35,1.17829E-13,2.18196E-09,11
AT4G39400,0.35,2.86186E-14,5.29959E-10,11
AT5G56030,0.35,7.13866E-13,1.32194E-08,11
AT4G13690,0.35,1.58578E-29,2.93655E-25,11
AT2G46280,0.35,1.02447E-16,1.89711E-12,11
AT3G42670,0.35,2.18118E-51,4.03911E-47,11
AT1G53887,0.35,2.40766E-34,4.45851E-30,11
AT5G04590,0.35,6.46869E-16,1.19787E-11,11
AT3G10230,0.35,8.92191E-25,1.65216E-20,11
AT1G16610,0.34,2.43152E-15,4.5027E-11,11
AT5G56940,0.34,1.41761E-14,2.62512E-10,11
AT2G46230,0.34,9.37202E-17,1.73551E-12,11
AT5G62190,0.34,1.22761E-16,2.27329E-12,11
AT1G33040,0.34,9.00109E-17,1.66682E-12,11
AT5G55210,0.34,1.79886E-24,3.33112E-20,11
AT3G49810,0.34,4.85089E-17,8.98288E-13,11
AT2G27840,0.34,1.88781E-13,3.49584E-09,11
AT1G15280,0.34,6.99746E-17,1.29579E-12,11
AT3G43670,0.34,1.75683E-17,3.2533E-13,11
AT3G20015,0.34,2.19682E-33,4.06806E-29,11
AT3G13882,0.34,8.45719E-13,1.5661E-08,11
AT1G65920,0.34,2.785E-27,5.15727E-23,11
AT4G39940,0.34,3.17714E-14,5.88343E-10,11
AT4G16720,0.34,3.55456E-34,6.58233E-30,11
AT2G37270,0.34,7.0749E-24,1.31013E-19,11
AT2G33340,0.34,7.98325E-14,1.47834E-09,11
AT5G39800,0.34,1.03433E-20,1.91537E-16,11
AT5G22520,0.34,1.71713E-08,0.000317978,11
AT1G57860,0.34,3.77346E-16,6.9877E-12,11
AT4G00990,0.34,4.1922E-21,7.76312E-17,11
AT5G15750,0.34,1.0102E-12,1.8707E-08,11
AT5G03670,0.34,4.11324E-20,7.61689E-16,11
AT3G01790,0.34,6.9755E-12,1.29172E-07,11
AT5G63135,0.34,2.4397E-21,4.51783E-17,11
AT1G30680,0.34,9.86521E-25,1.82684E-20,11
AT3G61110,0.34,3.87723E-28,7.17986E-24,11
AT1G30880,0.34,4.52701E-12,8.38311E-08,11
AT5G15550,0.34,1.00944E-15,1.86928E-11,11
AT3G22230,0.34,1.24586E-22,2.30708E-18,11
AT1G62422,0.34,4.2425E-12,7.85626E-08,11
AT2G34480,0.34,1.13573E-35,2.10314E-31,11
AT2G45990,0.34,1.37913E-17,2.55387E-13,11
AT1G53280,0.34,4.0703E-19,7.53739E-15,11
AT2G41840,0.33,1.42641E-22,2.64143E-18,11
AT2G43650,0.33,3.02775E-14,5.6068E-10,11
AT5G56740,0.33,1.66045E-17,3.07483E-13,11
AT5G22320,0.33,1.95604E-20,3.6222E-16,11
AT4G32520,0.33,1.71054E-16,3.16757E-12,11
AT3G16640,0.33,1.3101E-38,2.42604E-34,11
AT5G18380,0.33,2.08299E-22,3.85729E-18,11
AT3G22104,0.33,9.69829E-12,1.79593E-07,11
AT3G51720,0.33,8.15834E-31,1.51076E-26,11
AT5G02870,0.33,6.7882E-16,1.25704E-11,11
AT5G58740,0.33,1.89956E-13,3.51761E-09,11
AT1G11750,0.33,4.48911E-18,8.31294E-14,11
AT1G72850,0.33,1.22321E-10,2.26514E-06,11
AT3G54080,0.33,1.50422E-18,2.78551E-14,11
AT4G01150,0.33,1.05788E-15,1.95898E-11,11
AT5G41020,0.33,2.64501E-17,4.89803E-13,11
AT2G19480,0.33,5.16496E-13,9.56447E-09,11
AT5G10360,0.33,1.38182E-24,2.55885E-20,11
AT4G21192,0.33,1.49522E-15,2.76885E-11,11
AT1G02870,0.33,1.19606E-16,2.21487E-12,11
AT3G03950,0.33,1.36859E-19,2.53435E-15,11
AT3G22330,0.33,2.42868E-17,4.49743E-13,11
AT1G80750,0.33,2.53764E-17,4.6992E-13,11
AT4G14110,0.33,1.66455E-13,3.08241E-09,11
AT5G67070,0.33,1.5448E-11,2.86066E-07,11
AT5G67360,0.33,2.47441E-12,4.5821E-08,11
AT3G24830,0.33,4.25314E-22,7.87597E-18,11
AT1G09690,0.33,2.58803E-27,4.79251E-23,11
AT3G53020,0.33,2.14499E-29,3.9721E-25,11
AT5G17300,0.33,8.76022E-18,1.62222E-13,11
AT4G15770,0.33,1.40791E-16,2.60717E-12,11
AT1G80300,0.33,7.6348E-19,1.41381E-14,11
AT5G56010,0.33,2.46834E-12,4.57087E-08,11
AT4G36240,0.33,1.14631E-31,2.12274E-27,11
AT4G15900,0.33,4.50996E-17,8.35155E-13,11
AT3G11500,0.33,1.15871E-13,2.1457E-09,11
AT2G25770,0.33,2.12983E-16,3.94402E-12,11
AT3G53870,0.33,1.36344E-26,2.52482E-22,11
AT2G34170,0.33,1.15171E-14,2.13275E-10,11
AT1G73230,0.33,3.57105E-11,6.61287E-07,11
AT3G07590,0.33,1.26012E-13,2.33348E-09,11
AT4G38680,0.32,3.15708E-26,5.84627E-22,11
AT3G22680,0.32,2.78118E-15,5.1502E-11,11
AT3G07050,0.32,2.15891E-12,3.99788E-08,11
AT4G30020,0.32,1.95706E-16,3.62408E-12,11
AT5G14170,0.32,4.50514E-16,8.34261E-12,11
AT5G20950,0.32,4.31348E-15,7.98769E-11,11
AT5G44200,0.32,1.75303E-14,3.24627E-10,11
AT2G20060,0.32,4.71776E-10,8.73635E-06,11
AT3G27210,0.32,1.13162E-09,2.09553E-05,11
AT2G37190,0.32,2.3681E-20,4.38525E-16,11
AT3G01740,0.32,1.0814E-11,2.00255E-07,11
AT1G49760,0.32,7.00347E-08,0.001296903,11
AT5G49100,0.32,3.53399E-15,6.54424E-11,11
AT3G58220,0.32,5.47063E-24,1.01305E-19,11
AT4G08980,0.32,9.69306E-17,1.79496E-12,11
AT5G39740,0.32,4.29987E-33,7.96249E-29,11
AT5G02530,0.32,6.78934E-15,1.25725E-10,11
AT3G57010,0.32,3.92676E-11,7.27157E-07,11
AT2G42740,0.32,1.68916E-10,3.12798E-06,11
AT2G30590,0.32,2.08918E-20,3.86875E-16,11
AT1G16350,0.32,2.15089E-14,3.98302E-10,11
AT3G03620,0.32,5.89448E-25,1.09154E-20,11
AT1G01160,0.32,8.06768E-15,1.49397E-10,11
AT3G59600,0.32,7.62231E-14,1.4115E-09,11
AT5G16130,0.32,1.43736E-29,2.6617E-25,11
AT4G29410,0.32,8.50064E-17,1.57415E-12,11
AT2G19810,0.32,2.24407E-09,4.15557E-05,11
AT1G03360,0.32,4.11716E-15,7.62417E-11,11
AT2G18740,0.32,1.00658E-12,1.86399E-08,11
AT1G61065,0.32,2.18927E-14,4.05408E-10,11
AT3G18800,0.32,3.76977E-26,6.98087E-22,11
AT2G03780,0.32,1.41629E-22,2.62269E-18,11
AT3G02220,0.32,2.00626E-11,3.7152E-07,11
AT4G30760,0.32,2.76131E-14,5.1134E-10,11
AT3G44150,0.32,7.60106E-15,1.40756E-10,11
AT4G01560,0.32,1.76574E-15,3.26979E-11,11
AT1G21920,0.32,5.35991E-12,9.92548E-08,11
AT3G03960,0.32,1.7505E-11,3.24157E-07,11
AT1G53860,0.32,4.15126E-28,7.6873E-24,11
AT5G63670,0.32,1.99678E-15,3.69763E-11,11
AT3G51010,0.32,8.47524E-13,1.56945E-08,11
AT1G61870,0.31,3.27409E-15,6.06296E-11,11
AT3G23780,0.31,5.25809E-27,9.73693E-23,11
AT4G35030,0.31,3.78951E-13,7.01741E-09,11
AT2G03810,0.31,5.14315E-13,9.52408E-09,11
AT3G06790,0.31,9.42582E-16,1.74547E-11,11
AT3G28860,0.31,1.26457E-12,2.34173E-08,11
AT3G02493,0.31,3.31088E-18,6.13109E-14,11
AT1G26470,0.31,1.57154E-13,2.91018E-09,11
AT3G18370,0.31,1.38509E-13,2.56491E-09,11
AT5G06980,0.31,6.3926E-12,1.18378E-07,11
AT2G19740,0.31,1.7794E-17,3.2951E-13,11
AT1G21690,0.31,4.86765E-17,9.01391E-13,11
AT3G07770,0.31,6.91269E-13,1.28009E-08,11
AT4G13830,0.31,1.94493E-10,3.60162E-06,11
AT5G06060,0.31,4.37345E-18,8.09875E-14,11
AT2G19750,0.31,8.89552E-17,1.64727E-12,11
AT2G19520,0.31,3.94539E-16,7.30607E-12,11
AT5G26751,0.31,3.33728E-12,6.17998E-08,11
AT1G62040,0.31,8.61699E-12,1.59569E-07,11
AT2G37860,0.31,6.71567E-13,1.24361E-08,11
AT1G48410,0.31,4.07416E-15,7.54454E-11,11
AT1G05070,0.31,9.77018E-16,1.80924E-11,11
AT5G18065,0.31,5.63284E-27,1.04309E-22,11
AT5G01020,0.31,8.14378E-15,1.50806E-10,11
AT1G12370,0.31,9.05814E-23,1.67739E-18,11
AT4G27090,0.31,6.37489E-35,1.1805E-30,11
AT5G20290,0.31,1.50142E-29,2.78032E-25,11
AT5G49300,0.31,1.43385E-16,2.65521E-12,11
AT5G05990,0.31,1.09507E-21,2.02786E-17,11
AT4G13850,0.31,6.89275E-28,1.2764E-23,11
AT5G65670,0.31,7.86884E-09,0.000145715,11
AT4G32605,0.31,8.28626E-16,1.53445E-11,11
AT3G13230,0.31,1.23704E-11,2.29074E-07,11
AT1G74970,0.31,1.20569E-19,2.2327E-15,11
AT2G27470,0.31,8.84939E-17,1.63873E-12,11
AT2G07170,0.31,1.954E-21,3.61843E-17,11
AT5G18580,0.31,5.7077E-13,1.05695E-08,11
AT3G56510,0.31,2.65419E-14,4.91503E-10,11
AT2G45640,0.31,5.86017E-13,1.08519E-08,11
AT3G23620,0.31,1.26521E-10,2.34292E-06,11
AT4G39955,0.31,6.81773E-15,1.26251E-10,11
AT2G03090,0.31,2.2373E-09,4.14304E-05,11
AT4G27380,0.31,7.91862E-12,1.46637E-07,11
AT5G63500,0.31,1.22807E-11,2.27415E-07,11
AT1G71260,0.31,9.14168E-14,1.69286E-09,11
AT3G46210,0.31,1.40679E-15,2.6051E-11,11
AT4G21790,0.31,1.32793E-10,2.45907E-06,11
AT3G47470,0.31,1.22903E-16,2.27591E-12,11
AT5G09510,0.31,1.86678E-14,3.45691E-10,11
AT4G28180,0.31,2.22311E-20,4.11676E-16,11
AT2G18020,0.31,1.59643E-36,2.95627E-32,11
AT2G42600,0.31,6.50771E-21,1.2051E-16,11
AT3G12050,0.31,1.26655E-09,2.34539E-05,11
AT1G50110,0.30,4.81482E-20,8.91608E-16,11
AT5G07000,0.30,2.24173E-30,4.15124E-26,11
AT4G02280,0.30,1.52963E-09,2.83256E-05,11
AT5G08565,0.30,1.88574E-24,3.49201E-20,11
AT4G32240,0.30,2.33957E-14,4.33242E-10,11
AT1G31750,0.30,7.34212E-11,1.35961E-06,11
AT2G40510,0.30,1.62413E-17,3.00756E-13,11
AT3G06680,0.30,7.01626E-13,1.29927E-08,11
AT2G29400,0.30,1.7909E-12,3.31638E-08,11
AT4G24770,0.30,3.40052E-12,6.29708E-08,11
AT5G58760,0.30,8.84049E-18,1.63708E-13,11
AT1G61240,0.30,5.32554E-22,9.86184E-18,11
AT3G62870,0.30,2.25306E-30,4.17222E-26,11
AT1G14510,0.30,2.09287E-12,3.87557E-08,11
AT1G56020,0.30,2.14844E-12,3.97847E-08,11
AT5G54580,0.30,2.53178E-12,4.68835E-08,11
AT1G13440,0.30,7.37248E-26,1.36524E-21,11
AT2G35795,0.30,7.10109E-12,1.31498E-07,11
AT3G14110,0.30,1.19972E-15,2.22165E-11,11
AT3G04570,0.30,1.12549E-16,2.08419E-12,11
AT5G07090,0.30,1.60283E-13,2.96813E-09,11
AT1G23310,0.30,3.64005E-15,6.74065E-11,11
AT1G04590,0.30,6.60591E-14,1.22328E-09,11
AT1G04520,0.30,2.93818E-16,5.44091E-12,11
AT5G26600,0.30,6.65832E-14,1.23299E-09,11
AT4G35000,0.30,9.06907E-12,1.67941E-07,11
AT2G36420,0.30,1.06194E-21,1.96649E-17,11
AT1G06950,0.30,2.20068E-19,4.07522E-15,11
AT3G08780,0.30,8.48525E-13,1.5713E-08,11
AT3G50670,0.30,4.3186E-13,7.99719E-09,11
AT4G25730,0.30,1.14027E-09,2.11156E-05,11
AT3G63530,0.30,4.47003E-26,8.2776E-22,11
AT2G30260,0.30,9.2247E-15,1.70823E-10,11
AT1G24100,0.30,4.97238E-10,9.20785E-06,11
AT3G20390,0.30,2.58983E-10,4.79584E-06,11
AT5G53300,0.30,2.57536E-21,4.76905E-17,11
AT1G59980,0.30,6.70655E-26,1.24192E-21,11
AT4G25240,0.30,4.1155E-25,7.62108E-21,11
AT5G02500,0.30,5.00099E-26,9.26083E-22,11
AT4G37550,0.30,1.81548E-29,3.3619E-25,11
AT5G40770,0.30,5.23886E-12,9.70133E-08,11
AT5G20280,0.30,6.50222E-12,1.20408E-07,11
AT4G13170,0.30,2.77563E-14,5.1399E-10,11
AT1G65030,0.30,9.20525E-16,1.70463E-11,11
AT3G18740,0.30,8.24708E-24,1.52719E-19,11
AT3G10090,0.30,1.39061E-10,2.57513E-06,11
AT1G07830,0.30,6.59489E-10,1.22124E-05,11
AT1G30330,0.30,3.88691E-17,7.19779E-13,11
AT2G27530,0.29,3.23432E-14,5.98932E-10,11
AT3G20050,0.29,1.37206E-10,2.54077E-06,11
AT1G69910,0.29,3.90467E-20,7.23067E-16,11
AT5G54600,0.29,1.33259E-17,2.46769E-13,11
AT5G04850,0.29,3.22018E-11,5.96313E-07,11
AT3G53500,0.29,3.29115E-11,6.09456E-07,11
AT1G20220,0.29,1.9262E-07,0.003566941,11
AT4G32420,0.29,2.15065E-13,3.98257E-09,11
AT1G01100,0.29,3.40589E-17,6.30702E-13,11
AT3G18130,0.29,1.35134E-11,2.50241E-07,11
AT4G20440,0.29,1.21255E-11,2.2454E-07,11
AT3G56070,0.29,1.70252E-10,3.15273E-06,11
AT5G52820,0.29,1.08088E-14,2.00157E-10,11
AT4G28410,0.29,5.43173E-10,1.00585E-05,11
AT3G18600,0.29,2.24298E-11,4.15355E-07,11
AT2G25970,0.29,2.84255E-12,5.26383E-08,11
AT1G08030,0.29,2.95654E-15,5.47493E-11,11
AT2G40300,0.29,1.87603E-11,3.47403E-07,11
AT2G46920,0.29,9.09714E-21,1.68461E-16,11
AT2G05220,0.29,2.48047E-23,4.59334E-19,11
AT3G53190,0.29,4.27683E-13,7.91983E-09,11
AT1G01580,0.29,1.58847E-16,2.94153E-12,11
AT1G17530,0.29,3.63698E-12,6.73495E-08,11
AT5G22510,0.29,5.7218E-18,1.05956E-13,11
AT4G04630,0.29,1.60306E-35,2.96854E-31,11
AT3G52580,0.29,4.54778E-14,8.42158E-10,11
AT2G37790,0.29,2.81578E-17,5.21426E-13,11
AT4G34881,0.29,3.23514E-11,5.99082E-07,11
AT1G79850,0.29,2.30647E-15,4.27112E-11,11
AT5G25210,0.29,1.95055E-17,3.61202E-13,11
AT2G23090,0.29,1.79788E-07,0.003329306,11
AT1G31760,0.29,1.08867E-15,2.01601E-11,11
AT5G46020,0.29,1.89318E-12,3.50578E-08,11
AT5G13850,0.29,2.58327E-16,4.78369E-12,11
AT5G45390,0.29,1.444E-11,2.674E-07,11
AT1G13530,0.29,1.008E-09,1.86662E-05,11
AT1G79150,0.29,1.285E-10,2.37957E-06,11
AT3G23400,0.29,5.5089E-09,0.000102014,11
AT3G49470,0.29,3.99255E-14,7.39341E-10,11
AT5G63650,0.29,1.1123E-11,2.05975E-07,11
AT5G66540,0.29,2.90113E-11,5.37231E-07,11
AT5G64680,0.29,7.9336E-13,1.46914E-08,11
AT5G67260,0.29,3.76563E-12,6.9732E-08,11
AT2G23930,0.29,3.12068E-08,0.000577887,11
AT3G16080,0.29,5.04691E-28,9.34587E-24,11
AT2G24070,0.29,8.20374E-18,1.51917E-13,11
AT5G58110,0.29,1.03694E-12,1.9202E-08,11
AT1G29790,0.29,7.82942E-16,1.44985E-11,11
AT2G35040,0.29,3.61169E-12,6.68813E-08,11
AT3G28730,0.29,4.25405E-12,7.87765E-08,11
AT4G38490,0.29,2.70264E-16,5.00474E-12,11
AT5G03650,0.29,1.20769E-22,2.2364E-18,11
AT1G21065,0.29,4.02721E-12,7.45759E-08,11
AT5G48300,0.29,3.42856E-12,6.34901E-08,11
AT1G13080,0.28,2.72578E-28,5.04759E-24,11
AT4G22380,0.28,2.47267E-12,4.57888E-08,11
AT3G56270,0.28,8.42378E-25,1.55992E-20,11
AT2G26860,0.28,2.92533E-17,5.41712E-13,11
AT3G26090,0.28,1.82423E-11,3.37811E-07,11
AT5G54840,0.28,1.4939E-13,2.7664E-09,11
AT5G53620,0.28,1.70113E-17,3.15016E-13,11
AT1G14620,0.28,1.34395E-09,2.48873E-05,11
AT5G60210,0.28,1.35694E-14,2.51278E-10,11
AT1G54250,0.28,3.23648E-15,5.99332E-11,11
AT1G18590,0.28,2.43001E-23,4.49989E-19,11
AT1G18720,0.28,3.69585E-09,6.84397E-05,11
AT3G46440,0.28,1.26447E-09,2.34155E-05,11
AT2G27040,0.28,6.33022E-21,1.17223E-16,11
AT1G59970,0.28,3.51009E-10,6.49999E-06,11
AT3G04920,0.28,3.50872E-19,6.49744E-15,11
AT3G25400,0.28,1.08979E-13,2.01807E-09,11
AT5G27770,0.28,2.19385E-12,4.06257E-08,11
AT3G11450,0.28,9.89728E-10,1.83278E-05,11
AT4G28510,0.28,1.13694E-13,2.10539E-09,11
AT3G02200,0.28,8.76065E-10,1.6223E-05,11
AT4G28440,0.28,5.00853E-13,9.2748E-09,11
AT5G04440,0.28,2.87966E-15,5.33256E-11,11
AT3G01750,0.28,1.61328E-24,2.98748E-20,11
AT5G53400,0.28,4.22713E-11,7.8278E-07,11
AT1G02780,0.28,1.92915E-32,3.5724E-28,11
AT5G49645,0.28,3.14045E-11,5.81548E-07,11
AT3G24240,0.28,6.05994E-10,1.12218E-05,11
AT3G12145,0.28,6.7737E-19,1.25435E-14,11
AT5G28840,0.28,3.61284E-09,6.69026E-05,11
AT1G62750,0.28,1.36865E-17,2.53447E-13,11
AT3G11510,0.28,1.83468E-26,3.39746E-22,11
AT2G40430,0.28,2.26725E-11,4.19849E-07,11
AT1G62520,0.28,1.72349E-12,3.19157E-08,11
AT5G42820,0.28,1.61911E-10,2.99826E-06,11
AT5G27120,0.28,4.77473E-17,8.84184E-13,11
AT5G60030,0.28,5.04655E-11,9.3452E-07,11
AT2G26180,0.28,4.31855E-23,7.99708E-19,11
AT5G01670,0.28,5.7625E-13,1.0671E-08,11
AT3G17465,0.28,1.01135E-12,1.87282E-08,11
AT2G34750,0.28,4.74699E-09,8.79047E-05,11
AT1G21740,0.28,3.25527E-17,6.0281E-13,11
AT5G46160,0.28,6.83697E-09,0.000126607,11
AT1G16460,0.28,3.26918E-15,6.05387E-11,11
AT4G29510,0.28,3.6318E-11,6.72538E-07,11
AT1G22160,0.28,4.17536E-26,7.73193E-22,11
AT3G63490,0.28,1.04815E-15,1.94096E-11,11
AT1G14320,0.28,7.92385E-30,1.46734E-25,11
AT5G47630,0.28,8.71619E-13,1.61406E-08,11
AT5G61030,0.27,5.76116E-12,1.06685E-07,11
AT2G40660,0.27,8.80376E-15,1.63028E-10,11
AT1G51220,0.27,1.02057E-30,1.88988E-26,11
AT1G03680,0.27,3.22701E-16,5.97578E-12,11
AT1G68220,0.27,3.29292E-17,6.09783E-13,11
AT4G02425,0.27,4.86366E-16,9.00653E-12,11
AT3G08740,0.27,8.61096E-15,1.59458E-10,11
AT5G12110,0.27,5.14332E-10,9.5244E-06,11
AT5G02770,0.27,5.8502E-12,1.08334E-07,11
AT5G24690,0.27,4.53366E-10,8.39543E-06,11
AT4G10610,0.27,1.0575E-10,1.95829E-06,11
AT3G58660,0.27,3.52531E-09,6.52818E-05,11
AT1G08580,0.27,4.46375E-09,8.26598E-05,11
AT1G18540,0.27,4.1444E-19,7.6746E-15,11
AT3G23910,0.27,1.14017E-15,2.11136E-11,11
AT2G34900,0.27,2.57638E-10,4.77094E-06,11
AT5G64170,0.27,2.69074E-08,0.000498271,11
AT5G24120,0.27,6.16828E-10,1.14224E-05,11
AT5G45275,0.27,3.64386E-18,6.74771E-14,11
AT1G32360,0.27,2.67145E-13,4.94699E-09,11
AT1G09520,0.27,8.01738E-14,1.48466E-09,11
AT5G26850,0.27,1.61891E-14,2.9979E-10,11
AT4G01310,0.27,4.94397E-17,9.15524E-13,11
AT5G61770,0.27,5.09502E-12,9.43496E-08,11
AT5G10810,0.27,2.909E-12,5.38689E-08,11
AT4G30950,0.27,1.05328E-12,1.95047E-08,11
AT3G01770,0.27,1.74456E-16,3.23058E-12,11
AT1G24095,0.27,5.06746E-09,9.38392E-05,11
AT1G34110,0.27,6.58083E-17,1.21864E-12,11
AT3G16870,0.27,1.93657E-08,0.000358615,11
AT1G75350,0.27,1.94299E-14,3.59803E-10,11
AT1G58380,0.27,2.10093E-08,0.00038905,11
AT2G21580,0.27,1.41568E-22,2.62157E-18,11
AT4G17950,0.27,1.25801E-13,2.32959E-09,11
AT5G24580,0.27,6.36307E-10,1.17831E-05,11
AT3G18190,0.27,1.6929E-07,0.003134908,11
AT1G33750,0.27,1.01857E-09,1.88618E-05,11
AT5G03050,0.27,4.39164E-17,8.13244E-13,11
AT4G26190,0.27,1.01547E-09,1.88045E-05,11
AT2G24330,0.27,2.0075E-12,3.71749E-08,11
AT1G10850,0.27,8.52365E-13,1.57841E-08,11
AT1G04270,0.27,1.26301E-18,2.33884E-14,11
AT5G60990,0.27,1.86196E-11,3.44797E-07,11
AT2G16940,0.27,1.1574E-10,2.14327E-06,11
AT1G31860,0.27,3.21087E-08,0.00059459,11
AT4G25340,0.27,2.24556E-19,4.15833E-15,11
AT1G57660,0.27,4.02611E-16,7.45554E-12,11
AT3G25520,0.27,1.85394E-25,3.43313E-21,11
AT1G22790,0.27,1.09159E-14,2.0214E-10,11
AT1G64080,0.27,2.93651E-16,5.43782E-12,11
AT2G16500,0.27,7.3774E-08,0.001366147,11
AT4G14320,0.27,3.0229E-19,5.59781E-15,11
AT1G52500,0.27,1.38664E-15,2.56778E-11,11
AT5G20890,0.27,7.42733E-10,1.37539E-05,11
AT2G47160,0.27,1.65171E-18,3.05864E-14,11
AT5G41620,0.27,2.63429E-21,4.87817E-17,11
AT1G44000,0.27,2.31374E-14,4.28459E-10,11
AT3G56340,0.27,3.07288E-19,5.69036E-15,11
AT4G13200,0.27,1.59276E-15,2.94948E-11,11
AT3G02690,0.27,1.52325E-18,2.82075E-14,11
AT3G59650,0.27,2.49828E-09,4.62631E-05,11
AT3G12390,0.27,7.75178E-12,1.43547E-07,11
AT1G76405,0.27,5.3688E-16,9.94193E-12,11
AT1G35516,0.27,5.91713E-09,0.000109573,11
AT3G13570,0.27,1.08129E-08,0.000200233,11
AT5G02790,0.26,5.16033E-18,9.55589E-14,11
AT1G33680,0.26,3.62063E-15,6.70468E-11,11
AT3G02530,0.26,2.57435E-08,0.000476719,11
AT2G41710,0.26,8.12577E-17,1.50473E-12,11
AT4G25890,0.26,5.28367E-15,9.7843E-11,11
AT2G45310,0.26,9.03243E-08,0.001672625,11
AT2G25964,0.26,4.83023E-11,8.94463E-07,11
AT4G32910,0.26,2.22934E-15,4.12828E-11,11
AT5G57815,0.26,9.95786E-13,1.844E-08,11
AT2G04350,0.26,7.98863E-12,1.47933E-07,11
AT5G66240,0.26,4.75197E-12,8.7997E-08,11
AT1G12860,0.26,5.56048E-32,1.02969E-27,11
AT5G06160,0.26,3.63376E-12,6.729E-08,11
AT5G15520,0.26,1.27721E-08,0.000236513,11
AT1G68790,0.26,1.94942E-12,3.60994E-08,11
AT2G28380,0.26,2.49831E-12,4.62637E-08,11
AT4G09550,0.26,5.33584E-13,9.88092E-09,11
AT4G35020,0.26,5.70513E-13,1.05648E-08,11
AT4G17050,0.26,1.43216E-12,2.65208E-08,11
AT1G41880,0.26,4.05066E-20,7.50101E-16,11
AT2G27720,0.26,2.60602E-13,4.82582E-09,11
AT2G40590,0.26,1.15214E-20,2.13353E-16,11
AT3G16310,0.26,1.3888E-12,2.57178E-08,11
AT4G12600,0.26,4.38117E-18,8.11306E-14,11
AT3G62560,0.26,1.4773E-12,2.73567E-08,11
AT3G22440,0.26,9.58863E-10,1.77562E-05,11
AT4G28200,0.26,5.83101E-10,1.07979E-05,11
AT1G25350,0.26,7.95853E-11,1.47376E-06,11
AT2G03820,0.26,5.34998E-10,9.9071E-06,11
AT4G05400,0.26,1.20155E-13,2.22502E-09,11
AT3G63240,0.26,1.63995E-12,3.03687E-08,11
AT5G12410,0.26,1.38192E-10,2.55904E-06,11
AT1G23220,0.26,9.27671E-14,1.71786E-09,11
AT1G34320,0.26,3.49346E-14,6.4692E-10,11
AT4G34555,0.26,2.28699E-10,4.23504E-06,11
AT5G05060,0.26,1.92807E-09,3.5704E-05,11
AT1G77470,0.26,1.89239E-14,3.50432E-10,11
AT1G11720,0.26,3.3617E-21,6.2252E-17,11
AT3G04840,0.26,1.72806E-22,3.20003E-18,11
AT4G27900,0.26,4.06028E-15,7.51882E-11,11
