Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G61790,0.27,1.48348E-18,2.74711E-14,8
AT5G14750,0.27,1.28044E-28,2.37112E-24,8
AT5G20180,0.27,3.90364E-24,7.22875E-20,8
AT4G34265,0.27,8.8923E-26,1.64668E-21,8
AT5G13850,0.27,1.33762E-31,2.477E-27,8
AT1G65470,0.27,4.77211E-48,8.837E-44,8
AT5G66590,0.27,3.5324E-28,6.54129E-24,8
AT5G23290,0.27,5.74868E-34,1.06454E-29,8
AT5G63150,0.27,1.01911E-27,1.88719E-23,8
AT5G20950,0.27,2.71973E-31,5.03639E-27,8
AT5G16390,0.27,1.52974E-34,2.83277E-30,8
AT5G12860,0.27,3.97551E-26,7.36185E-22,8
AT3G60210,0.27,6.40925E-34,1.18686E-29,8
AT5G39550,0.27,1.97954E-50,3.66572E-46,8
AT5G10160,0.27,2.16414E-30,4.00755E-26,8
AT5G42630,0.27,1.20221E-39,2.22626E-35,8
AT3G13580,0.27,3.48332E-39,6.45041E-35,8
AT1G14060,0.27,4.78245E-29,8.85613E-25,8
AT4G28360,0.27,3.74991E-30,6.94408E-26,8
AT5G55160,0.26,2.49846E-23,4.62665E-19,8
AT3G23510,0.26,1.41166E-31,2.61412E-27,8
AT5G20160,0.26,5.69821E-16,1.05519E-11,8
AT3G12170,0.26,5.19501E-45,9.62012E-41,8
AT3G25860,0.26,6.86955E-37,1.2721E-32,8
AT2G28000,0.26,3.96398E-26,7.34051E-22,8
AT1G64880,0.26,4.84834E-40,8.97815E-36,8
AT3G54960,0.26,3.1557E-12,5.84373E-08,8
AT1G07210,0.26,1.42221E-33,2.63364E-29,8
AT5G52920,0.26,5.63878E-33,1.04419E-28,8
AT5G02502,0.26,2.49491E-22,4.62007E-18,8
AT3G14530,0.26,3.05005E-46,5.64809E-42,8
AT4G30800,0.26,1.23381E-25,2.28478E-21,8
AT5G20850,0.26,3.09011E-69,5.72227E-65,8
AT3G27640,0.26,1.36908E-57,2.53527E-53,8
AT5G50375,0.26,1.06659E-32,1.9751E-28,8
AT5G43970,0.26,2.79041E-20,5.16727E-16,8
AT2G20060,0.26,1.14854E-36,2.12687E-32,8
AT2G20980,0.26,1.85234E-72,3.43016E-68,8
AT1G66620,0.25,2.47966E-48,4.59183E-44,8
AT4G29520,0.25,4.70904E-28,8.7202E-24,8
AT1G24510,0.25,1.06255E-30,1.96763E-26,8
AT5G61030,0.25,1.32644E-28,2.4563E-24,8
AT1G10030,0.25,2.79742E-28,5.18026E-24,8
AT1G08780,0.25,9.06549E-26,1.67875E-21,8
AT2G39990,0.25,1.05634E-20,1.95614E-16,8
AT3G06610,0.25,3.24202E-23,6.00357E-19,8
AT5G16070,0.25,3.64771E-31,6.75483E-27,8
AT4G31810,0.25,8.67199E-35,1.60588E-30,8
