Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT4G18530,0.44,8.21416E-72,1.5211E-67,13
AT1G24170,0.44,5.46805E-21,1.01257E-16,13
AT1G04980,0.44,8.67047E-20,1.6056E-15,13
AT3G62660,0.44,4.31355E-25,7.98784E-21,13
AT1G56230,0.44,2.14082E-42,3.96438E-38,13
AT1G33240,0.44,6.74262E-27,1.2486E-22,13
AT2G20750,0.44,1.54019E-22,2.85212E-18,13
AT2G47320,0.44,1.21919E-17,2.2577E-13,13
AT2G20080,0.44,4.59619E-21,8.51122E-17,13
AT4G33580,0.44,6.05565E-22,1.12139E-17,13
AT1G50010,0.44,2.64205E-14,4.89256E-10,13
AT4G13620,0.44,4.73721E-26,8.77237E-22,13
AT3G12830,0.44,7.22384E-19,1.33771E-14,13
AT1G61170,0.43,2.30223E-27,4.26327E-23,13
AT5G63500,0.43,2.00491E-25,3.71269E-21,13
AT1G05850,0.43,5.7916E-32,1.07249E-27,13
AT4G14030,0.43,3.28004E-20,6.07397E-16,13
AT4G37080,0.43,5.92704E-51,1.09757E-46,13
AT2G03350,0.43,3.239E-21,5.99798E-17,13
AT3G05050,0.43,2.17146E-21,4.02111E-17,13
AT4G39350,0.43,2.9356E-26,5.43615E-22,13
AT5G07990,0.43,8.47299E-31,1.56903E-26,13
AT5G64740,0.43,4.38017E-26,8.1112E-22,13
AT4G28770,0.43,1.82601E-22,3.38141E-18,13
AT4G08810,0.42,1.12221E-22,2.07811E-18,13
AT1G33800,0.42,7.76735E-36,1.43836E-31,13
AT1G03040,0.42,6.12313E-25,1.13388E-20,13
AT1G56330,0.42,9.33838E-21,1.72928E-16,13
AT4G14380,0.42,1.24728E-27,2.30972E-23,13
AT5G41040,0.42,4.91379E-23,9.09935E-19,13
AT2G28200,0.42,1.26892E-33,2.34978E-29,13
AT5G42320,0.42,2.61686E-29,4.84591E-25,13
AT1G65900,0.42,1.22642E-65,2.27108E-61,13
AT2G44740,0.42,2.25634E-23,4.17829E-19,13
AT5G14430,0.42,2.72203E-22,5.04065E-18,13
AT5G61790,0.41,4.2342E-13,7.8409E-09,13
AT1G07260,0.41,7.00023E-43,1.2963E-38,13
AT3G56370,0.41,2.72631E-26,5.04858E-22,13
AT1G59900,0.41,7.75925E-18,1.43686E-13,13
AT1G74940,0.41,1.9969E-25,3.69785E-21,13
AT5G65430,0.41,1.29839E-39,2.40435E-35,13
AT4G36860,0.41,5.27E-21,9.75899E-17,13
AT1G67050,0.41,5.57179E-44,1.03178E-39,13
AT2G39750,0.41,9.24449E-26,1.71189E-21,13
AT5G53750,0.41,1.65703E-21,3.06849E-17,13
AT5G20280,0.41,1.50276E-37,2.7828E-33,13
AT5G63595,0.40,1.28637E-41,2.3821E-37,13
AT4G14360,0.40,2.05193E-19,3.79975E-15,13
AT3G51550,0.40,1.00928E-17,1.86898E-13,13
AT2G27360,0.40,3.22085E-34,5.96436E-30,13
AT5G40090,0.40,2.48156E-49,4.59536E-45,13
AT4G36640,0.40,7.84307E-19,1.45238E-14,13
AT1G63220,0.40,5.55179E-32,1.02808E-27,13
AT3G02360,0.40,3.27999E-20,6.07389E-16,13
AT1G34000,0.40,1.14387E-19,2.11822E-15,13
AT5G47780,0.40,1.2686E-18,2.3492E-14,13
AT5G42690,0.40,4.26852E-63,7.90445E-59,13
AT1G73640,0.40,4.75403E-64,8.80352E-60,13
AT5G41600,0.40,1.26377E-14,2.34024E-10,13
AT1G50020,0.40,7.80305E-30,1.44497E-25,13
AT1G08590,0.40,8.64885E-45,1.60159E-40,13
AT3G50660,0.40,6.17219E-33,1.14297E-28,13
AT5G11260,0.40,1.53968E-18,2.85119E-14,13
AT1G78570,0.40,1.16225E-12,2.15225E-08,13
AT3G02580,0.40,1.3735E-18,2.54345E-14,13
AT4G23880,0.40,1.92676E-22,3.56797E-18,13
AT4G18360,0.40,7.48499E-31,1.38607E-26,13
AT2G38040,0.39,2.43802E-18,4.51472E-14,13
AT3G56360,0.39,8.51398E-09,0.000157662,13
AT2G43160,0.39,7.88359E-17,1.45988E-12,13
AT3G45230,0.39,3.43858E-15,6.36756E-11,13
AT5G03545,0.39,7.05252E-50,1.30599E-45,13
AT2G26230,0.39,5.60108E-18,1.03721E-13,13
AT5G61570,0.39,6.6546E-40,1.2323E-35,13
AT4G36750,0.39,1.12773E-20,2.08832E-16,13
AT3G02910,0.39,1.37631E-19,2.54865E-15,13
AT5G38970,0.39,5.38464E-54,9.97127E-50,13
AT2G33530,0.39,1.35239E-63,2.50435E-59,13
AT1G64980,0.39,1.56833E-15,2.90423E-11,13
AT2G26980,0.39,1.02082E-25,1.89035E-21,13
AT2G27030,0.39,4.7923E-16,8.87437E-12,13
AT3G47200,0.39,2.70418E-50,5.0076E-46,13
AT4G16340,0.39,1.78164E-27,3.29924E-23,13
AT2G07340,0.39,1.35752E-16,2.51385E-12,13
AT3G22070,0.39,4.06679E-29,7.53088E-25,13
AT3G49720,0.39,1.08062E-10,2.00108E-06,13
AT4G01150,0.39,5.53829E-16,1.02558E-11,13
AT5G26310,0.39,7.64453E-56,1.41561E-51,13
AT4G35450,0.39,2.45926E-18,4.55405E-14,13
AT1G53500,0.39,6.87867E-16,1.27379E-11,13
AT4G21390,0.38,2.18726E-60,4.05037E-56,13
AT3G18990,0.38,4.15302E-21,7.69057E-17,13
AT1G75840,0.38,4.13306E-24,7.6536E-20,13
AT5G49720,0.38,2.77444E-25,5.13771E-21,13
AT2G26080,0.38,4.93521E-16,9.13901E-12,13
AT5G53140,0.38,1.73168E-17,3.20672E-13,13
AT1G18290,0.38,3.17628E-36,5.88184E-32,13
AT2G04780,0.38,2.66473E-17,4.93455E-13,13
AT1G22650,0.38,2.8684E-65,5.3117E-61,13
AT4G35920,0.38,1.16536E-24,2.15802E-20,13
AT1G48850,0.38,1.78534E-18,3.3061E-14,13
AT3G02470,0.38,1.45623E-15,2.69664E-11,13
AT1G62640,0.38,3.54503E-20,6.56469E-16,13
AT3G17390,0.38,7.35601E-10,1.36219E-05,13
AT3G23160,0.38,6.48134E-49,1.20021E-44,13
AT3G17020,0.38,4.78567E-30,8.8621E-26,13
AT2G22080,0.38,1.01557E-11,1.88064E-07,13
AT2G16750,0.38,2.42319E-85,4.48726E-81,13
AT1G15410,0.38,5.25216E-27,9.72596E-23,13
AT1G17940,0.38,2.9736E-35,5.5065E-31,13
AT1G48600,0.38,1.03943E-47,1.92482E-43,13
AT4G38250,0.38,1.20201E-15,2.22588E-11,13
AT1G66150,0.38,9.3921E-23,1.73923E-18,13
AT3G43810,0.38,5.75526E-18,1.06576E-13,13
AT1G54570,0.38,2.88837E-53,5.34869E-49,13
AT5G57480,0.38,5.07705E-18,9.40169E-14,13
AT1G48860,0.38,9.61316E-21,1.78016E-16,13
AT1G22610,0.38,1.0338E-16,1.9144E-12,13
AT4G28190,0.37,1.82904E-20,3.38703E-16,13
AT4G23710,0.37,4.48374E-27,8.30298E-23,13
AT4G11150,0.37,3.85661E-27,7.14167E-23,13
AT4G19120,0.37,1.07142E-22,1.98405E-18,13
AT3G06650,0.37,6.37746E-13,1.18098E-08,13
AT3G11490,0.37,3.85339E-26,7.13571E-22,13
AT4G39990,0.37,1.24908E-17,2.31305E-13,13
AT5G46860,0.37,6.001E-17,1.11127E-12,13
AT2G41740,0.37,1.29267E-13,2.39376E-09,13
AT4G26650,0.37,4.83211E-18,8.94809E-14,13
AT2G26190,0.37,7.94467E-27,1.47119E-22,13
AT1G14390,0.37,1.47074E-31,2.72351E-27,13
AT3G44310,0.37,1.40898E-11,2.60915E-07,13
AT1G30630,0.37,2.10305E-14,3.89442E-10,13
AT5G43910,0.37,4.38205E-22,8.11469E-18,13
AT3G19100,0.36,1.81095E-16,3.35351E-12,13
AT2G25070,0.36,1.89981E-17,3.51807E-13,13
AT1G12000,0.36,1.2324E-12,2.28217E-08,13
AT4G20890,0.36,7.22987E-16,1.33883E-11,13
AT1G36940,0.36,2.14983E-43,3.98105E-39,13
AT2G35860,0.36,8.58797E-31,1.59032E-26,13
AT1G72430,0.36,1.80802E-07,0.003348085,13
AT1G78900,0.36,2.58129E-18,4.78004E-14,13
AT1G62800,0.36,1.23429E-18,2.28566E-14,13
AT5G14790,0.36,2.22844E-16,4.12663E-12,13
AT5G37550,0.35,3.79111E-19,7.02037E-15,13
AT5G06740,0.35,4.85305E-57,8.98688E-53,13
AT2G23910,0.35,3.03276E-14,5.61606E-10,13
AT4G30180,0.35,4.23367E-38,7.83992E-34,13
AT4G19670,0.35,1.0106E-16,1.87142E-12,13
AT4G28650,0.35,4.12554E-16,7.63968E-12,13
AT4G23400,0.35,1.17635E-27,2.17837E-23,13
AT4G34138,0.35,1.67097E-13,3.0943E-09,13
AT1G30900,0.35,3.37683E-37,6.25322E-33,13
AT5G67560,0.35,5.11956E-18,9.4804E-14,13
AT4G38920,0.35,7.32239E-27,1.35596E-22,13
AT5G59590,0.35,3.78261E-20,7.00463E-16,13
AT4G28050,0.35,7.54613E-15,1.39739E-10,13
AT1G75170,0.35,2.3719E-24,4.39228E-20,13
AT4G27970,0.35,2.54036E-60,4.70423E-56,13
AT1G08500,0.35,4.97593E-24,9.21443E-20,13
AT3G04090,0.35,9.40612E-20,1.74183E-15,13
AT2G40820,0.35,4.3708E-21,8.09386E-17,13
AT3G61580,0.35,1.61354E-14,2.98795E-10,13
AT3G62700,0.34,4.70898E-33,8.72009E-29,13
AT2G27860,0.34,8.65151E-22,1.60209E-17,13
AT2G05790,0.34,1.0232E-13,1.89476E-09,13
AT5G20000,0.34,8.20276E-15,1.51899E-10,13
AT4G35230,0.34,4.40454E-18,8.15632E-14,13
AT5G59160,0.34,4.12298E-18,7.63493E-14,13
AT4G32530,0.34,1.42973E-25,2.64758E-21,13
AT1G11860,0.34,3.81462E-14,7.06391E-10,13
AT5G47620,0.34,4.95119E-11,9.16862E-07,13
AT1G17780,0.34,1.01418E-42,1.87806E-38,13
AT3G52930,0.34,1.28603E-19,2.38147E-15,13
AT3G24170,0.34,5.22685E-14,9.67908E-10,13
AT1G09970,0.34,8.89752E-15,1.64764E-10,13
AT5G22020,0.34,2.17683E-17,4.03104E-13,13
AT1G78040,0.34,3.68465E-25,6.82323E-21,13
AT3G07570,0.34,2.27534E-17,4.21347E-13,13
AT2G23810,0.34,5.9197E-13,1.09621E-08,13
AT2G23300,0.34,1.13394E-30,2.09984E-26,13
AT5G20960,0.34,3.5684E-19,6.60796E-15,13
AT5G56040,0.34,1.41483E-22,2.61999E-18,13
AT5G48930,0.34,4.44264E-18,8.22689E-14,13
AT4G31340,0.34,2.62845E-17,4.86736E-13,13
AT2G24240,0.34,3.01188E-36,5.57739E-32,13
AT1G70900,0.34,4.30105E-19,7.96469E-15,13
AT3G22200,0.34,1.46465E-13,2.71224E-09,13
AT2G20740,0.34,1.35573E-22,2.51054E-18,13
AT1G70090,0.34,5.53325E-14,1.02465E-09,13
AT5G13710,0.34,6.20303E-10,1.14868E-05,13
AT1G74090,0.34,1.56495E-35,2.89797E-31,13
AT4G35790,0.34,7.98134E-19,1.47798E-14,13
AT4G01120,0.34,8.48179E-18,1.57066E-13,13
AT4G38460,0.34,1.96272E-15,3.63457E-11,13
AT4G31100,0.34,7.63124E-25,1.41315E-20,13
AT2G35050,0.34,2.00129E-24,3.70599E-20,13
AT5G17920,0.34,1.32272E-21,2.44942E-17,13
AT2G18160,0.33,1.61043E-19,2.9822E-15,13
AT3G24550,0.33,5.59631E-19,1.03632E-14,13
AT2G45140,0.33,1.64578E-16,3.04766E-12,13
AT5G55480,0.33,3.28913E-18,6.09081E-14,13
AT3G24210,0.33,9.39434E-19,1.73964E-14,13
AT1G31420,0.33,4.50122E-26,8.33536E-22,13
AT2G32720,0.33,7.83903E-13,1.45163E-08,13
AT2G07180,0.33,1.63802E-37,3.03329E-33,13
AT5G57150,0.33,5.42343E-12,1.00431E-07,13
AT1G53570,0.33,1.80798E-16,3.34802E-12,13
AT1G79410,0.33,1.10987E-30,2.05526E-26,13
AT5G05170,0.33,6.37617E-17,1.18074E-12,13
AT2G06925,0.33,8.19688E-32,1.5179E-27,13
AT1G23020,0.33,1.50159E-36,2.78065E-32,13
AT2G20120,0.33,1.35567E-13,2.51042E-09,13
AT5G64460,0.33,1.36315E-18,2.52428E-14,13
AT4G25840,0.33,4.73373E-13,8.76592E-09,13
AT1G42960,0.33,1.98333E-12,3.67273E-08,13
AT1G19570,0.33,6.70685E-27,1.24197E-22,13
AT1G75630,0.32,1.69773E-13,3.14386E-09,13
AT5G56650,0.32,6.34992E-21,1.17588E-16,13
AT5G18900,0.32,3.96858E-16,7.34902E-12,13
AT2G21880,0.32,3.8725E-23,7.1711E-19,13
AT2G36530,0.32,6.0971E-10,1.12906E-05,13
AT2G23700,0.32,8.39093E-38,1.55383E-33,13
AT5G43540,0.32,9.63355E-23,1.78394E-18,13
AT5G41920,0.32,2.14186E-52,3.9663E-48,13
AT2G34585,0.32,1.38154E-15,2.55833E-11,13
AT4G23790,0.32,5.05008E-25,9.35174E-21,13
AT2G46780,0.32,1.22453E-12,2.26759E-08,13
AT2G25430,0.32,8.70524E-12,1.61204E-07,13
AT2G43910,0.32,2.43909E-21,4.51671E-17,13
AT1G23050,0.32,3.82786E-37,7.08842E-33,13
AT3G07870,0.32,5.14905E-17,9.53502E-13,13
AT1G05150,0.32,4.92798E-19,9.12564E-15,13
AT4G37650,0.32,2.65661E-34,4.9195E-30,13
AT5G45550,0.32,8.02397E-19,1.48588E-14,13
AT4G18030,0.32,2.37271E-10,4.39378E-06,13
AT1G61795,0.32,1.95761E-16,3.6251E-12,13
AT3G06070,0.32,6.20485E-17,1.14901E-12,13
AT4G22120,0.32,1.54836E-27,2.86724E-23,13
AT4G32460,0.31,2.2182E-13,4.10767E-09,13
AT3G08890,0.31,4.62591E-14,8.56625E-10,13
AT2G39900,0.31,4.82303E-22,8.93129E-18,13
AT4G27430,0.31,8.73771E-17,1.61805E-12,13
AT5G23920,0.31,3.24676E-54,6.01235E-50,13
AT2G42320,0.31,5.04403E-49,9.34054E-45,13
AT5G45940,0.31,2.64254E-16,4.89345E-12,13
AT2G17720,0.31,9.80342E-27,1.8154E-22,13
AT3G49670,0.31,1.3642E-27,2.52622E-23,13
AT3G11800,0.31,1.6843E-12,3.11899E-08,13
AT5G17050,0.31,6.34464E-10,1.1749E-05,13
AT1G22910,0.31,2.32313E-14,4.30197E-10,13
AT1G65295,0.31,7.32252E-19,1.35598E-14,13
AT4G20460,0.31,2.31095E-19,4.27941E-15,13
AT3G50780,0.31,3.01392E-17,5.58117E-13,13
AT5G15910,0.31,2.30929E-12,4.27634E-08,13
AT3G63210,0.31,7.87759E-14,1.45877E-09,13
AT3G48100,0.31,1.71806E-14,3.18151E-10,13
AT5G04590,0.31,2.48924E-15,4.60957E-11,13
AT5G67390,0.31,4.19601E-09,7.77017E-05,13
AT5G65310,0.31,3.32648E-10,6.15997E-06,13
AT1G76890,0.31,2.18197E-30,4.04057E-26,13
AT1G73680,0.30,1.54227E-41,2.85597E-37,13
AT5G26790,0.30,8.59492E-27,1.59161E-22,13
AT3G10910,0.30,1.46623E-12,2.71517E-08,13
AT2G29960,0.30,6.65884E-10,1.23308E-05,13
AT3G08650,0.30,4.24187E-16,7.85509E-12,13
AT5G37780,0.30,3.61102E-17,6.68688E-13,13
AT3G26810,0.30,9.66007E-14,1.78885E-09,13
AT2G22970,0.30,8.10066E-24,1.50008E-19,13
AT1G06550,0.30,1.80175E-21,3.33647E-17,13
AT3G27770,0.30,1.7026E-16,3.15287E-12,13
AT2G41110,0.30,1.50762E-15,2.79182E-11,13
AT1G62820,0.30,1.2701E-10,2.35197E-06,13
AT1G67060,0.30,1.78621E-13,3.30771E-09,13
AT1G19835,0.30,2.5038E-18,4.63653E-14,13
AT1G64200,0.30,8.19267E-08,0.001517119,13
AT2G03680,0.30,5.41356E-10,1.00248E-05,13
AT5G26667,0.30,2.96354E-17,5.48787E-13,13
AT2G21830,0.30,7.23498E-24,1.33977E-19,13
AT5G63940,0.30,2.73554E-16,5.06568E-12,13
AT3G17650,0.30,7.09341E-25,1.31356E-20,13
AT2G30980,0.30,3.71886E-10,6.88659E-06,13
AT2G36885,0.30,2.26832E-16,4.20048E-12,13
AT4G32410,0.30,1.46797E-15,2.71838E-11,13
AT4G34640,0.30,7.01498E-12,1.29903E-07,13
AT2G40980,0.30,5.62862E-26,1.04231E-21,13
AT4G29350,0.30,9.9702E-29,1.84628E-24,13
AT4G40050,0.30,4.41011E-16,8.16664E-12,13
AT4G29700,0.29,2.62993E-19,4.8701E-15,13
AT1G78150,0.29,1.74982E-10,3.24031E-06,13
AT2G26640,0.29,6.67025E-16,1.2352E-11,13
AT4G21740,0.29,9.64616E-16,1.78628E-11,13
AT1G27980,0.29,3.17602E-35,5.88135E-31,13
AT4G15802,0.29,4.41124E-09,8.16874E-05,13
AT1G27330,0.29,1.9525E-08,0.000361563,13
AT1G03350,0.29,8.28398E-13,1.53403E-08,13
AT5G13640,0.29,1.20172E-15,2.22534E-11,13
AT5G17770,0.29,6.90697E-11,1.27903E-06,13
AT1G79180,0.29,4.19283E-26,7.76428E-22,13
AT3G45260,0.29,1.02226E-69,1.89303E-65,13
AT3G02780,0.29,3.76205E-23,6.96657E-19,13
AT5G47560,0.29,2.12022E-20,3.92623E-16,13
AT3G04910,0.29,3.09548E-17,5.73221E-13,13
AT5G02840,0.29,2.07286E-12,3.83851E-08,13
AT1G62660,0.29,4.06543E-35,7.52836E-31,13
AT1G77260,0.29,2.9951E-18,5.54632E-14,13
AT2G26680,0.29,3.35416E-14,6.21123E-10,13
AT2G31680,0.29,2.01974E-16,3.74015E-12,13
AT4G34720,0.29,2.02746E-29,3.75444E-25,13
AT4G17300,0.29,5.42481E-18,1.00457E-13,13
AT3G12560,0.29,9.6004E-23,1.7778E-18,13
AT1G69960,0.29,8.71051E-17,1.61301E-12,13
AT2G16700,0.29,9.46048E-10,1.75189E-05,13
AT5G16760,0.29,1.00418E-13,1.85954E-09,13
AT2G37970,0.29,2.9742E-07,0.005507631,13
AT5G40890,0.29,1.75466E-21,3.24929E-17,13
AT4G35410,0.28,2.83767E-11,5.25479E-07,13
AT2G26690,0.28,2.16435E-17,4.00794E-13,13
AT5G67420,0.28,5.59479E-10,1.03604E-05,13
AT1G18270,0.28,7.11361E-20,1.3173E-15,13
AT1G75680,0.28,2.03289E-16,3.7645E-12,13
AT4G29260,0.28,6.45302E-13,1.19497E-08,13
AT1G11380,0.28,1.77402E-15,3.28514E-11,13
AT1G50670,0.28,2.99935E-14,5.5542E-10,13
AT2G22425,0.28,2.5282E-08,0.000468172,13
AT5G26780,0.28,2.49101E-11,4.61284E-07,13
AT1G14400,0.28,4.9183E-14,9.10771E-10,13
AT3G56930,0.28,8.12685E-18,1.50493E-13,13
AT1G24120,0.28,1.03352E-12,1.91387E-08,13
AT2G28510,0.28,5.29171E-21,9.79919E-17,13
AT5G15530,0.28,1.99514E-08,0.00036946,13
AT3G01520,0.28,8.9231E-11,1.65238E-06,13
AT2G34150,0.28,4.85249E-25,8.98583E-21,13
AT1G02205,0.28,3.33123E-37,6.16877E-33,13
AT1G05620,0.28,1.38362E-13,2.56218E-09,13
AT3G04730,0.28,6.80154E-17,1.25951E-12,13
AT2G29730,0.28,1.39669E-15,2.58638E-11,13
AT3G50830,0.28,1.87524E-14,3.47257E-10,13
AT1G71970,0.28,9.26529E-31,1.71575E-26,13
AT2G28310,0.27,2.29074E-12,4.242E-08,13
AT5G16660,0.27,3.29811E-10,6.10743E-06,13
AT5G10280,0.27,2.36622E-38,4.38176E-34,13
AT5G25100,0.27,5.13943E-10,9.5172E-06,13
AT5G61240,0.27,3.70945E-10,6.86915E-06,13
AT1G56700,0.27,6.05292E-15,1.12088E-10,13
AT1G16860,0.27,2.54864E-13,4.71958E-09,13
AT2G01910,0.27,1.37297E-12,2.54246E-08,13
AT1G55210,0.27,3.15956E-08,0.000585088,13
AT3G06770,0.27,7.73531E-19,1.43242E-14,13
AT4G19410,0.27,4.8991E-14,9.07216E-10,13
AT3G51370,0.27,1.15486E-16,2.13857E-12,13
AT3G06750,0.27,2.22793E-27,4.12567E-23,13
AT1G07890,0.27,9.35971E-13,1.73323E-08,13
AT1G58100,0.27,4.26352E-12,7.89518E-08,13
AT2G20610,0.27,1.31725E-12,2.43928E-08,13
AT4G34960,0.27,2.5475E-11,4.71746E-07,13
AT3G61680,0.27,2.91241E-25,5.3932E-21,13
AT1G62330,0.27,1.82362E-10,3.37698E-06,13
AT5G47870,0.27,3.37587E-12,6.25143E-08,13
AT4G22756,0.27,6.27665E-19,1.16231E-14,13
AT1G56020,0.27,5.50812E-11,1.01999E-06,13
AT3G24120,0.27,1.40331E-07,0.002598652,13
AT5G65810,0.27,7.27258E-08,0.001346736,13
AT2G37760,0.27,3.30215E-14,6.11492E-10,13
AT1G15350,0.26,1.13376E-18,2.0995E-14,13
AT4G09000,0.26,1.26937E-13,2.35062E-09,13
AT5G28050,0.26,1.02274E-26,1.89392E-22,13
AT5G43020,0.26,9.19909E-14,1.70349E-09,13
AT1G33990,0.26,3.33538E-10,6.17646E-06,13
AT1G03440,0.26,2.58883E-46,4.79399E-42,13
AT2G05990,0.26,1.04223E-07,0.001930003,13
AT5G47180,0.26,4.17165E-18,7.72507E-14,13
AT2G35620,0.26,1.71455E-20,3.17501E-16,13
AT3G42050,0.26,1.88318E-10,3.48727E-06,13
AT1G72710,0.26,2.84501E-09,5.2684E-05,13
AT3G44510,0.26,7.26749E-23,1.34579E-18,13
AT2G40620,0.26,9.57237E-12,1.77261E-07,13
AT3G09740,0.26,5.24615E-12,9.71483E-08,13
AT1G51950,0.26,3.51671E-44,6.51225E-40,13
AT3G17100,0.26,2.28447E-16,4.23039E-12,13
AT2G27960,0.26,5.74763E-11,1.06435E-06,13
AT5G56350,0.26,4.96375E-08,0.000919188,13
AT5G20120,0.26,6.89195E-17,1.27625E-12,13
AT4G30060,0.26,4.34491E-17,8.04591E-13,13
AT4G02600,0.26,7.91636E-09,0.000146595,13
AT5G23760,0.26,2.45081E-25,4.53841E-21,13
AT1G22882,0.26,6.22583E-13,1.1529E-08,13
AT5G55990,0.26,1.02196E-14,1.89246E-10,13
AT1G65010,0.26,1.10536E-11,2.0469E-07,13
AT1G23330,0.26,1.91436E-22,3.54501E-18,13
AT3G13720,0.26,5.24057E-12,9.70448E-08,13
AT1G09270,0.26,7.93779E-12,1.46992E-07,13
AT1G57765,0.26,4.77125E-10,8.8354E-06,13
AT1G21900,0.26,8.19035E-11,1.51669E-06,13
AT3G22970,0.25,3.6397E-08,0.000674,13
AT1G56720,0.25,2.71502E-16,5.02768E-12,13
AT1G58110,0.25,6.25166E-12,1.15768E-07,13
AT5G06330,0.25,1.60289E-38,2.96823E-34,13
AT5G55290,0.25,6.16813E-11,1.14221E-06,13
AT4G30440,0.25,9.20057E-15,1.70376E-10,13
AT2G47500,0.25,4.85431E-34,8.9892E-30,13
AT2G45300,0.25,9.95623E-10,1.84369E-05,13
AT3G26570,0.25,1.14875E-36,2.12725E-32,13
AT5G50460,0.25,4.04663E-08,0.000749356,13
AT2G41330,0.25,8.49033E-36,1.57224E-31,13
AT4G33565,0.25,1.36533E-12,2.52832E-08,13
AT1G01090,0.25,4.59371E-07,0.008506633,13
AT5G41260,0.25,3.45128E-14,6.39108E-10,13
AT1G14380,0.25,2.16221E-12,4.00397E-08,13
AT1G45207,0.25,4.43231E-11,8.20776E-07,13
