Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT1G64490,0.40,9.62192E-83,1.78179E-78,7
AT5G16060,0.40,1.98103E-69,3.66848E-65,7
AT4G30330,0.40,1.14594E-79,2.12205E-75,7
AT3G46940,0.39,2.45139E-52,4.53948E-48,7
AT3G61100,0.39,4.4466E-101,8.23421E-97,7
AT1G60770,0.39,8.99932E-86,1.66649E-81,7
AT2G45860,0.39,4.07653E-69,7.54891E-65,7
AT5G56500,0.39,2.84467E-87,5.26776E-83,7
AT5G10920,0.39,1.43851E-90,2.66384E-86,7
AT2G46230,0.39,1.33232E-69,2.4672E-65,7
AT1G23820,0.39,5.33611E-67,9.88141E-63,7
AT2G35795,0.39,1.57269E-61,2.91231E-57,7
AT2G29540,0.39,7.1147E-106,1.3175E-101,7
AT3G60360,0.39,2.58599E-80,4.78874E-76,7
AT5G08420,0.39,7.98395E-65,1.47847E-60,7
AT2G33210,0.39,8.23249E-81,1.52449E-76,7
AT2G47640,0.39,2.37953E-56,4.40641E-52,7
AT2G34750,0.39,1.91197E-66,3.54059E-62,7
AT5G60340,0.39,4.33309E-55,8.02401E-51,7
AT1G19600,0.38,3.53314E-81,6.54267E-77,7
AT1G07940,0.38,4.35788E-43,8.06993E-39,7
AT5G20180,0.38,4.54047E-53,8.40805E-49,7
AT5G64670,0.38,2.85812E-78,5.29266E-74,7
AT1G15500,0.38,2.94031E-56,5.44487E-52,7
AT3G52140,0.38,9.40438E-77,1.7415E-72,7
AT3G17300,0.38,1.10239E-45,2.04141E-41,7
AT5G49210,0.38,5.32778E-56,9.86599E-52,7
AT5G49560,0.38,2.7125E-91,5.023E-87,7
AT3G07230,0.38,4.84736E-46,8.97634E-42,7
AT1G80270,0.37,5.3348E-107,9.8789E-103,7
AT5G16750,0.37,5.0445E-103,9.3414E-99,7
AT2G43110,0.37,1.08696E-98,2.01283E-94,7
AT1G75330,0.37,8.39233E-61,1.55409E-56,7
AT1G21190,0.37,8.08062E-72,1.49637E-67,7
AT4G23760,0.37,2.43985E-59,4.51811E-55,7
AT5G25757,0.37,1.38583E-62,2.56628E-58,7
AT4G11420,0.37,9.2695E-43,1.71653E-38,7
AT1G69700,0.37,1.27394E-61,2.35908E-57,7
AT1G77750,0.37,3.35798E-71,6.2183E-67,7
AT2G19385,0.37,2.70737E-93,5.01351E-89,7
AT5G45920,0.37,1.00692E-83,1.86462E-79,7
AT2G28600,0.36,3.32718E-89,6.16128E-85,7
AT4G28820,0.36,9.9732E-100,1.84683E-95,7
AT4G35850,0.36,4.01115E-64,7.42785E-60,7
AT3G09700,0.36,1.35308E-93,2.50564E-89,7
AT1G70190,0.36,5.1583E-62,9.55214E-58,7
AT1G18850,0.36,5.0261E-113,9.3073E-109,7
AT3G61620,0.36,2.4245E-78,4.48969E-74,7
AT1G71730,0.36,1.82734E-48,3.38388E-44,7
AT1G27090,0.36,7.96235E-57,1.47447E-52,7
AT1G29900,0.36,7.21293E-79,1.33569E-74,7
AT5G26880,0.36,9.3161E-67,1.72515E-62,7
AT5G60030,0.36,2.14531E-62,3.97269E-58,7
AT3G57610,0.36,2.87572E-59,5.32526E-55,7
AT5G47680,0.36,6.80853E-77,1.2608E-72,7
AT2G14460,0.36,1.79716E-89,3.32798E-85,7
AT5G66540,0.36,1.68086E-84,3.11261E-80,7
AT5G64650,0.36,5.19713E-69,9.62405E-65,7
AT1G16740,0.36,1.40271E-44,2.59754E-40,7
AT4G32605,0.36,8.31576E-90,1.53991E-85,7
AT4G00620,0.36,6.1291E-111,1.135E-106,7
AT4G26870,0.36,9.41244E-72,1.743E-67,7
AT3G10110,0.35,3.6462E-99,6.75204E-95,7
AT1G03860,0.35,1.41692E-52,2.62386E-48,7
AT3G25940,0.35,2.9145E-105,5.3971E-101,7
AT3G57000,0.35,1.20464E-98,2.23075E-94,7
AT5G20600,0.35,1.63472E-79,3.02718E-75,7
AT3G51270,0.35,5.9699E-88,1.10551E-83,7
AT3G07430,0.35,3.32036E-71,6.14865E-67,7
AT5G06110,0.35,2.95009E-58,5.46297E-54,7
AT5G38890,0.35,4.7562E-104,8.8076E-100,7
AT4G18590,0.35,3.15766E-57,5.84735E-53,7
AT4G28450,0.35,1.1658E-116,2.1587E-112,7
AT4G23620,0.35,2.4695E-79,4.57302E-75,7
AT3G58470,0.35,3.78772E-89,7.01411E-85,7
AT3G59890,0.35,5.2349E-87,9.69399E-83,7
AT1G61870,0.35,1.58044E-79,2.92665E-75,7
AT2G16780,0.35,2.83074E-80,5.24197E-76,7
AT5G05210,0.35,4.08118E-57,7.55752E-53,7
AT1G17530,0.35,1.47258E-45,2.72692E-41,7
AT5G56680,0.35,1.76578E-50,3.26987E-46,7
AT3G07750,0.35,2.1181E-116,3.9222E-112,7
AT5G57280,0.35,2.9929E-103,5.5423E-99,7
AT2G33340,0.35,3.07482E-39,5.69395E-35,7
AT2G40010,0.34,1.40806E-76,2.60744E-72,7
AT5G57980,0.34,1.0777E-136,1.9958E-132,7
AT5G15610,0.34,9.02677E-50,1.67158E-45,7
AT1G73490,0.34,2.24183E-65,4.15142E-61,7
AT1G79390,0.34,4.08558E-55,7.56568E-51,7
AT1G55205,0.34,3.68426E-85,6.82252E-81,7
AT5G53045,0.34,3.52617E-61,6.52976E-57,7
AT4G00026,0.34,1.44956E-76,2.6843E-72,7
AT5G11630,0.34,5.11473E-69,9.47145E-65,7
AT3G11450,0.34,3.0802E-51,5.70392E-47,7
AT3G13860,0.34,6.71494E-84,1.24347E-79,7
AT2G47420,0.34,3.14794E-68,5.82936E-64,7
AT3G13570,0.33,5.04819E-51,9.34825E-47,7
AT1G47500,0.33,3.39191E-78,6.28114E-74,7
AT5G42060,0.33,8.67514E-69,1.60646E-64,7
AT2G39795,0.33,2.4317E-87,4.50302E-83,7
AT2G40430,0.33,2.67857E-60,4.96018E-56,7
AT3G16310,0.33,1.49383E-65,2.76627E-61,7
AT1G65030,0.33,2.47996E-85,4.59239E-81,7
AT4G39880,0.33,3.28265E-52,6.07881E-48,7
AT5G62290,0.33,3.7584E-91,6.95981E-87,7
AT3G55605,0.33,1.16214E-95,2.15205E-91,7
AT1G26630,0.33,1.87298E-91,3.46839E-87,7
AT1G03360,0.33,2.5052E-96,4.63913E-92,7
AT1G65290,0.33,4.66841E-60,8.64496E-56,7
AT5G61310,0.33,3.92379E-90,7.26607E-86,7
AT2G35040,0.33,4.89198E-77,9.05897E-73,7
AT5G05640,0.33,2.66719E-81,4.93911E-77,7
AT2G45520,0.33,9.49628E-64,1.75852E-59,7
AT2G18220,0.32,6.6073E-102,1.22354E-97,7
AT3G06790,0.32,9.19553E-84,1.70283E-79,7
AT5G61770,0.32,1.09099E-92,2.02029E-88,7
AT3G47836,0.32,3.67095E-42,6.79786E-38,7
AT3G56910,0.32,2.5311E-74,4.68709E-70,7
AT1G29320,0.32,3.76284E-96,6.96803E-92,7
AT1G08780,0.32,2.93495E-47,5.43494E-43,7
AT5G65860,0.32,1.36031E-86,2.51902E-82,7
AT2G37220,0.32,1.16309E-64,2.15382E-60,7
AT5G47630,0.32,4.19188E-78,7.76252E-74,7
AT1G31660,0.32,1.59981E-92,2.96253E-88,7
AT1G27390,0.32,5.07119E-49,9.39083E-45,7
AT2G03820,0.32,4.76601E-49,8.8257E-45,7
AT2G04630,0.32,3.37788E-47,6.25515E-43,7
AT5G40080,0.32,3.35714E-74,6.21676E-70,7
AT5G47320,0.32,1.49826E-47,2.77447E-43,7
AT3G49470,0.31,1.63321E-78,3.02437E-74,7
AT1G14300,0.31,1.8038E-99,3.34025E-95,7
AT4G20440,0.31,9.29058E-56,1.72043E-51,7
AT5G26110,0.31,8.99604E-83,1.66589E-78,7
AT5G14050,0.31,1.90654E-82,3.53053E-78,7
AT2G34260,0.31,2.4986E-105,4.627E-101,7
AT5G40490,0.31,1.11309E-93,2.06122E-89,7
AT2G22400,0.31,7.94504E-95,1.47126E-90,7
AT5G24840,0.31,1.29749E-79,2.4027E-75,7
AT5G67220,0.31,1.17533E-52,2.17647E-48,7
AT2G37790,0.31,7.07919E-86,1.31092E-81,7
AT4G15640,0.31,9.39236E-87,1.73928E-82,7
AT5G02550,0.31,2.18431E-46,4.0449E-42,7
AT1G72730,0.31,6.17258E-44,1.14304E-39,7
AT1G01210,0.31,5.44668E-79,1.00862E-74,7
AT5G22100,0.31,9.4863E-78,1.75667E-73,7
AT3G02790,0.31,1.35936E-40,2.51727E-36,7
AT1G15440,0.31,2.6227E-104,4.8567E-100,7
AT5G52380,0.31,3.09269E-88,5.72704E-84,7
AT1G13160,0.31,6.5803E-87,1.21854E-82,7
AT5G27820,0.31,6.12676E-51,1.13455E-46,7
AT2G34900,0.30,4.66946E-80,8.6469E-76,7
AT5G38720,0.30,1.0379E-91,1.92199E-87,7
AT4G26190,0.30,7.47556E-54,1.38433E-49,7
AT4G28200,0.30,2.78599E-74,5.15909E-70,7
AT5G41010,0.30,3.06107E-65,5.66849E-61,7
AT5G47455,0.30,7.85605E-82,1.45478E-77,7
AT4G05400,0.30,3.13962E-78,5.81394E-74,7
AT2G27590,0.30,1.04239E-74,1.93029E-70,7
AT2G38550,0.30,6.48698E-59,1.20126E-54,7
AT2G42710,0.30,4.73305E-81,8.76467E-77,7
AT4G02840,0.30,2.47321E-40,4.57989E-36,7
AT1G71430,0.30,2.9764E-89,5.5117E-85,7
AT5G27400,0.30,3.43874E-90,6.36786E-86,7
AT3G11500,0.30,1.55674E-48,2.88277E-44,7
AT3G49680,0.30,4.62313E-50,8.56112E-46,7
AT2G18740,0.30,2.49297E-55,4.61648E-51,7
AT4G11060,0.30,8.74317E-95,1.61906E-90,7
AT1G80410,0.30,2.28286E-63,4.22741E-59,7
AT4G31460,0.30,1.44731E-51,2.68014E-47,7
AT4G29510,0.30,6.46118E-95,1.19648E-90,7
AT4G13780,0.30,7.70887E-47,1.42753E-42,7
AT5G10240,0.30,4.86849E-70,9.01547E-66,7
AT5G60960,0.30,4.12172E-68,7.63261E-64,7
AT2G19670,0.30,7.118E-104,1.3181E-99,7
AT4G31180,0.30,4.49261E-38,8.31942E-34,7
AT3G49990,0.30,7.75756E-90,1.43654E-85,7
AT1G31860,0.30,2.84404E-55,5.26659E-51,7
AT3G51010,0.30,3.34694E-40,6.19787E-36,7
AT2G34520,0.30,1.80795E-39,3.34795E-35,7
AT5G13470,0.30,2.32494E-75,4.30532E-71,7
AT3G12670,0.29,1.90167E-68,3.52151E-64,7
AT2G40660,0.29,1.47653E-56,2.73425E-52,7
AT3G49080,0.29,1.18593E-62,2.19611E-58,7
AT4G24280,0.29,4.21587E-51,7.80695E-47,7
AT1G18630,0.29,6.25703E-59,1.15868E-54,7
AT1G47490,0.29,2.21856E-49,4.10833E-45,7
AT5G03740,0.29,5.62248E-44,1.04117E-39,7
AT3G10050,0.29,1.7574E-102,3.25439E-98,7
AT1G07370,0.29,5.99698E-33,1.11052E-28,7
AT3G13160,0.29,8.63662E-95,1.59933E-90,7
AT2G19640,0.29,6.52248E-81,1.20783E-76,7
AT5G27660,0.29,8.24769E-59,1.52731E-54,7
AT5G64420,0.29,1.2918E-97,2.39216E-93,7
AT4G25315,0.29,3.9378E-63,7.29202E-59,7
AT3G56510,0.29,5.53316E-69,1.02463E-64,7
AT5G15810,0.29,2.01374E-89,3.72904E-85,7
AT2G16940,0.29,4.50823E-44,8.34834E-40,7
AT4G34412,0.29,1.96625E-65,3.6411E-61,7
AT2G07340,0.29,1.49781E-39,2.77364E-35,7
AT5G62270,0.29,2.0498E-55,3.79582E-51,7
AT5G58590,0.29,2.267E-47,4.19803E-43,7
AT4G28830,0.29,8.32701E-64,1.542E-59,7
AT2G42910,0.29,5.98363E-51,1.10805E-46,7
AT5G06550,0.29,9.8392E-106,1.822E-101,7
AT4G01100,0.29,2.50445E-27,4.63774E-23,7
AT5G11750,0.29,2.66653E-67,4.93788E-63,7
AT3G09890,0.29,7.18816E-61,1.3311E-56,7
AT3G26410,0.29,1.50221E-93,2.78179E-89,7
AT5G42820,0.29,2.52216E-39,4.67053E-35,7
AT4G36680,0.28,6.67773E-84,1.23658E-79,7
AT2G16650,0.28,5.0648E-105,9.3791E-101,7
AT1G72440,0.28,7.4146E-108,1.373E-103,7
AT1G07840,0.28,1.99151E-81,3.68789E-77,7
AT2G45695,0.28,1.239E-76,2.29439E-72,7
AT1G16610,0.28,7.16945E-51,1.32764E-46,7
AT5G49645,0.28,4.68157E-83,8.66934E-79,7
AT3G55010,0.28,1.71255E-78,3.1713E-74,7
AT1G15420,0.28,7.24017E-75,1.34073E-70,7
AT5G48030,0.28,4.96447E-83,9.19321E-79,7
AT1G04170,0.28,1.35864E-38,2.51592E-34,7
AT1G30550,0.28,7.36904E-68,1.3646E-63,7
AT3G13940,0.28,1.2182E-90,2.25587E-86,7
AT1G80620,0.28,6.6706E-73,1.23526E-68,7
AT2G33840,0.28,1.09637E-51,2.03025E-47,7
AT2G37020,0.28,4.787E-100,8.86455E-96,7
AT1G78630,0.28,6.02882E-68,1.11642E-63,7
AT3G11710,0.28,7.85126E-50,1.4539E-45,7
AT5G53070,0.28,1.29098E-71,2.39064E-67,7
AT3G48560,0.28,2.42569E-35,4.49189E-31,7
AT3G48870,0.28,1.05942E-72,1.96184E-68,7
AT4G21610,0.28,2.6061E-52,4.82597E-48,7
AT1G04190,0.28,1.76846E-54,3.27484E-50,7
AT4G28310,0.28,3.69142E-14,6.83577E-10,7
AT5G19300,0.28,3.30861E-97,6.12689E-93,7
AT3G22480,0.28,5.4574E-40,1.0106E-35,7
AT2G45640,0.28,2.22528E-38,4.12078E-34,7
AT3G62840,0.27,2.28552E-52,4.23232E-48,7
AT3G18940,0.27,2.26461E-58,4.19361E-54,7
AT2G37230,0.27,4.1521E-72,7.68885E-68,7
AT1G09620,0.27,1.43818E-48,2.66322E-44,7
AT1G06720,0.27,1.09635E-90,2.03022E-86,7
AT2G36130,0.27,1.60185E-43,2.96631E-39,7
AT2G28190,0.27,2.68203E-29,4.96657E-25,7
AT1G73180,0.27,6.20415E-65,1.14888E-60,7
AT4G21140,0.27,1.33505E-78,2.47225E-74,7
AT2G45030,0.27,1.57836E-59,2.92281E-55,7
AT2G18390,0.27,6.07528E-34,1.12502E-29,7
AT5G14440,0.27,1.17499E-75,2.17585E-71,7
AT2G19520,0.27,5.01255E-70,9.28224E-66,7
AT1G12650,0.27,7.82938E-62,1.44984E-57,7
AT3G63250,0.27,6.34056E-58,1.17415E-53,7
AT2G47990,0.27,4.75246E-89,8.8006E-85,7
AT2G20390,0.27,8.8048E-56,1.63047E-51,7
AT5G65220,0.27,4.04395E-43,7.48858E-39,7
AT3G56150,0.27,2.05502E-36,3.80549E-32,7
AT1G80560,0.27,1.25694E-56,2.3276E-52,7
AT1G75200,0.27,1.58237E-81,2.93022E-77,7
AT1G50200,0.27,7.42517E-37,1.37499E-32,7
AT4G30920,0.27,4.36607E-58,8.08508E-54,7
AT1G64750,0.27,1.19067E-37,2.20488E-33,7
AT5G09270,0.27,2.80809E-76,5.20002E-72,7
AT4G33680,0.27,3.36681E-45,6.23465E-41,7
AT5G41970,0.27,1.3623E-82,2.5227E-78,7
AT5G60990,0.27,2.07979E-88,3.85135E-84,7
AT2G37690,0.27,4.58584E-80,8.49206E-76,7
AT1G51730,0.27,5.17754E-39,9.58776E-35,7
AT1G62390,0.27,4.3437E-46,8.04366E-42,7
AT4G38890,0.27,1.38279E-88,2.56066E-84,7
AT4G20360,0.27,2.7668E-49,5.12357E-45,7
AT1G55890,0.27,8.70132E-65,1.61131E-60,7
AT2G31060,0.27,2.88028E-68,5.3337E-64,7
AT4G22810,0.27,1.71248E-44,3.17118E-40,7
AT1G27050,0.27,4.97683E-70,9.21609E-66,7
AT5G25754,0.27,2.77657E-47,5.14165E-43,7
AT5G02740,0.27,5.82378E-42,1.07845E-37,7
AT1G77030,0.26,1.70116E-95,3.15021E-91,7
AT5G63150,0.26,2.32133E-38,4.29863E-34,7
AT1G02840,0.26,2.53301E-33,4.69063E-29,7
AT2G28450,0.26,8.68363E-80,1.60803E-75,7
AT1G60850,0.26,8.73831E-85,1.61816E-80,7
AT5G28920,0.26,4.98523E-76,9.23165E-72,7
AT1G60080,0.26,1.26231E-79,2.33754E-75,7
AT3G63200,0.26,1.11172E-68,2.05868E-64,7
AT5G23300,0.26,8.19345E-86,1.51726E-81,7
AT3G62030,0.26,5.64069E-61,1.04454E-56,7
AT1G09760,0.26,5.18243E-42,9.59683E-38,7
AT5G59240,0.26,8.0682E-100,1.49406E-95,7
AT1G29880,0.26,1.16892E-51,2.16461E-47,7
AT3G63400,0.26,6.91758E-76,1.281E-71,7
AT1G54770,0.26,3.90584E-64,7.23283E-60,7
AT3G12370,0.26,4.83657E-67,8.95635E-63,7
AT4G23750,0.26,2.56803E-83,4.75547E-79,7
AT3G15590,0.26,1.48648E-92,2.75266E-88,7
AT3G19508,0.26,7.8748E-70,1.45826E-65,7
AT2G44270,0.26,2.58261E-80,4.78247E-76,7
AT1G15200,0.26,6.29624E-50,1.16594E-45,7
AT1G78190,0.26,1.61141E-79,2.98401E-75,7
AT3G52960,0.26,9.55041E-39,1.76855E-34,7
AT1G29418,0.26,3.7761E-67,6.99258E-63,7
AT2G45710,0.26,1.05695E-59,1.95726E-55,7
AT5G13280,0.26,1.36411E-58,2.52605E-54,7
AT5G45590,0.26,4.54273E-55,8.41223E-51,7
AT5G48240,0.25,3.36708E-94,6.23517E-90,7
AT1G13380,0.25,3.40786E-60,6.31067E-56,7
AT5G23140,0.25,1.71088E-33,3.16821E-29,7
AT4G07950,0.25,1.80456E-66,3.34169E-62,7
AT1G42440,0.25,4.46358E-80,8.26566E-76,7
AT5G58990,0.25,1.14232E-44,2.11535E-40,7
AT5G01650,0.25,4.21832E-61,7.81148E-57,7
AT1G69070,0.25,6.30097E-88,1.16681E-83,7
AT2G34570,0.25,1.43003E-95,2.64814E-91,7
AT1G47278,0.25,6.74048E-37,1.2482E-32,7
AT1G72090,0.25,5.61135E-84,1.03911E-79,7
AT1G33040,0.25,1.46297E-49,2.70912E-45,7
AT5G41190,0.25,1.89718E-73,3.51321E-69,7
