Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G67590,0.28,3.29062E-08,0.000609357,10
AT1G54460,0.27,4.85114E-13,8.98334E-09,10
AT3G16630,0.27,1.05804E-11,1.95927E-07,10
AT3G49930,0.27,8.64519E-14,1.60092E-09,10
AT1G55430,0.27,2.81513E-24,5.21305E-20,10
AT5G03160,0.27,1.53079E-09,2.83473E-05,10
AT5G64370,0.27,3.72677E-11,6.90123E-07,10
AT1G23140,0.27,3.45478E-37,6.39756E-33,10
AT4G31460,0.27,7.27014E-11,1.34628E-06,10
AT4G08180,0.27,2.04846E-12,3.79334E-08,10
AT5G47890,0.27,1.23927E-10,2.29487E-06,10
AT1G10940,0.27,1.60631E-12,2.97456E-08,10
AT2G17440,0.27,1.33509E-15,2.47232E-11,10
AT4G20150,0.27,1.91581E-09,3.54769E-05,10
AT4G37340,0.27,2.08042E-30,3.85253E-26,10
AT2G35730,0.27,5.98038E-25,1.10745E-20,10
AT1G04630,0.27,1.52012E-11,2.81497E-07,10
AT4G18940,0.27,1.32127E-32,2.44673E-28,10
AT3G06770,0.27,8.36365E-11,1.54878E-06,10
AT1G65580,0.27,7.26165E-13,1.34471E-08,10
AT2G47510,0.27,1.86175E-10,3.44758E-06,10
AT5G36940,0.27,1.26792E-20,2.34794E-16,10
AT1G45545,0.27,3.61608E-78,6.69625E-74,10
AT1G62800,0.27,4.20086E-16,7.77914E-12,10
AT5G04460,0.27,2.04404E-15,3.78515E-11,10
AT5G05840,0.27,5.13655E-32,9.51186E-28,10
AT1G32170,0.27,5.7728E-15,1.06901E-10,10
AT3G07490,0.27,3.79402E-31,7.02577E-27,10
AT1G09330,0.27,1.98549E-09,3.67674E-05,10
AT1G61840,0.27,1.2889E-30,2.38678E-26,10
AT1G62370,0.27,1.43631E-20,2.65975E-16,10
AT3G16850,0.27,5.71805E-17,1.05887E-12,10
AT5G24360,0.27,2.7148E-13,5.02728E-09,10
AT2G48060,0.27,6.14677E-20,1.13826E-15,10
AT1G50930,0.27,2.46351E-29,4.56192E-25,10
AT3G15980,0.27,2.09401E-10,3.87769E-06,10
AT4G15940,0.27,1.747E-14,3.2351E-10,10
AT5G22310,0.27,6.80663E-23,1.26045E-18,10
AT3G51250,0.27,5.49915E-18,1.01833E-13,10
AT5G12400,0.27,1.57881E-12,2.92363E-08,10
AT1G21370,0.27,2.76689E-12,5.12373E-08,10
AT1G21660,0.27,3.8059E-14,7.04776E-10,10
AT1G34760,0.27,5.77418E-34,1.06926E-29,10
AT1G35220,0.27,4.4403E-14,8.22255E-10,10
AT3G03070,0.27,1.21549E-10,2.25085E-06,10
AT1G18260,0.26,1.18471E-09,2.19384E-05,10
AT1G12140,0.26,2.50218E-25,4.63354E-21,10
AT4G04720,0.26,4.39561E-14,8.13979E-10,10
AT5G40810,0.26,1.90267E-10,3.52337E-06,10
AT4G13270,0.26,6.47883E-15,1.19975E-10,10
AT1G05960,0.26,2.56422E-11,4.74843E-07,10
AT3G19260,0.26,1.86085E-16,3.44592E-12,10
AT2G26410,0.26,4.26312E-49,7.89445E-45,10
AT3G44330,0.26,4.52553E-09,8.38037E-05,10
AT3G09020,0.26,6.84466E-44,1.26749E-39,10
AT1G30890,0.26,2.45553E-10,4.54715E-06,10
AT1G07960,0.26,8.17592E-11,1.51402E-06,10
AT1G32400,0.26,3.14128E-12,5.81703E-08,10
AT5G14150,0.26,3.09324E-09,5.72806E-05,10
AT4G20870,0.26,3.25349E-16,6.02481E-12,10
AT2G20360,0.26,8.16767E-10,1.51249E-05,10
AT5G56210,0.26,5.47632E-13,1.01411E-08,10
AT5G24165,0.26,1.06973E-28,1.98092E-24,10
AT3G25800,0.26,4.8514E-11,8.98382E-07,10
AT1G77300,0.26,3.32874E-14,6.16415E-10,10
AT5G47180,0.26,1.59482E-22,2.95328E-18,10
AT5G64920,0.26,2.01616E-13,3.73353E-09,10
AT3G01040,0.26,1.19648E-13,2.21564E-09,10
ATCG00500,0.26,2.30677E-09,4.27167E-05,10
AT1G09000,0.26,7.14518E-28,1.32315E-23,10
AT2G47700,0.26,2.31822E-12,4.29287E-08,10
AT4G04710,0.26,1.75112E-47,3.24272E-43,10
AT2G35020,0.26,4.0535E-11,7.50627E-07,10
AT4G15470,0.26,6.20484E-15,1.14901E-10,10
AT1G49310,0.26,6.03788E-36,1.1181E-31,10
AT1G22330,0.26,1.35192E-14,2.50348E-10,10
AT1G67750,0.26,3.65232E-10,6.76337E-06,10
AT5G63400,0.26,1.04447E-10,1.93415E-06,10
AT3G05050,0.26,2.23376E-13,4.13647E-09,10
AT4G10140,0.26,8.82638E-11,1.63447E-06,10
AT5G17060,0.26,3.973E-19,7.35721E-15,10
AT1G74410,0.26,2.14413E-27,3.9705E-23,10
AT4G28630,0.26,1.31174E-17,2.42909E-13,10
AT3G52370,0.26,2.43878E-18,4.51613E-14,10
AT1G75540,0.26,5.02267E-11,9.30098E-07,10
AT1G18940,0.26,1.22861E-46,2.27513E-42,10
AT2G44090,0.26,8.98882E-17,1.66455E-12,10
AT2G36210,0.26,3.72115E-36,6.89083E-32,10
AT4G39690,0.26,8.62104E-12,1.59644E-07,10
AT1G35580,0.26,1.20481E-11,2.23107E-07,10
AT5G21130,0.26,9.34986E-56,1.73141E-51,10
AT1G72870,0.26,3.30014E-45,6.1112E-41,10
AT3G11600,0.26,1.03453E-23,1.91575E-19,10
AT1G50320,0.26,3.20735E-17,5.93938E-13,10
AT4G12230,0.26,3.92007E-12,7.25918E-08,10
AT3G46760,0.26,7.26884E-45,1.34604E-40,10
AT2G23940,0.26,2.11495E-09,3.91647E-05,10
AT5G54280,0.25,6.74124E-20,1.24834E-15,10
AT1G79860,0.25,2.33088E-52,4.31632E-48,10
AT5G06600,0.25,5.16107E-10,9.55727E-06,10
AT5G04820,0.25,3.69913E-08,0.000685006,10
AT5G35370,0.25,1.0751E-26,1.99087E-22,10
AT4G14465,0.25,9.35087E-31,1.73159E-26,10
AT5G47570,0.25,6.70793E-09,0.000124217,10
AT3G52290,0.25,2.03764E-11,3.7733E-07,10
AT3G10470,0.25,3.62689E-36,6.71628E-32,10
AT3G24840,0.25,2.48936E-09,4.60979E-05,10
AT5G01450,0.25,9.02405E-14,1.67107E-09,10
AT1G18160,0.25,2.80404E-13,5.19253E-09,10
AT5G56350,0.25,2.49465E-09,4.6196E-05,10
AT5G41730,0.25,3.59614E-62,6.65933E-58,10
AT5G07770,0.25,1.46106E-29,2.70559E-25,10
AT2G18640,0.25,9.73403E-64,1.80255E-59,10
AT5G61590,0.25,2.59807E-14,4.81111E-10,10
AT1G60050,0.25,9.58097E-35,1.7742E-30,10
AT3G60440,0.25,2.74207E-10,5.07777E-06,10
AT5G19820,0.25,4.46856E-09,8.27487E-05,10
AT1G17455,0.25,2.31507E-10,4.28704E-06,10
AT1G07080,0.25,2.62107E-07,0.004853702,10
AT5G05570,0.25,2.01295E-16,3.72757E-12,10
