Gene,Average Log FC,p value,Adjusted                p value ,Subluster
AT5G59150,0.40,1.33704E-09,1.9601E-05,2
AT3G06750,0.40,5.01648E-08,0.000735415,2
AT2G19880,0.39,1.37043E-10,2.00905E-06,2
AT5G56170,0.39,3.03921E-09,4.45548E-05,2
AT5G50870,0.39,3.98572E-08,0.000584306,2
AT1G06475,0.39,1.08566E-08,0.000159158,2
AT3G09735,0.39,2.07677E-08,0.000304454,2
AT5G09810,0.39,6.45832E-11,9.4679E-07,2
AT3G17210,0.39,4.63197E-09,6.79047E-05,2
AT2G40150,0.39,1.18119E-10,1.73162E-06,2
AT1G69510,0.39,2.07352E-11,3.03979E-07,2
AT2G27740,0.39,8.90379E-09,0.00013053,2
AT5G23170,0.39,3.22013E-15,4.72071E-11,2
AT3G58120,0.38,1.51119E-08,0.00022154,2
AT1G55160,0.38,2.39911E-08,0.00035171,2
AT4G17170,0.38,2.38887E-10,3.50208E-06,2
AT5G10840,0.38,8.33427E-09,0.00012218,2
AT1G23490,0.38,2.17259E-10,3.18501E-06,2
AT3G45230,0.38,3.41886E-13,5.01204E-09,2
AT4G29520,0.38,8.01497E-10,1.17499E-05,2
AT2G29020,0.38,9.362E-09,0.000137247,2
AT5G35740,0.37,3.72345E-11,5.45858E-07,2
AT2G05760,0.37,3.74077E-13,5.48396E-09,2
AT3G56480,0.37,1.45008E-10,2.12581E-06,2
AT5G58060,0.37,6.1092E-09,8.95608E-05,2
AT4G26940,0.37,5.32311E-08,0.000780367,2
AT3G06740,0.37,3.93184E-10,5.76407E-06,2
AT1G42960,0.36,4.09184E-07,0.005998644,2
AT4G15930,0.36,1.94526E-08,0.000285176,2
AT5G37780,0.36,2.56284E-08,0.000375712,2
AT5G40150,0.36,6.96298E-14,1.02077E-09,2
AT3G18780,0.36,4.49205E-13,6.58535E-09,2
AT3G46940,0.36,1.05817E-08,0.000155128,2
AT2G05790,0.36,1.49776E-07,0.002195714,2
AT4G39840,0.36,1.04981E-09,1.53903E-05,2
AT1G26960,0.36,3.59396E-09,5.26874E-05,2
AT1G68130,0.36,9.26036E-10,1.35757E-05,2
AT2G27960,0.36,9.75314E-09,0.000142981,2
AT1G21720,0.36,1.39303E-08,0.000204218,2
AT5G63400,0.36,9.80729E-09,0.000143775,2
AT3G14790,0.36,1.88709E-10,2.76648E-06,2
AT1G21880,0.35,2.45584E-11,3.60025E-07,2
AT3G03160,0.35,3.18095E-07,0.004663278,2
AT5G59613,0.35,5.59145E-08,0.000819707,2
AT3G24100,0.35,2.0217E-07,0.002963811,2
AT5G54750,0.35,1.54368E-07,0.002263034,2
AT3G52730,0.35,1.03103E-10,1.51149E-06,2
AT5G10160,0.35,1.0974E-07,0.001608782,2
AT5G50150,0.35,9.3882E-15,1.37631E-10,2
AT3G02230,0.35,4.05798E-07,0.005948992,2
AT2G37975,0.35,4.18926E-08,0.000614146,2
AT4G20270,0.35,1.70244E-09,2.49578E-05,2
AT5G19760,0.35,4.33357E-09,6.35302E-05,2
AT2G05990,0.34,1.35548E-07,0.001987133,2
AT2G40060,0.34,1.06234E-08,0.000155739,2
AT3G10980,0.34,1.63067E-10,2.39056E-06,2
AT2G42570,0.34,9.48896E-09,0.000139108,2
AT3G09980,0.34,1.0648E-07,0.001560998,2
AT5G14040,0.34,1.56562E-08,0.00022952,2
AT4G33580,0.34,6.63857E-07,0.009732137,2
AT2G35190,0.34,3.83435E-11,5.62116E-07,2
AT1G75820,0.34,1.98355E-07,0.002907887,2
AT5G59290,0.34,1.70355E-07,0.002497403,2
AT2G20930,0.34,8.55759E-08,0.001254542,2
AT2G07340,0.33,2.76978E-07,0.004060496,2
AT3G62400,0.33,4.5329E-08,0.000664523,2
AT2G26400,0.33,1.238E-07,0.001814915,2
AT3G23300,0.33,3.6838E-10,5.40045E-06,2
AT4G20890,0.33,5.16677E-07,0.007574484,2
AT1G16000,0.33,1.99086E-08,0.00029186,2
AT2G37120,0.33,1.34793E-07,0.001976066,2
AT4G27430,0.33,4.21629E-08,0.000618108,2
AT1G62430,0.33,6.57671E-11,9.64146E-07,2
AT3G48140,0.33,4.1527E-07,0.006087858,2
AT1G08500,0.32,5.26745E-07,0.007722077,2
AT3G07950,0.32,2.92494E-07,0.004287957,2
AT1G07960,0.32,1.12677E-09,1.65185E-05,2
AT1G66410,0.32,1.79447E-09,2.63069E-05,2
AT2G36300,0.32,4.24285E-07,0.006220022,2
AT1G50900,0.32,9.17599E-12,1.3452E-07,2
AT1G16560,0.32,6.14609E-07,0.009010163,2
AT4G02290,0.32,2.27639E-10,3.33719E-06,2
AT5G14240,0.32,6.56702E-07,0.009627247,2
AT1G10470,0.32,2.39871E-09,3.51651E-05,2
AT3G08890,0.32,4.32736E-08,0.000634391,2
AT1G22300,0.32,5.95408E-08,0.000872868,2
AT4G34560,0.32,1.80935E-07,0.002652503,2
AT2G30980,0.31,4.01357E-08,0.00058839,2
AT5G11690,0.31,1.25163E-07,0.001834893,2
AT2G20820,0.31,6.29509E-07,0.009228606,2
AT1G07370,0.31,1.13741E-09,1.66745E-05,2
AT5G39240,0.31,1.63816E-07,0.002401549,2
AT5G01610,0.31,2.65274E-08,0.000388891,2
AT5G41560,0.31,1.89079E-07,0.002771892,2
AT3G22400,0.31,4.8461E-08,0.000710438,2
AT3G07510,0.31,2.09378E-11,3.06948E-07,2
AT5G23370,0.31,8.11105E-09,0.000118908,2
AT1G57765,0.31,4.03457E-08,0.000591468,2
AT2G39960,0.31,1.04154E-07,0.001526897,2
AT5G43760,0.31,5.53423E-08,0.000811318,2
AT5G18650,0.31,6.45651E-08,0.000946524,2
AT4G11140,0.30,3.68822E-07,0.005406928,2
AT4G34800,0.30,2.19254E-11,3.21426E-07,2
AT3G05280,0.30,2.55939E-07,0.003752071,2
AT5G25460,0.30,1.55453E-07,0.002278936,2
AT4G38920,0.30,1.14714E-10,1.6817E-06,2
AT5G47770,0.30,6.90955E-09,0.000101294,2
AT2G27970,0.30,6.85642E-11,1.00515E-06,2
AT1G69460,0.30,5.4736E-07,0.008024294,2
AT1G09330,0.30,1.27207E-07,0.001864858,2
AT3G61560,0.30,1.21568E-10,1.78218E-06,2
AT5G48810,0.30,5.9045E-07,0.008655997,2
AT4G29140,0.30,6.79441E-09,9.9606E-05,2
AT5G40960,0.30,1.62163E-10,2.37731E-06,2
AT5G22940,0.30,2.27871E-10,3.34059E-06,2
AT1G69588,0.29,5.59329E-09,8.19976E-05,2
AT5G40140,0.29,1.87616E-09,2.75045E-05,2
AT5G47200,0.29,8.51123E-11,1.24775E-06,2
AT3G12730,0.29,2.76916E-13,4.05959E-09,2
AT5G04890,0.29,6.28732E-07,0.00921721,2
AT1G04980,0.29,2.24549E-08,0.000329188,2
AT4G33380,0.29,2.97317E-07,0.004358667,2
AT4G03190,0.29,7.69339E-09,0.000112785,2
AT1G68060,0.29,1.95714E-07,0.002869163,2
AT4G28250,0.29,4.69027E-09,6.87593E-05,2
AT5G42720,0.29,1.14971E-10,1.68548E-06,2
AT3G54690,0.29,3.29013E-07,0.00482333,2
AT3G12260,0.29,3.77789E-07,0.005538391,2
AT3G61590,0.29,9.9503E-08,0.001458714,2
AT5G02502,0.28,4.01738E-07,0.005889473,2
AT3G63000,0.28,4.2062E-08,0.00061663,2
AT4G40040,0.28,3.74635E-07,0.005492149,2
AT3G15690,0.28,8.15278E-08,0.001195198,2
AT5G66410,0.28,6.46812E-09,9.48227E-05,2
AT4G17190,0.28,1.68365E-09,2.46823E-05,2
AT4G37235,0.28,4.01501E-09,5.88601E-05,2
AT1G07710,0.28,9.4196E-16,1.38091E-11,2
AT1G31940,0.28,3.15884E-09,4.63086E-05,2
AT1G80690,0.28,2.86382E-08,0.000419836,2
AT1G14360,0.28,4.04774E-09,5.93399E-05,2
AT2G43840,0.28,1.43248E-08,0.000210001,2
AT1G22050,0.27,5.61318E-10,8.22892E-06,2
AT4G16140,0.27,3.74442E-10,5.48932E-06,2
AT1G75620,0.27,4.18029E-11,6.1283E-07,2
AT3G08530,0.27,4.04839E-07,0.005934938,2
AT1G65295,0.27,2.29091E-07,0.003358474,2
AT1G51630,0.27,7.9644E-08,0.001167582,2
AT1G67050,0.27,1.15378E-07,0.001691445,2
AT3G15680,0.27,5.72785E-15,8.39703E-11,2
AT3G07800,0.27,5.07315E-07,0.007437235,2
AT2G38810,0.27,1.93932E-11,2.84304E-07,2
AT5G64850,0.27,4.92975E-07,0.007227012,2
AT3G13560,0.27,3.95485E-09,5.79781E-05,2
AT5G02750,0.27,6.80531E-08,0.000997659,2
AT3G50780,0.27,3.07067E-07,0.004501604,2
AT1G29310,0.27,3.27455E-07,0.004800491,2
AT1G56210,0.26,6.18273E-07,0.009063887,2
AT5G06740,0.26,1.12065E-11,1.64287E-07,2
AT5G52920,0.26,4.87765E-08,0.000715064,2
AT5G19250,0.26,3.67625E-08,0.000538938,2
AT1G60660,0.26,6.98416E-08,0.001023877,2
AT1G08590,0.26,3.6967E-09,5.41936E-05,2
AT5G63840,0.26,6.36889E-07,0.00933679,2
AT1G42480,0.26,1.5111E-08,0.000221527,2
AT4G24275,0.26,4.07473E-09,5.97355E-05,2
AT1G35430,0.26,3.38575E-08,0.000496351,2
AT1G74690,0.25,4.15525E-08,0.00060916,2
AT1G56020,0.25,1.64967E-09,2.41842E-05,2
AT2G04280,0.25,1.37854E-09,2.02094E-05,2
AT5G07030,1.15,3.94375E-22,5.78153E-18,3
AT2G18800,1.14,3.11123E-24,4.56106E-20,3
AT5G13930,1.13,1.74193E-09,2.55366E-05,3
AT2G45180,1.05,2.12603E-17,3.11676E-13,3
AT3G26520,1.04,2.62016E-21,3.84115E-17,3
AT3G54400,0.90,1.80893E-15,2.6519E-11,3
AT4G12520,0.81,1.1858E-11,1.73838E-07,3
AT4G18510,0.80,1.77402E-08,0.000260072,3
AT5G08640,0.79,8.06492E-09,0.000118232,3
AT2G37170,0.73,1.03965E-19,1.52413E-15,3
AT3G11510,0.73,1.71063E-16,2.50779E-12,3
AT5G65390,0.72,1.76038E-15,2.58071E-11,3
AT1G09690,0.71,1.26273E-15,1.85116E-11,3
AT4G20210,0.71,5.36685E-16,7.86781E-12,3
AT5G13910,0.69,7.25884E-12,1.06415E-07,3
AT3G51240,0.69,1.50177E-10,2.2016E-06,3
AT5G28020,0.69,1.93616E-18,2.8384E-14,3
AT5G16570,0.68,1.17387E-13,1.7209E-09,3
AT2G27710,0.67,5.22403E-15,7.65843E-11,3
AT3G11630,0.65,2.62567E-24,3.84923E-20,3
AT2G42570,0.65,1.33986E-16,1.96424E-12,3
AT3G19450,0.64,1.16446E-18,1.7071E-14,3
AT2G18020,0.64,6.37906E-15,9.3517E-11,3
AT3G04400,0.64,9.22792E-20,1.35281E-15,3
AT4G15000,0.64,8.70213E-18,1.27573E-13,3
AT5G16130,0.63,2.70415E-15,3.96429E-11,3
AT1G76090,0.63,4.30466E-14,6.31063E-10,3
AT5G02270,0.63,9.33588E-14,1.36864E-09,3
AT3G45700,0.62,9.68988E-11,1.42054E-06,3
AT3G49010,0.62,4.83891E-14,7.09385E-10,3
AT2G02130,0.62,9.8189E-17,1.43945E-12,3
AT1G43170,0.62,9.2769E-16,1.35999E-11,3
AT4G00100,0.62,1.05367E-16,1.54469E-12,3
AT3G23390,0.61,2.95331E-13,4.32956E-09,3
AT4G31700,0.61,2.32488E-13,3.40828E-09,3
AT1G52300,0.61,5.32108E-22,7.80071E-18,3
AT1G02780,0.61,2.92547E-16,4.28873E-12,3
AT3G04920,0.61,1.95093E-15,2.86007E-11,3
AT2G37190,0.61,7.44807E-14,1.09189E-09,3
AT3G60245,0.60,3.58402E-14,5.25417E-10,3
AT4G30170,0.60,5.94138E-12,8.71006E-08,3
AT3G25520,0.59,5.52438E-14,8.09875E-10,3
AT5G45775,0.59,4.70647E-11,6.89969E-07,3
AT2G01250,0.59,1.73812E-15,2.54808E-11,3
AT2G36830,0.59,3.24943E-15,4.76366E-11,3
AT4G27090,0.59,2.67777E-16,3.92561E-12,3
AT5G20290,0.58,1.34391E-16,1.97017E-12,3
AT2G41840,0.57,2.7467E-17,4.02666E-13,3
AT3G62870,0.57,1.82566E-10,2.67641E-06,3
AT3G24830,0.57,5.5323E-18,8.11036E-14,3
AT5G41520,0.57,5.51977E-13,8.09198E-09,3
AT5G15200,0.57,5.73261E-15,8.404E-11,3
AT5G02960,0.56,2.83659E-12,4.15844E-08,3
AT4G34670,0.56,1.40916E-12,2.06583E-08,3
AT4G18730,0.56,2.78533E-11,4.08329E-07,3
AT1G72370,0.56,5.61856E-11,8.23681E-07,3
AT4G34260,0.56,1.34536E-14,1.9723E-10,3
AT5G27850,0.56,3.11317E-12,4.56391E-08,3
AT5G60390,0.55,1.14238E-17,1.67473E-13,3
AT5G39740,0.55,1.07001E-09,1.56864E-05,3
AT3G09200,0.55,7.45746E-12,1.09326E-07,3
AT5G56710,0.55,2.05655E-11,3.0149E-07,3
AT5G18380,0.55,1.40117E-12,2.05412E-08,3
AT1G77940,0.55,1.19306E-11,1.74902E-07,3
AT1G67430,0.55,3.99271E-12,5.85331E-08,3
AT5G24100,0.55,1.25527E-14,1.84023E-10,3
AT5G55730,0.54,4.01367E-10,5.88404E-06,3
AT2G36880,0.54,2.83502E-14,4.15613E-10,3
AT2G38180,0.54,1.37359E-15,2.01369E-11,3
AT2G19730,0.54,1.69061E-11,2.47843E-07,3
AT3G56340,0.54,4.28588E-11,6.2831E-07,3
AT5G57290,0.53,1.52339E-12,2.23329E-08,3
AT1G27400,0.53,8.37214E-09,0.000122736,3
AT1G07770,0.53,3.74152E-15,5.48507E-11,3
AT5G52650,0.53,1.16503E-11,1.70793E-07,3
AT3G48930,0.53,6.30465E-11,9.24261E-07,3
AT5G02450,0.52,5.18501E-13,7.60122E-09,3
AT1G27450,0.52,3.52587E-17,5.16893E-13,3
AT2G27720,0.52,9.28462E-11,1.36113E-06,3
AT1G04270,0.52,6.06039E-12,8.88453E-08,3
AT2G36620,0.52,4.72028E-09,6.91993E-05,3
AT5G27770,0.52,7.02073E-12,1.02924E-07,3
AT2G05220,0.52,3.68708E-14,5.40526E-10,3
AT3G52590,0.52,3.21111E-12,4.70748E-08,3
AT1G08360,0.52,1.48326E-13,2.17446E-09,3
AT4G35060,0.52,9.07399E-08,0.001330248,3
AT3G09500,0.52,7.86618E-16,1.15318E-11,3
AT3G61490,0.51,1.54658E-11,2.26729E-07,3
AT1G18080,0.51,9.77339E-12,1.43278E-07,3
AT5G58420,0.51,2.72125E-09,3.98935E-05,3
AT4G13620,0.51,5.08931E-10,7.46093E-06,3
AT4G16720,0.51,6.75473E-11,9.90243E-07,3
AT2G22170,0.51,2.16466E-13,3.17339E-09,3
AT2G27530,0.51,1.51301E-11,2.21808E-07,3
AT3G05590,0.50,1.30968E-12,1.91999E-08,3
AT1G18540,0.50,2.86317E-10,4.1974E-06,3
AT5G23740,0.50,1.00549E-11,1.47404E-07,3
AT1G27130,0.50,4.90275E-14,7.18743E-10,3
AT1G30230,0.50,1.98528E-14,2.91042E-10,3
AT2G34480,0.50,2.92539E-13,4.28862E-09,3
AT2G39460,0.50,3.37886E-09,4.95341E-05,3
AT2G47110,0.50,1.16192E-10,1.70338E-06,3
AT1G70600,0.49,6.2332E-11,9.13788E-07,3
AT1G34030,0.49,7.1636E-12,1.05018E-07,3
AT3G53020,0.49,8.35371E-10,1.22465E-05,3
AT1G69620,0.49,2.01797E-14,2.95834E-10,3
AT3G04840,0.49,2.20443E-10,3.2317E-06,3
AT4G39200,0.49,5.45216E-15,7.99287E-11,3
AT3G11940,0.49,1.00559E-14,1.4742E-10,3
AT5G02870,0.49,1.86097E-09,2.72818E-05,3
AT2G45960,0.49,3.26297E-17,4.78351E-13,3
AT1G26880,0.48,3.82778E-10,5.61153E-06,3
AT3G60770,0.48,3.26273E-10,4.78316E-06,3
AT5G61170,0.48,3.00166E-11,4.40043E-07,3
AT5G07090,0.48,1.22031E-09,1.78897E-05,3
AT2G36160,0.48,4.09652E-11,6.0055E-07,3
AT3G55750,0.48,2.48665E-08,0.000364543,3
AT1G09590,0.48,1.61458E-08,0.000236698,3
AT3G28900,0.47,5.61375E-09,8.22975E-05,3
AT5G08330,0.47,2.0567E-10,3.01512E-06,3
AT5G28060,0.47,1.01474E-15,1.48761E-11,3
AT3G44010,0.47,4.60527E-09,6.75132E-05,3
AT4G17390,0.47,2.92034E-10,4.28122E-06,3
AT2G25210,0.47,1.61496E-09,2.36754E-05,3
AT1G41880,0.47,2.83615E-09,4.1578E-05,3
AT3G53740,0.47,9.63844E-13,1.41299E-08,3
AT5G46430,0.47,8.04819E-11,1.17986E-06,3
AT3G49910,0.47,1.15452E-12,1.69253E-08,3
AT1G56340,0.46,1.24057E-09,1.81868E-05,3
AT1G14320,0.46,6.20494E-10,9.09643E-06,3
AT3G62250,0.46,7.43867E-10,1.09051E-05,3
AT2G47610,0.46,5.30802E-07,0.007781563,3
AT3G59540,0.46,5.03056E-11,7.3748E-07,3
AT4G23690,0.45,1.44445E-07,0.002117565,3
AT3G47370,0.45,9.28198E-10,1.36074E-05,3
AT4G33865,0.45,5.99414E-11,8.78741E-07,3
AT2G43460,0.45,1.48343E-10,2.1747E-06,3
AT5G10360,0.45,6.85924E-12,1.00556E-07,3
AT3G02080,0.45,1.32526E-12,1.94283E-08,3
AT4G13940,0.45,2.66345E-10,3.90462E-06,3
AT5G59850,0.45,6.09916E-08,0.000894137,3
AT3G07110,0.44,2.97027E-08,0.000435441,3
AT5G40450,0.44,1.3384E-07,0.0019621,3
AT5G44530,0.44,1.72485E-10,2.52863E-06,3
AT3G02560,0.44,2.74827E-08,0.000402897,3
AT3G12390,0.44,3.94696E-10,5.78625E-06,3
AT1G03870,0.44,1.31179E-08,0.000192309,3
AT1G33140,0.44,5.93351E-11,8.69852E-07,3
AT4G18100,0.44,2.17791E-09,3.19282E-05,3
AT5G47210,0.44,9.28326E-08,0.001360926,3
AT3G53420,0.44,1.44025E-11,2.11141E-07,3
AT1G57720,0.44,5.44108E-11,7.97663E-07,3
AT5G25770,0.44,1.02846E-07,0.001507725,3
AT4G14010,0.43,1.60298E-13,2.34997E-09,3
AT1G62480,0.43,8.63454E-38,1.26582E-33,3
AT3G08580,0.43,4.28404E-21,6.2804E-17,3
AT4G17520,0.43,2.85226E-09,4.18141E-05,3
AT3G56020,0.43,5.68709E-10,8.33728E-06,3
AT3G53870,0.43,5.25107E-07,0.00769807,3
AT5G03850,0.43,3.18888E-13,4.6749E-09,3
AT2G36530,0.42,2.51494E-16,3.68691E-12,3
AT4G25890,0.42,2.53177E-09,3.71157E-05,3
AT4G20260,0.42,2.82109E-10,4.13572E-06,3
AT1G15930,0.42,1.56354E-07,0.002292153,3
AT3G02780,0.42,3.68019E-20,5.39516E-16,3
AT5G60670,0.41,6.45226E-07,0.009459006,3
AT2G32720,0.41,1.3955E-07,0.002045798,3
AT3G58610,0.41,3.51804E-08,0.000515745,3
AT4G37650,0.41,1.78049E-08,0.000261019,3
AT5G62300,0.41,1.5972E-08,0.000234149,3
AT5G47700,0.41,3.36192E-08,0.000492858,3
AT1G56070,0.41,1.96288E-08,0.000287759,3
AT3G16240,0.41,5.22497E-07,0.007659811,3
AT4G34200,0.41,2.62719E-13,3.85145E-09,3
AT3G09035,0.41,7.6366E-11,1.11952E-06,3
AT3G06700,0.40,8.85868E-09,0.000129868,3
AT1G20840,0.40,1.72641E-08,0.000253091,3
AT5G19510,0.40,5.26351E-10,7.71631E-06,3
AT5G47930,0.40,1.44306E-08,0.000211553,3
AT2G31310,0.40,2.21974E-07,0.003254143,3
AT2G35120,0.40,1.03298E-12,1.51435E-08,3
AT4G25740,0.39,4.10576E-07,0.006019048,3
AT3G05560,0.39,7.44108E-09,0.000109086,3
AT3G52930,0.39,1.17508E-16,1.72267E-12,3
AT1G44608,0.39,1.643E-07,0.002408631,3
AT1G69526,0.39,2.97143E-07,0.004356116,3
AT2G40970,0.39,5.57018E-07,0.008165886,3
AT5G56670,0.39,3.07208E-10,4.50366E-06,3
AT5G62670,0.39,6.54029E-08,0.000958807,3
AT3G20130,0.39,3.573E-09,5.23801E-05,3
AT1G53240,0.39,6.3229E-08,0.000926937,3
AT1G23820,0.39,1.86799E-10,2.73848E-06,3
AT2G45470,0.38,2.68151E-17,3.9311E-13,3
AT3G60210,0.38,3.59054E-10,5.26373E-06,3
AT4G02450,0.38,2.67248E-10,3.91786E-06,3
AT1G70990,0.38,1.97162E-11,2.8904E-07,3
AT2G17360,0.38,1.67522E-07,0.002455878,3
AT3G14600,0.37,4.26689E-07,0.006255254,3
AT4G09800,0.37,1.89626E-07,0.00277992,3
AT4G14880,0.37,1.52152E-07,0.002230542,3
AT3G01280,0.37,2.71026E-08,0.000397324,3
AT1G65930,0.37,2.31398E-11,3.39229E-07,3
AT4G22160,0.37,6.35738E-07,0.00931992,3
AT5G18690,0.37,4.15423E-13,6.0901E-09,3
AT4G11010,0.37,3.06913E-11,4.49935E-07,3
AT2G33370,0.37,4.59958E-07,0.006742986,3
AT2G31610,0.37,3.16295E-07,0.004636888,3
AT1G23290,0.36,1.00249E-07,0.001469655,3
AT5G58710,0.36,9.25734E-09,0.000135713,3
AT5G17770,0.36,1.72896E-10,2.53465E-06,3
AT4G29480,0.36,5.47592E-08,0.00080277,3
AT4G35100,0.35,1.00286E-09,1.4702E-05,3
AT3G17820,0.35,3.36815E-10,4.93771E-06,3
AT3G45030,0.35,3.86117E-07,0.005660478,3
AT5G56680,0.35,4.40062E-08,0.000645131,3
AT3G45310,0.35,3.18044E-08,0.000466252,3
AT4G34620,0.34,8.71398E-10,1.27747E-05,3
AT3G63300,0.34,2.47191E-07,0.003623815,3
AT1G05205,0.34,1.60307E-07,0.002350099,3
AT5G14340,0.33,6.52036E-07,0.009558852,3
AT1G20090,0.32,2.2868E-07,0.003352446,3
AT2G40205,0.32,7.57843E-09,0.0001111,3
AT1G26970,0.32,2.92603E-07,0.004289565,3
AT5G48230,0.32,1.9324E-07,0.002832891,3
AT1G26630,0.32,6.171E-17,9.04668E-13,3
AT5G51780,0.32,8.82118E-08,0.001293184,3
AT5G48580,0.32,1.6672E-07,0.002444121,3
AT5G08690,0.32,1.20328E-07,0.001764003,3
AT5G19260,0.32,7.44004E-15,1.09071E-10,3
AT1G77330,0.32,3.13583E-09,4.59713E-05,3
AT5G46020,0.31,5.58056E-07,0.0081811,3
AT1G56045,0.31,3.00624E-07,0.004407151,3
AT4G14640,0.31,3.59043E-09,5.26358E-05,3
AT4G22310,0.31,2.14117E-07,0.003138948,3
AT1G11740,0.31,9.00516E-09,0.000132016,3
AT2G11910,0.30,5.74393E-07,0.008420601,3
AT5G66510,0.30,5.39533E-08,0.000790955,3
AT5G65430,0.30,2.73274E-08,0.00040062,3
AT4G35020,0.30,3.62515E-07,0.005314464,3
AT3G19820,0.29,5.9226E-08,0.000868253,3
AT4G29350,0.29,1.35548E-15,1.98713E-11,3
AT4G16450,0.29,4.64212E-07,0.006805342,3
AT3G18410,0.29,1.98849E-07,0.00291513,3
AT5G59880,0.29,2.91999E-22,4.2807E-18,3
AT1G27310,0.29,2.58245E-10,3.78587E-06,3
AT2G21870,0.28,2.22668E-08,0.000326431,3
AT2G47470,0.28,2.03991E-07,0.002990511,3
AT5G59613,0.28,2.86598E-07,0.004201531,3
AT1G56330,0.28,3.69507E-08,0.000541698,3
AT3G43810,0.27,1.8853E-07,0.002763845,3
AT3G10860,0.27,3.34197E-07,0.004899332,3
AT2G42210,0.27,6.70902E-09,9.83543E-05,3
AT1G04410,0.26,8.97783E-08,0.001316149,3
AT5G48810,0.26,2.55206E-08,0.000374132,3
AT5G13450,0.26,1.66185E-07,0.002436271,3
AT5G62700,0.26,9.99317E-08,0.001464999,3
AT4G13930,0.26,1.11369E-08,0.000163267,3
AT5G09810,0.26,2.53913E-07,0.003722369,3
AT4G12730,0.25,6.03791E-10,8.85158E-06,3
AT2G27730,0.25,2.15288E-11,3.15612E-07,3
AT1G51650,0.25,3.2499E-08,0.000476435,3
AT1G77690,2.55,8.73155E-50,1.28005E-45,4
AT1G72230,2.38,1.70467E-36,2.49905E-32,4
AT5G57770,2.00,5.01738E-52,7.35548E-48,4
AT2G46890,1.97,2.43692E-37,3.57252E-33,4
AT5G03960,1.82,8.05689E-51,1.18114E-46,4
AT4G39640,1.71,9.32266E-40,1.3667E-35,4
AT1G79760,1.59,4.87514E-41,7.14695E-37,4
AT2G13820,1.58,7.79017E-37,1.14204E-32,4
AT1G52190,1.57,2.9157E-38,4.27442E-34,4
AT1G69080,1.57,3.1675E-30,4.64356E-26,4
AT4G39800,1.55,1.28016E-27,1.87672E-23,4
AT2G03090,1.53,4.5998E-20,6.74331E-16,4
AT1G75500,1.50,5.99284E-27,8.7855E-23,4
AT3G48970,1.37,1.94928E-25,2.85764E-21,4
AT3G48185,1.36,1.91943E-28,2.81389E-24,4
AT4G14650,1.36,8.73883E-29,1.28111E-24,4
AT5G05690,1.34,3.12945E-37,4.58778E-33,4
AT3G59370,1.33,1.06766E-20,1.56519E-16,4
AT1G30280,1.32,3.94618E-33,5.7851E-29,4
AT2G40480,1.28,1.86198E-34,2.72966E-30,4
AT1G72150,1.26,1.97467E-34,2.89486E-30,4
AT4G02290,1.24,1.48322E-20,2.1744E-16,4
AT5G43700,1.23,2.3065E-15,3.38133E-11,4
AT1G04240,1.22,4.09235E-21,5.99939E-17,4
AT4G17460,1.20,3.39278E-24,4.97382E-20,4
AT3G18780,1.19,3.46936E-25,5.08607E-21,4
AT1G04250,1.19,1.25191E-30,1.8353E-26,4
AT3G51670,1.19,4.63802E-23,6.79933E-19,4
AT2G04780,1.18,3.22826E-25,4.73262E-21,4
AT3G28860,1.12,4.52266E-26,6.63022E-22,4
AT5G27000,1.10,7.23057E-27,1.06E-22,4
AT5G59010,1.09,3.45667E-27,5.06748E-23,4
AT5G21105,1.07,3.53739E-21,5.18581E-17,4
AT5G50010,1.07,3.67082E-21,5.38142E-17,4
AT3G48550,1.05,1.55888E-18,2.28532E-14,4
AT3G56480,1.02,9.94677E-20,1.4582E-15,4
AT1G25500,1.01,1.0362E-28,1.51907E-24,4
AT1G25320,1.00,1.1778E-19,1.72666E-15,4
AT4G24780,0.97,2.29494E-14,3.36439E-10,4
AT3G55420,0.97,8.86674E-24,1.29986E-19,4
AT1G73780,0.97,4.74021E-08,0.000694915,4
AT1G04550,0.97,1.39602E-25,2.04657E-21,4
AT5G56970,0.96,9.86165E-18,1.44572E-13,4
AT1G22530,0.96,5.69254E-23,8.34526E-19,4
AT3G06070,0.95,6.65154E-14,9.75115E-10,4
AT4G31000,0.95,8.62306E-18,1.26414E-13,4
AT5G02440,0.95,1.13469E-26,1.66345E-22,4
AT1G28440,0.94,2.5419E-15,3.72642E-11,4
AT3G16180,0.93,7.41232E-19,1.08665E-14,4
AT5G53250,0.93,3.79304E-26,5.56059E-22,4
AT5G57780,0.92,6.03558E-21,8.84815E-17,4
AT1G25530,0.92,1.18697E-10,1.7401E-06,4
AT1G12080,0.91,4.67808E-23,6.85807E-19,4
AT1G78260,0.90,2.02564E-16,2.96959E-12,4
AT2G20750,0.90,8.46192E-11,1.24052E-06,4
AT3G49750,0.90,1.57469E-23,2.3085E-19,4
AT1G11580,0.90,5.52526E-18,8.10003E-14,4
AT4G34760,0.89,4.77495E-14,7.00008E-10,4
AT2G33990,0.89,1.78716E-19,2.61998E-15,4
AT2G01950,0.89,2.64254E-18,3.87396E-14,4
AT5G10430,0.89,1.60082E-20,2.3468E-16,4
AT2G47500,0.89,1.32412E-21,1.94116E-17,4
AT1G76240,0.88,6.47126E-07,0.009486865,4
AT1G07570,0.87,4.81758E-19,7.06257E-15,4
