Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G36180,0.49,1.71038E-29,3.16728E-25,9
AT5G47560,0.49,3.81847E-60,7.07104E-56,9
AT3G20390,0.49,7.7599E-36,1.43698E-31,9
AT5G43760,0.49,9.10935E-35,1.68687E-30,9
AT5G53750,0.49,2.35849E-31,4.36744E-27,9
AT3G22235,0.49,1.1962E-46,2.21513E-42,9
AT3G52990,0.49,8.02331E-27,1.48576E-22,9
AT3G43800,0.49,1.40976E-19,2.61059E-15,9
AT3G50630,0.49,1.19032E-44,2.20423E-40,9
AT5G19780,0.49,7.60727E-39,1.40871E-34,9
AT1G60710,0.49,9.28634E-28,1.71965E-23,9
AT4G01150,0.49,7.99094E-24,1.47976E-19,9
AT1G64380,0.49,1.235E-21,2.28698E-17,9
AT2G21880,0.49,3.54265E-33,6.56029E-29,9
AT1G04250,0.49,4.1174E-33,7.62461E-29,9
AT5G16730,0.49,1.74832E-24,3.23754E-20,9
AT1G33110,0.48,4.99861E-39,9.25642E-35,9
AT5G15190,0.48,5.1602E-12,9.55567E-08,9
AT5G52240,0.48,2.51131E-31,4.65044E-27,9
AT5G42500,0.48,3.70635E-07,0.006863416,9
AT1G50020,0.48,1.61853E-38,2.9972E-34,9
AT5G66040,0.48,1.2253E-18,2.26901E-14,9
AT1G61170,0.48,5.26864E-42,9.75647E-38,9
AT3G24160,0.48,1.43907E-28,2.66488E-24,9
AT2G24040,0.48,1.15551E-29,2.13977E-25,9
AT3G22200,0.48,2.08475E-35,3.86054E-31,9
AT5G60360,0.48,1.9684E-18,3.64509E-14,9
AT4G26710,0.48,8.20865E-32,1.52008E-27,9
AT5G04470,0.48,2.45384E-20,4.54402E-16,9
AT3G53260,0.48,9.3441E-20,1.73034E-15,9
AT1G08510,0.48,9.89921E-28,1.83313E-23,9
AT2G46600,0.48,5.45581E-20,1.01031E-15,9
AT5G62280,0.48,2.34832E-24,4.34862E-20,9
AT3G18560,0.47,1.70555E-07,0.003158341,9
AT2G18730,0.47,7.56281E-32,1.40048E-27,9
AT4G08810,0.47,8.35663E-32,1.54748E-27,9
AT2G06925,0.47,3.32368E-65,6.1548E-61,9
AT2G03680,0.47,5.07801E-29,9.40346E-25,9
AT5G54510,0.47,1.33309E-10,2.46862E-06,9
AT3G42050,0.47,1.06519E-33,1.97252E-29,9
AT2G34300,0.47,2.30803E-21,4.27401E-17,9
AT5G12940,0.47,3.305E-24,6.1202E-20,9
AT2G38740,0.47,3.87474E-29,7.17525E-25,9
AT4G25030,0.47,7.04058E-25,1.30377E-20,9
AT3G48530,0.47,6.59389E-17,1.22106E-12,9
AT1G77130,0.47,4.52016E-32,8.37044E-28,9
AT3G07470,0.47,6.33655E-28,1.1734E-23,9
AT2G29390,0.47,8.37631E-32,1.55113E-27,9
AT3G02470,0.47,2.86841E-21,5.31171E-17,9
AT1G22440,0.47,6.3735E-23,1.18025E-18,9
AT3G04090,0.47,7.72261E-26,1.43007E-21,9
AT3G50300,0.47,2.57804E-41,4.77401E-37,9
AT5G27380,0.46,4.54015E-38,8.40745E-34,9
AT4G36800,0.46,2.78778E-31,5.16242E-27,9
AT1G80360,0.46,3.14574E-30,5.82528E-26,9
AT3G23750,0.46,6.28876E-24,1.16455E-19,9
AT5G42785,0.46,9.09109E-32,1.68349E-27,9
AT3G46830,0.46,4.36671E-23,8.08627E-19,9
AT4G19120,0.46,2.52737E-20,4.68018E-16,9
AT3G58620,0.46,2.63764E-43,4.88439E-39,9
AT1G48850,0.46,1.67511E-26,3.10198E-22,9
AT5G19190,0.46,1.32749E-21,2.45824E-17,9
AT1G14280,0.46,1.11273E-46,2.06055E-42,9
AT1G23030,0.45,2.85695E-25,5.2905E-21,9
AT4G14030,0.45,1.2429E-27,2.30161E-23,9
AT3G02180,0.45,3.93235E-23,7.28192E-19,9
AT1G76890,0.45,1.13944E-21,2.11002E-17,9
AT1G44100,0.45,1.15254E-43,2.13427E-39,9
AT1G30360,0.45,9.32953E-18,1.72764E-13,9
AT2G17420,0.45,1.12571E-30,2.08458E-26,9
AT5G66690,0.45,9.16843E-24,1.69781E-19,9
AT2G47320,0.45,8.31465E-25,1.53971E-20,9
AT5G03520,0.45,8.74047E-26,1.61856E-21,9
AT3G10260,0.45,9.33398E-32,1.72847E-27,9
AT3G09820,0.45,5.94716E-24,1.10129E-19,9
AT1G80180,0.45,5.61864E-12,1.04046E-07,9
AT3G59970,0.45,1.66271E-28,3.07901E-24,9
AT4G38460,0.45,9.99822E-35,1.85147E-30,9
AT4G28840,0.44,6.47729E-21,1.19946E-16,9
AT5G22310,0.44,7.95332E-53,1.4728E-48,9
AT1G47740,0.44,2.44742E-25,4.53213E-21,9
AT3G56930,0.44,5.1155E-39,9.47288E-35,9
AT1G15410,0.44,7.3418E-47,1.35955E-42,9
AT1G08230,0.44,3.7388E-44,6.9235E-40,9
AT3G02780,0.44,1.62961E-30,3.01771E-26,9
AT1G19700,0.44,9.40103E-25,1.74088E-20,9
AT5G55850,0.44,9.28987E-18,1.7203E-13,9
AT2G16580,0.44,2.05879E-36,3.81247E-32,9
AT4G01850,0.43,2.83434E-21,5.24863E-17,9
AT2G04800,0.43,2.36452E-26,4.37861E-22,9
AT5G43780,0.43,2.24842E-14,4.16362E-10,9
AT1G79440,0.43,1.33538E-21,2.47286E-17,9
AT3G44326,0.43,4.2461E-14,7.86292E-10,9
AT1G26850,0.43,3.10917E-20,5.75757E-16,9
AT3G23690,0.43,3.10357E-30,5.74719E-26,9
AT5G24090,0.43,1.11356E-09,2.06209E-05,9
AT5G37600,0.43,2.41348E-22,4.46927E-18,9
AT2G34560,0.42,2.00921E-26,3.72066E-22,9
AT4G05070,0.42,4.96694E-08,0.000919777,9
AT1G15550,0.42,2.38261E-55,4.41212E-51,9
AT4G03190,0.42,1.20419E-15,2.22992E-11,9
AT5G04740,0.42,1.70016E-24,3.14836E-20,9
AT3G02770,0.42,4.53275E-42,8.39375E-38,9
AT2G33590,0.42,1.87561E-25,3.47325E-21,9
AT1G06400,0.42,1.34031E-25,2.48198E-21,9
AT1G50250,0.42,8.91595E-35,1.65106E-30,9
AT3G18780,0.42,2.00384E-28,3.7107E-24,9
AT2G15580,0.42,3.92164E-43,7.26208E-39,9
AT5G65270,0.42,7.86285E-28,1.45604E-23,9
AT4G38060,0.42,4.81106E-11,8.90912E-07,9
AT1G28680,0.42,1.16073E-31,2.14944E-27,9
AT3G07570,0.42,8.52692E-21,1.57901E-16,9
AT5G01800,0.42,1.22208E-18,2.26305E-14,9
AT5G67210,0.41,2.8111E-20,5.20559E-16,9
AT1G70280,0.41,8.42978E-46,1.56103E-41,9
AT2G27860,0.41,1.47467E-21,2.73079E-17,9
AT3G56310,0.41,1.43451E-22,2.65642E-18,9
AT5G63410,0.41,1.53117E-46,2.83542E-42,9
AT4G20110,0.41,9.04135E-21,1.67428E-16,9
AT2G45820,0.41,6.96818E-13,1.29037E-08,9
AT1G12840,0.41,1.6476E-24,3.05103E-20,9
AT3G62700,0.41,2.75992E-35,5.11082E-31,9
AT4G38620,0.41,2.58868E-08,0.000479372,9
AT3G23470,0.41,3.63552E-15,6.73225E-11,9
AT5G02550,0.41,2.51525E-12,4.65773E-08,9
AT5G11260,0.40,6.70227E-21,1.24113E-16,9
AT2G34585,0.40,9.88105E-20,1.82977E-15,9
AT1G62370,0.40,3.30332E-12,6.11709E-08,9
AT3G25500,0.40,9.19869E-26,1.70341E-21,9
AT2G41220,0.40,8.76886E-20,1.62382E-15,9
AT4G17670,0.40,1.67613E-28,3.10385E-24,9
AT1G64980,0.40,2.63227E-18,4.87444E-14,9
AT5G24105,0.40,1.74021E-32,3.22252E-28,9
AT4G33640,0.40,1.11297E-15,2.061E-11,9
AT5G62670,0.40,1.12115E-31,2.07614E-27,9
AT2G17710,0.40,9.56162E-12,1.77062E-07,9
AT1G70300,0.40,2.09487E-15,3.87928E-11,9
AT4G32150,0.40,2.53742E-30,4.69879E-26,9
AT5G40760,0.40,5.51014E-22,1.02037E-17,9
AT2G21410,0.40,4.75202E-22,8.79979E-18,9
AT1G04400,0.40,3.64539E-27,6.75054E-23,9
AT5G24100,0.40,3.71427E-28,6.87808E-24,9
AT1G22910,0.40,1.55144E-22,2.87296E-18,9
AT1G03457,0.40,8.84076E-28,1.63713E-23,9
AT5G19520,0.40,9.17318E-09,0.000169869,9
AT1G66150,0.40,8.438E-17,1.56255E-12,9
AT2G44740,0.39,1.6729E-23,3.09788E-19,9
AT1G21360,0.39,2.31023E-16,4.27808E-12,9
AT1G52280,0.39,6.07239E-17,1.12449E-12,9
AT3G24530,0.39,4.1122E-23,7.61497E-19,9
AT4G19160,0.39,5.81042E-18,1.07597E-13,9
AT3G57630,0.39,3.88623E-25,7.19652E-21,9
AT3G27960,0.39,5.79633E-17,1.07336E-12,9
AT3G01930,0.39,2.191E-40,4.0573E-36,9
AT3G17440,0.39,8.86324E-25,1.64129E-20,9
AT4G27430,0.39,6.48578E-23,1.20104E-18,9
AT5G08240,0.39,4.39822E-13,8.14462E-09,9
AT3G27380,0.39,3.49869E-21,6.47888E-17,9
AT4G33080,0.39,5.85973E-22,1.0851E-17,9
AT5G55480,0.39,3.22983E-24,5.981E-20,9
AT4G08690,0.39,2.34463E-28,4.34178E-24,9
AT1G20050,0.39,5.08445E-18,9.41538E-14,9
AT5G10100,0.39,1.26005E-41,2.33336E-37,9
AT5G23280,0.39,6.7903E-26,1.25743E-21,9
AT2G40060,0.38,9.14938E-21,1.69428E-16,9
AT1G76030,0.38,8.2914E-20,1.5354E-15,9
AT5G19860,0.38,5.80881E-13,1.07568E-08,9
AT4G17070,0.38,4.54325E-33,8.41319E-29,9
AT5G24120,0.38,9.28649E-20,1.71967E-15,9
AT3G27890,0.38,7.81975E-12,1.44806E-07,9
AT2G28120,0.38,1.00214E-33,1.85575E-29,9
AT3G02910,0.38,2.3761E-26,4.40005E-22,9
AT5G06390,0.38,2.26657E-25,4.19723E-21,9
AT1G19870,0.38,4.39173E-20,8.13261E-16,9
AT5G14000,0.38,9.17718E-16,1.69943E-11,9
AT2G27000,0.38,1.35986E-11,2.51819E-07,9
AT2G18960,0.38,2.72462E-18,5.04544E-14,9
AT4G38550,0.38,4.83443E-12,8.9524E-08,9
AT3G14840,0.38,2.12699E-17,3.93877E-13,9
AT2G30930,0.38,9.1039E-17,1.68586E-12,9
AT2G31090,0.38,1.74966E-18,3.24001E-14,9
AT1G20330,0.38,1.31385E-18,2.43299E-14,9
AT3G11800,0.37,9.32721E-18,1.72721E-13,9
AT5G44160,0.37,5.05831E-43,9.36698E-39,9
AT2G44500,0.37,7.36553E-11,1.36395E-06,9
AT3G17240,0.37,7.45531E-24,1.38057E-19,9
AT5G55860,0.37,4.02516E-26,7.4538E-22,9
AT5G25100,0.37,1.09693E-17,2.03129E-13,9
AT5G47370,0.37,1.48654E-20,2.75278E-16,9
AT1G74940,0.37,1.89656E-16,3.51204E-12,9
AT5G15050,0.37,6.20518E-27,1.14907E-22,9
AT3G02460,0.37,3.6413E-24,6.74296E-20,9
AT2G25430,0.37,1.09706E-22,2.03153E-18,9
AT1G20900,0.37,3.93668E-28,7.28994E-24,9
AT4G02130,0.37,5.74937E-16,1.06467E-11,9
AT4G03390,0.37,1.43764E-24,2.66222E-20,9
AT2G29125,0.36,2.26744E-19,4.19885E-15,9
AT4G34640,0.36,3.71539E-19,6.88015E-15,9
AT5G11000,0.36,2.73803E-22,5.07029E-18,9
AT2G42900,0.36,4.93091E-60,9.13105E-56,9
AT5G55250,0.36,4.0152E-31,7.43534E-27,9
AT2G17720,0.36,1.30641E-28,2.41922E-24,9
AT1G17090,0.36,3.43944E-20,6.36915E-16,9
AT2G26640,0.36,3.86948E-29,7.16549E-25,9
AT1G04410,0.36,4.74071E-17,8.77885E-13,9
AT5G65310,0.36,1.37995E-10,2.55539E-06,9
AT1G04430,0.36,4.35548E-15,8.06547E-11,9
AT3G63420,0.36,2.15491E-21,3.99045E-17,9
AT5G48230,0.36,4.4946E-18,8.32311E-14,9
AT4G26540,0.36,9.94588E-12,1.84178E-07,9
AT3G26590,0.36,4.71912E-29,8.73887E-25,9
AT1G16860,0.36,1.80516E-16,3.3428E-12,9
AT1G70990,0.35,8.9418E-36,1.65584E-31,9
AT5G01620,0.35,7.59799E-25,1.407E-20,9
AT1G65320,0.35,5.96227E-26,1.10409E-21,9
AT3G58850,0.35,1.74595E-12,3.23316E-08,9
AT3G23930,0.35,3.99095E-56,7.39043E-52,9
AT2G37760,0.35,2.80278E-20,5.19018E-16,9
AT5G19980,0.35,1.06732E-18,1.97647E-14,9
AT5G55960,0.35,6.0468E-27,1.11975E-22,9
AT3G06070,0.35,2.24601E-21,4.15916E-17,9
AT5G43940,0.35,5.8102E-21,1.07593E-16,9
AT2G20740,0.35,2.66267E-27,4.93073E-23,9
AT2G46420,0.35,5.2358E-38,9.69566E-34,9
AT1G22610,0.35,1.29007E-18,2.38895E-14,9
AT3G02750,0.35,6.43937E-16,1.19244E-11,9
AT5G09810,0.35,1.16236E-14,2.15246E-10,9
AT5G08050,0.35,3.39888E-25,6.29404E-21,9
AT5G64850,0.35,6.71942E-13,1.2443E-08,9
AT1G48600,0.35,7.07576E-48,1.31029E-43,9
AT1G63000,0.35,4.28467E-18,7.93436E-14,9
AT1G72940,0.35,2.75764E-28,5.10659E-24,9
AT4G20840,0.35,7.72659E-18,1.43081E-13,9
AT2G36380,0.34,1.39971E-12,2.59199E-08,9
AT1G33240,0.34,1.42119E-18,2.63175E-14,9
AT1G70330,0.34,3.73023E-17,6.90763E-13,9
AT3G23600,0.34,6.14564E-14,1.13805E-09,9
AT5G26740,0.34,8.84401E-15,1.63773E-10,9
AT5G44190,0.34,3.50992E-23,6.49967E-19,9
AT2G37580,0.34,7.17647E-29,1.32894E-24,9
AT5G53140,0.34,3.94575E-16,7.30674E-12,9
AT4G08685,0.34,1.16907E-63,2.16488E-59,9
AT1G75540,0.34,6.61694E-10,1.22533E-05,9
AT3G63470,0.34,2.3461E-17,4.34451E-13,9
AT4G38250,0.34,4.33978E-16,8.0364E-12,9
AT3G02230,0.34,5.56105E-20,1.02979E-15,9
AT4G30440,0.34,2.552E-09,4.7258E-05,9
AT1G16180,0.34,3.42864E-14,6.34916E-10,9
AT1G64910,0.34,6.6365E-43,1.22895E-38,9
AT1G78670,0.34,4.24228E-19,7.85586E-15,9
AT2G34355,0.34,5.20482E-21,9.63829E-17,9
AT2G22970,0.34,1.04702E-20,1.93887E-16,9
AT3G04730,0.34,2.91877E-12,5.40499E-08,9
AT2G41740,0.34,1.45682E-19,2.69775E-15,9
AT5G10990,0.34,1.72213E-13,3.18904E-09,9
AT1G20225,0.34,8.81513E-15,1.63239E-10,9
AT3G63080,0.33,6.74682E-16,1.24938E-11,9
AT1G48320,0.33,2.9861E-32,5.52967E-28,9
AT1G01830,0.33,1.5518E-24,2.87363E-20,9
AT4G30900,0.33,5.52102E-26,1.02238E-21,9
AT2G01820,0.33,1.85472E-15,3.43456E-11,9
AT2G41770,0.33,8.02975E-27,1.48695E-22,9
AT3G28860,0.33,1.60586E-12,2.97374E-08,9
AT5G63500,0.33,3.84683E-16,7.12355E-12,9
AT3G47210,0.33,8.77148E-50,1.6243E-45,9
AT1G60960,0.33,8.28989E-12,1.53512E-07,9
AT2G32580,0.33,7.73899E-16,1.43311E-11,9
AT4G17530,0.33,7.03559E-19,1.30285E-14,9
AT5G13640,0.33,7.07376E-26,1.30992E-21,9
AT5G23100,0.33,4.99574E-36,9.25112E-32,9
AT3G17210,0.33,6.93394E-12,1.28403E-07,9
AT1G10200,0.33,2.61083E-16,4.83474E-12,9
AT5G24930,0.33,2.97334E-15,5.50603E-11,9
AT1G20090,0.33,6.65196E-16,1.23181E-11,9
AT3G19400,0.33,1.62077E-17,3.00134E-13,9
AT4G02620,0.33,1.04092E-23,1.92757E-19,9
AT1G53500,0.33,2.59187E-17,4.79963E-13,9
AT1G54740,0.33,1.28176E-22,2.37357E-18,9
AT1G31330,0.33,6.86945E-21,1.27208E-16,9
AT5G56040,0.33,1.32723E-21,2.45776E-17,9
AT1G15350,0.33,1.54358E-14,2.8584E-10,9
AT3G51160,0.33,1.55459E-17,2.87879E-13,9
AT5G66280,0.33,1.27615E-13,2.36318E-09,9
AT3G61580,0.32,1.28218E-15,2.37434E-11,9
AT3G01470,0.32,2.76349E-20,5.11743E-16,9
AT5G59880,0.32,7.68724E-13,1.42352E-08,9
AT1G65295,0.32,1.43443E-22,2.65629E-18,9
AT3G50280,0.32,3.74961E-11,6.94354E-07,9
AT4G11820,0.32,7.9752E-15,1.47685E-10,9
AT3G28710,0.32,1.16066E-14,2.1493E-10,9
AT1G02220,0.32,2.67623E-34,4.95585E-30,9
AT4G29700,0.32,8.31096E-30,1.53902E-25,9
AT1G15820,0.32,2.03736E-33,3.77277E-29,9
AT3G58730,0.32,1.71423E-21,3.17442E-17,9
AT3G13560,0.32,5.5991E-24,1.03684E-19,9
AT4G28085,0.32,9.16891E-19,1.6979E-14,9
AT1G11310,0.32,5.04175E-11,9.33632E-07,9
AT4G02860,0.32,1.11655E-18,2.06763E-14,9
AT1G02816,0.32,1.06874E-16,1.97909E-12,9
AT4G23470,0.32,1.9321E-21,3.57786E-17,9
AT5G50000,0.32,1.22246E-15,2.26375E-11,9
AT1G54320,0.32,4.97008E-16,9.20359E-12,9
AT1G28240,0.32,7.57798E-16,1.40329E-11,9
AT1G08320,0.32,6.20321E-25,1.14871E-20,9
AT5G47240,0.32,5.42757E-09,0.000100508,9
AT1G21070,0.32,3.00053E-31,5.55638E-27,9
AT1G22550,0.32,1.68403E-17,3.11848E-13,9
AT4G15560,0.32,2.35231E-16,4.356E-12,9
AT1G22330,0.32,1.42862E-20,2.64551E-16,9
AT4G17280,0.32,1.07901E-43,1.99811E-39,9
AT2G33990,0.32,1.56654E-08,0.000290091,9
AT4G34800,0.32,1.36626E-13,2.53004E-09,9
AT2G39570,0.32,2.20198E-08,0.000407762,9
AT2G47000,0.32,1.92587E-16,3.56633E-12,9
AT4G20890,0.32,4.65107E-13,8.61286E-09,9
AT1G63220,0.32,4.91364E-24,9.09907E-20,9
AT5G35460,0.32,1.65542E-11,3.06551E-07,9
AT5G24530,0.32,2.48248E-07,0.004597055,9
AT4G32330,0.31,2.58387E-17,4.7848E-13,9
AT4G35310,0.31,4.95329E-15,9.17251E-11,9
AT4G30660,0.31,3.72464E-12,6.89728E-08,9
AT4G15470,0.31,3.10266E-16,5.74551E-12,9
AT3G12800,0.31,2.16392E-13,4.00716E-09,9
AT2G39750,0.31,2.52616E-20,4.67794E-16,9
AT1G28280,0.31,7.49266E-10,1.38749E-05,9
AT4G24805,0.31,5.79175E-14,1.07252E-09,9
AT1G11910,0.31,5.3323E-16,9.87436E-12,9
AT5G48810,0.31,3.55524E-16,6.58359E-12,9
AT2G40970,0.31,4.53771E-09,8.40293E-05,9
AT2G35810,0.31,1.16737E-11,2.16173E-07,9
AT5G54840,0.31,2.23901E-10,4.14619E-06,9
AT3G21190,0.31,3.67272E-21,6.80114E-17,9
AT5G25810,0.31,5.21003E-18,9.64794E-14,9
AT5G23870,0.31,1.48972E-51,2.75866E-47,9
AT4G32285,0.31,1.13962E-14,2.11034E-10,9
AT4G22310,0.31,9.145E-14,1.69347E-09,9
AT4G13020,0.31,1.58915E-17,2.94278E-13,9
AT4G13530,0.31,7.15475E-15,1.32492E-10,9
AT3G43960,0.31,1.13285E-31,2.09782E-27,9
AT5G61240,0.31,7.2644E-15,1.34522E-10,9
AT5G41260,0.31,3.76773E-21,6.97708E-17,9
AT3G47220,0.31,2.96232E-42,5.48563E-38,9
AT1G71980,0.31,2.08199E-17,3.85543E-13,9
AT2G44370,0.30,3.0041E-08,0.0005563,9
AT2G02870,0.30,1.04163E-12,1.92889E-08,9
AT3G29180,0.30,4.44875E-15,8.23819E-11,9
AT4G14465,0.30,1.04497E-32,1.93508E-28,9
AT2G16510,0.30,8.29432E-16,1.53594E-11,9
AT3G62400,0.30,4.3337E-12,8.02514E-08,9
AT3G52480,0.30,2.11138E-08,0.000390985,9
AT4G35260,0.30,7.75614E-15,1.43628E-10,9
AT4G36380,0.30,1.82623E-09,3.38181E-05,9
AT1G22882,0.30,1.12366E-16,2.0808E-12,9
AT1G11740,0.30,2.0166E-29,3.73433E-25,9
AT2G01830,0.30,3.46132E-17,6.40967E-13,9
AT1G74660,0.30,1.03145E-16,1.91005E-12,9
AT1G24440,0.30,1.06596E-08,0.000197394,9
AT4G12050,0.30,3.6042E-07,0.006674258,9
AT4G26970,0.30,1.12829E-16,2.08936E-12,9
AT2G38610,0.30,2.51317E-18,4.6539E-14,9
AT2G16280,0.30,6.72684E-16,1.24568E-11,9
AT5G53760,0.30,1.92172E-16,3.55864E-12,9
AT5G49800,0.30,4.52546E-26,8.38025E-22,9
AT5G02790,0.30,3.88885E-35,7.20137E-31,9
AT5G15910,0.30,5.51997E-18,1.02219E-13,9
AT5G59150,0.30,9.77767E-15,1.81063E-10,9
AT1G11680,0.30,3.45053E-14,6.38968E-10,9
AT1G22410,0.30,3.0045E-14,5.56373E-10,9
AT3G12320,0.30,1.17261E-19,2.17143E-15,9
AT4G35630,0.30,5.04917E-14,9.35005E-10,9
AT3G11130,0.30,2.3468E-08,0.000434581,9
AT4G38510,0.30,6.2029E-14,1.14865E-09,9
AT1G74790,0.30,1.80652E-16,3.3453E-12,9
AT3G01390,0.29,2.28973E-14,4.24013E-10,9
AT2G40260,0.29,1.32706E-51,2.45745E-47,9
AT4G21790,0.29,1.19575E-11,2.2143E-07,9
AT1G01430,0.29,2.30356E-15,4.26573E-11,9
AT5G39320,0.29,7.00508E-13,1.2972E-08,9
AT1G70230,0.29,3.31021E-28,6.12985E-24,9
AT2G42880,0.29,8.16811E-13,1.51257E-08,9
AT5G17380,0.29,2.6063E-16,4.82635E-12,9
AT3G06060,0.29,3.22285E-11,5.96808E-07,9
AT2G39900,0.29,2.77022E-20,5.12989E-16,9
AT3G63520,0.29,8.10571E-25,1.50102E-20,9
AT1G28130,0.29,4.39846E-23,8.14507E-19,9
AT2G17440,0.29,3.68296E-08,0.000682011,9
AT4G20150,0.29,1.46494E-15,2.71277E-11,9
AT1G53570,0.29,3.47335E-15,6.43195E-11,9
AT3G57062,0.29,8.30577E-17,1.53806E-12,9
AT1G56720,0.29,3.00432E-21,5.56339E-17,9
AT4G35080,0.29,3.5663E-13,6.60407E-09,9
AT2G13560,0.29,3.26552E-16,6.04709E-12,9
AT2G43760,0.29,3.084E-13,5.71095E-09,9
AT5G09890,0.29,7.76721E-13,1.43833E-08,9
AT3G12560,0.29,2.65072E-18,4.9086E-14,9
AT3G62790,0.29,1.93421E-13,3.58177E-09,9
AT5G56350,0.29,1.48539E-12,2.75064E-08,9
AT5G01210,0.29,1.09226E-11,2.02265E-07,9
AT4G26650,0.29,3.2333E-11,5.98742E-07,9
AT3G28040,0.29,4.58149E-48,8.48401E-44,9
AT1G15690,0.29,1.43095E-11,2.64983E-07,9
AT5G18520,0.29,1.03684E-10,1.92001E-06,9
AT5G18900,0.29,5.57421E-13,1.03223E-08,9
AT1G23050,0.29,1.23985E-33,2.29596E-29,9
AT1G09090,0.29,2.01829E-26,3.73747E-22,9
AT5G59530,0.29,5.51669E-12,1.02158E-07,9
AT1G08830,0.29,3.22074E-09,5.96417E-05,9
AT3G59140,0.29,1.23469E-20,2.28639E-16,9
AT1G32410,0.29,9.0488E-13,1.67566E-08,9
AT2G21120,0.29,1.53261E-10,2.83809E-06,9
AT5G66080,0.29,1.65899E-12,3.07211E-08,9
AT1G12850,0.29,5.17215E-14,9.57779E-10,9
AT5G03555,0.29,3.42255E-16,6.33789E-12,9
AT5G02840,0.29,5.18515E-14,9.60185E-10,9
AT1G11840,0.29,9.92894E-09,0.000183864,9
AT1G62770,0.29,8.23738E-34,1.5254E-29,9
AT5G17920,0.28,1.19913E-10,2.22055E-06,9
AT1G19440,0.28,1.32514E-14,2.4539E-10,9
AT3G02880,0.28,5.07727E-09,9.40208E-05,9
AT1G59940,0.28,1.87376E-17,3.46983E-13,9
AT5G63700,0.28,1.84252E-43,3.41199E-39,9
AT5G60570,0.28,2.48588E-13,4.60336E-09,9
AT1G70090,0.28,1.82553E-10,3.38052E-06,9
AT4G14880,0.28,6.57806E-35,1.21812E-30,9
AT1G13300,0.28,1.13716E-08,0.00021058,9
AT5G35630,0.28,1.17107E-09,2.16859E-05,9
AT5G07820,0.28,1.34811E-23,2.49644E-19,9
AT4G14360,0.28,1.4131E-13,2.61677E-09,9
AT1G08190,0.28,7.81313E-13,1.44684E-08,9
AT1G79340,0.28,2.26578E-19,4.19576E-15,9
AT3G44200,0.28,7.05005E-13,1.30553E-08,9
AT1G32400,0.28,7.34358E-10,1.35988E-05,9
AT3G25530,0.28,7.44713E-12,1.37906E-07,9
AT5G13630,0.28,2.08042E-39,3.85252E-35,9
AT4G13860,0.28,3.4089E-29,6.31259E-25,9
AT3G48000,0.28,7.21895E-11,1.33681E-06,9
AT3G49720,0.28,1.48577E-11,2.75136E-07,9
AT5G58770,0.28,2.05146E-11,3.7989E-07,9
AT1G31070,0.28,2.48218E-21,4.59651E-17,9
AT5G10770,0.28,8.86107E-21,1.64089E-16,9
AT3G17100,0.28,1.10354E-21,2.04354E-17,9
AT2G43160,0.28,1.82779E-16,3.38471E-12,9
AT1G19570,0.28,5.63255E-14,1.04303E-09,9
AT1G64330,0.28,4.79007E-13,8.87025E-09,9
AT3G24210,0.28,5.94131E-20,1.10021E-15,9
AT4G18030,0.28,2.1721E-08,0.00040223,9
AT1G50430,0.28,2.85266E-08,0.000528256,9
AT5G19390,0.28,7.37055E-23,1.36488E-18,9
AT1G61100,0.28,1.40068E-11,2.59378E-07,9
AT4G12530,0.27,9.12622E-26,1.68999E-21,9
AT3G63120,0.27,2.54185E-10,4.707E-06,9
AT4G22756,0.27,9.6452E-25,1.7861E-20,9
AT4G25570,0.27,3.35782E-10,6.21801E-06,9
AT5G35180,0.27,2.1721E-15,4.0223E-11,9
AT1G69310,0.27,7.92828E-42,1.46816E-37,9
AT1G04040,0.27,1.90776E-25,3.53278E-21,9
AT3G15090,0.27,8.07956E-15,1.49617E-10,9
AT5G20490,0.27,6.14714E-16,1.13833E-11,9
AT1G72900,0.27,4.30645E-21,7.97469E-17,9
AT4G26570,0.27,4.15783E-12,7.69948E-08,9
AT3G17650,0.27,3.05639E-28,5.65982E-24,9
AT3G24120,0.27,3.90707E-10,7.23511E-06,9
AT4G24100,0.27,1.72298E-15,3.19061E-11,9
AT2G02080,0.27,4.40436E-44,8.15599E-40,9
AT2G20120,0.27,4.04222E-12,7.48538E-08,9
AT3G10860,0.27,3.33019E-12,6.16685E-08,9
AT1G23020,0.27,3.40254E-22,6.30082E-18,9
AT5G63595,0.27,9.96051E-11,1.84449E-06,9
AT3G55440,0.27,5.45411E-17,1.00999E-12,9
AT5G65430,0.27,3.04069E-21,5.63075E-17,9
AT5G44670,0.27,5.6958E-21,1.05475E-16,9
AT1G75170,0.27,2.85593E-16,5.2886E-12,9
AT2G17290,0.27,7.1868E-11,1.33085E-06,9
AT3G54920,0.27,2.01649E-11,3.73413E-07,9
AT3G61660,0.27,2.1862E-39,4.04841E-35,9
AT3G01120,0.27,7.48157E-08,0.001385437,9
AT4G12110,0.27,3.25606E-16,6.02956E-12,9
AT3G44100,0.27,3.86003E-10,7.148E-06,9
AT2G21830,0.27,5.26266E-23,9.74539E-19,9
AT1G13280,0.27,2.41238E-09,4.46724E-05,9
AT3G48760,0.27,1.08493E-12,2.00908E-08,9
AT3G24190,0.27,4.16481E-19,7.7124E-15,9
AT3G08930,0.27,2.12589E-10,3.93673E-06,9
