"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"BGAL6",0.00204668659723775,0.400385496120509,0.524,0.264,1
"RALFL24",0.00214561142629709,0.294165104203052,0.405,0.277,1
"AT1G44608",0.00240943993480202,0.344257932959818,0.31,0.315,1
"AT5G24100",0.00266744002683407,0.301491945011961,0.381,0.167,1
"TCP21",0.0028913640089123,0.393488917061449,0.452,0.276,1
"AT3G43670",0.00352864622414334,0.267964219418358,0.238,0.076,1
"AT4G31470",0.0037169463708563,0.316182743807351,0.286,0.183,1
"EXL4.1",0.00412049076257034,0.318257766385134,0.214,0.291,1
"PFK1",0.00422733549068309,0.304909037019826,0.524,0.366,1
"PUB23",0.00484308846890513,0.253018341138271,0.214,0.271,1
"LRX3",0.00486743867778124,0.27435998618171,0.357,0.249,1
"AT4G24780",0.00497312551926685,0.2872002608308,0.452,0.232,1
"AT3G57062",0.00498200527290103,0.299500964079404,0.548,0.327,1
"CESA5",0.00519182541565471,0.272507797527994,0.405,0.237,1
"SCPL51",0.00561255306593532,0.308209638936601,0.19,0.055,1
"AT5G38100",0.00606851941434877,0.259989576232631,0.214,0.119,1
"BCA3",0.00620940791013205,0.255853171472525,0.167,0.043,1
"MES14",0.00638730599389456,0.306917680923995,0.5,0.391,1
"BLH10",0.00645923184365294,0.291017185309514,0.31,0.231,1
"AT1G30140",0.00666806737458159,0.348123413773381,0.167,0.044,1
"AT5G42785",0.00671119763163612,0.461710481144176,0.643,0.392,1
"GLN1-2",0.00835060386439114,0.649973987679277,0.548,0.379,1
"AT5G19240",0.0112710135622617,0.655394953198246,0.429,0.234,1
"AT5G67390",0.0119705116399659,0.312650769865658,0.333,0.265,1
"AT2G38480",0.0121981789255001,0.291948187506488,0.381,0.234,1
"DUR",0.0134059364698258,0.371849741957967,0.429,0.215,1
"AT4G14746",0.0159321023688261,0.312572465339315,0.381,0.273,1
"AT5G49760",0.0168746652437311,0.281506538793366,0.357,0.191,1
"AT1G13970",0.0203589132685009,0.27794074621173,0.381,0.187,1
"AT2G16980",0.0212619769895557,0.436407920522747,0.5,0.324,1
"AT5G14690",0.0221154461920788,0.264422263803038,0.476,0.386,1
"STP4",0.0230439683768717,0.28108092488588,0.405,0.214,1
"RUP1",0.0259537793698983,0.250419819956437,0.238,0.17,1
"CHIB1",0.0289796666299402,0.259810343239624,0.452,0.288,1
"LRR1",0.0320807567779299,0.27586183898492,0.452,0.369,1
"AT1G22330",0.0335022262918528,0.297856416545228,0.381,0.292,1
"AAP5",0.0339648227595612,0.300984662714618,0.286,0.156,1
"AT3G43960",0.0403385671268189,0.255024536216282,0.5,0.33,1
"AT1G02360",0.0455203705323436,0.289163419608837,0.262,0.21,1
"JAL33",0.0500036167068226,0.410721627666847,0.5,0.337,1
"AT2G20562",0.0537854601626707,0.295101811752645,0.429,0.388,1
"CML42",0.0571418429213093,0.319540193255862,0.571,0.385,1
"AT3G52500",0.0579924236557486,0.278207893254481,0.405,0.26,1
"AT2G20080",0.121383143649121,0.272009019523739,0.429,0.393,1
"ARR5",0.123969350006562,0.269340487537989,0.333,0.311,1
"AT4G23670",0.136346870021348,0.886394310593869,0.167,0.072,1
"RGXT3",0.1683404919442,0.25372697468629,0.381,0.25,1
"AT3G14395",0.182494350384767,0.432272496334438,0.238,0.186,1
"AT5G19190",0.336436365578039,0.262808807706641,0.381,0.301,1
"AT3G18560",0.342289687806699,0.257277694477866,0.286,0.238,1
"IAA1",0.432097838471143,0.305468599052209,0.19,0.147,1
