"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT1G54570",5.92249936520915e-82,0.347640439305838,0.463,0.122,1.18094637342271e-77
"AT5G38790",1.59014264476685e-81,0.360179788558573,0.359,0.069,3.1707444336651e-77
"AT4G20320",1.8951336236627e-81,0.327413083455586,0.717,0.332,3.77889644558342e-77
"XTH28",1.15520151444667e-80,0.331257307421183,0.463,0.128,2.30347181980666e-76
"TPS30",6.52677279772379e-80,0.445159266236134,0.344,0.063,1.30143849586612e-75
"AT1G22610",8.87676356838324e-80,0.414634522707872,0.679,0.312,1.77002665553562e-75
"ERF106",1.99402540005133e-79,0.492814240913707,0.607,0.227,3.97608664770236e-75
"AT3G22540",5.42858021780094e-79,0.753315717869351,0.694,0.37,1.08245889542951e-74
"AT1G23205",2.85729014822979e-78,0.349192894778448,0.438,0.119,5.6974365555702e-74
"MYB32",2.88099078338528e-78,0.287042969130404,0.348,0.083,5.74469562207024e-74
"AT4G15390",1.04905302712749e-77,0.610296422769968,0.519,0.175,2.09181173609221e-73
"CCX1",1.12259600405047e-77,0.435905887527941,0.436,0.113,2.23845643207664e-73
"AT1G05710",3.76993028162026e-77,0.404802733759984,0.509,0.164,7.51724098155079e-73
"AT5G53320",8.27667836797981e-77,0.269236575080446,0.275,0.036,1.65036966657517e-72
"VIP1",1.04123308090044e-76,0.411203067237182,0.764,0.381,2.07621876331547e-72
"MYB92",8.29330504387688e-76,0.354872257545539,0.334,0.062,1.65368502574905e-71
"AT1G56145",9.91376003471558e-76,0.336253103084566,0.499,0.158,1.97680375092229e-71
"ICR3",1.61721712704151e-75,0.284260537360327,0.341,0.07,3.22473095132077e-71
"OFP1",5.09650755016008e-75,0.450275652270805,0.458,0.139,1.01624360550192e-70
"AT1G27030",5.19198197858947e-75,0.488371698668979,0.591,0.224,1.03528120653074e-70
"AT4G02920",1.04270777898635e-74,0.456757279217537,0.674,0.313,2.07915931129878e-70
"MAP3KA",8.84711829013456e-74,0.367115029333112,0.754,0.384,1.76411538705283e-69
"AT3G23160",8.90397536256682e-73,0.335577792008436,0.368,0.081,1.77545268729582e-68
"AT1G61740",7.21120192123103e-71,0.430697245740299,0.754,0.376,1.43791366309347e-66
"AT1G61240",1.72727329774839e-70,0.381964458003142,0.521,0.181,3.44418295571029e-66
"AT5G19855",1.91874003668307e-70,0.483468650647963,0.707,0.363,3.82596763314603e-66
"AT4G22460",2.06747154642869e-70,0.254369466540453,0.399,0.127,4.12253826357881e-66
"AT5G55860",8.03111701558158e-70,0.385232894769918,0.692,0.351,1.60140473290697e-65
"ASD1",1.04148830740852e-69,0.309385313432938,0.707,0.348,2.07672768497259e-65
"AT4G15260",1.15568712090199e-69,0.37262249907054,0.621,0.26,2.30444011907857e-65
"HCS1",1.61651495051137e-69,0.417255219643488,0.617,0.287,3.22333081131968e-65
"SCL3",2.75061217853791e-69,0.329310455837707,0.418,0.113,5.48472068400459e-65
"TDT",2.8922312827001e-69,0.424216847540782,0.581,0.242,5.76710917770401e-65
"AT4G21500",5.51665836772775e-69,0.335311735839205,0.514,0.186,1.10002167852491e-64
"GC1.2",3.01972003631872e-68,0.366090167711249,0.686,0.34,6.02132175241952e-64
"GOLS4",6.51106385142048e-68,0.585032220944543,0.366,0.086,1.29830613197324e-63
"AT3G25640",1.43880927935776e-67,0.381797975935324,0.364,0.086,2.86898570303938e-63
"AT3G62860",1.68822447633082e-67,0.453731251116603,0.661,0.332,3.36631960580366e-63
"CXE5",1.97231811665923e-67,0.450461745336146,0.707,0.339,3.93280232461851e-63
"UGT76E1",2.13104074129597e-67,0.599125467570331,0.479,0.166,4.24929523814416e-63
"DHNAT1",3.70727387413177e-67,0.364007044814956,0.532,0.192,7.39230410501875e-63
